385	puis a vient a la damoisele 	puis uient a la damoisele. 	408
386	qui faisoit trop grant duel 	qui fesoit trop grant duel. 	409
387	et crioit: « Lasse, mes freres!» 	et crioit lasse mes freres. 	410
388	Si la monte devant sor son cheval 	si la monte deuant soi. sor le cheual	411
389	et s’en torne a tout li tout le chemin	et sen torne atout li tout le chemin 	412
390	qu’il estoient venu. 	quil estoient uenu. 	413
391	Quant la damoisele s’an voit ainsi mener maugré suen,	Quant la pucele uoit 	414
392	si commance a crier : « Sainte Marie, aide !» 	que len len mainne einssi et maugre sien si commence a crier sainte marie aide. 	415
393	et fet si tres grant duel 	Et fet si tres grant duel.	416
394	que nus ne le veist 	que nus ne la ueist 	417
395	qui pitié n’en eust. 	qui pitie nen eust. 	418
396|397	Einsinc s’en vait li chevaliers |et enmoinne cele 	Einssi sen uet li cheualiers et en mainne cele 	419
398	qui ne fine de plourer et de duel faire. 	qui ne fine de plorer et de duel fere. 	420
399	Et quant Lion voit 	Et quant lyon uoit 	421
400	qu’il s’em part en tel manniere, 	quil sen part en tel maniere. 	422
401	si dist 	si dit 	423
402	que or a il trop atandu,	que ore a il trop atendu. 	424
403	quant il en voit einsi la damoisele mener; 	quant il en uoit einssi la damoisele mener. 	425
404	si ne l’an volt pas einsi laissier aler ne esveillier Lancelot, 	Si ne len uelt pas einssi lessier mener. ne esueillier lanc̃. 	426
405	car il a paor 	Car il a paor 	427
406	que il nel tiengne a couart 	quil le tenist a couart. 	428
407|408	ne il ne doutoit rien autant |comme lui. 	ne il ne doutoit riens autant comme lui. 	429
409	Quant Lion est armez au mielz 	Quant lyon est armez au miex 	430
410	qu’il puet 	que il puet 	431
411	et il est montez en cheval, 	et il est montez en son cheual. 	432
412	si prant son escu et sa lance 	si prent son escu et sa lance. 	433
413	et laisse Lancelot dormant a 	et lesse lanc̃. dormant.	434
414	et s’an torne aprés le chevalier 	Et sen torne apres le cheualier. 	435
415	quanque li chevaux puet aler: 	quanque li cheuaux puet aler. 	436
416	si l’aconsuit a l’avaler d’un tertre. 	sil aconsuit a laualer dun tertre 	437
417	Et quant il est pres, 	Et quant il est pres 	438
418	se li escrie 	si li escrie 	439
419	qu’il est morz. 	quil est mors. 	440
420	Et cil le resgarde et voit 	Et cil le regarde |et uoit 	441|442
421	que joster le covient; 	qua iouster le couuient 	443
422	si met jus la damoisele 	si met ius la damoisele. 	444
423	et sache l’espee 	Et sache lespee 	445
424	et met l’escu devant soi 	et met lescu auant 	446
425	et ganchist le cheval au chevalier.	Et guenchist le cheual au cheualier 	447
426	Et cil li vient acourant 	et cil li uient acorant 	448
427	et le fiert 	et le fiert 	449
428|429	si que par mi l’escu |et par mi l’auberc li met le glaive sanz plus de mal faire. 	si que parmi lescu et parmi lauberc li met le glaiue sanz plus de malfere 	450
430	Et cil l’ataint sor le hiaume 	Et cil lataint sor le hiaume 	451
431	et li donne tel cop de l’espee 	et li done tel cop de lespee 	452
432	qu’il le fant a destre partie: 	qu il li fent a destre partie. 	453
433	si l’eust occis sanz falile, 	si leust ocis sanz faille. 	454
434	mes l’espee li torna en la main 	Mes lespee li torna en la main 	455
435	et li cox fu granz et de force feruz; 	et li colx fu granz et de force feruz.	456
436|437	si fu Lions si estordiz |qu’il chiet a la terre touz pasmez. 	si fu lyons touz estordiz et chiet a la terre touz pasmez.	457
438	Et li chevalier remet l’espee el fuerre 	Et li cheualiers remet sespee el fuerre. 	458
439	et fait la damoisele monter el cheval Lion, 	et fet la damoisele monter. el cheual lyon 	459
440	ou ele volsist ou non. 	ou ele uolsist ou non. 	460
441|442	Si le contredist ele assez, |mais toutes voies li couvint il a fere 	si le contredit ele asez. mes touteuoies li couuint il a faire. 	461
443	et il s’abaisse vers terre 	Et cil sabesse a terre 	462
444	et prant Lion par les espaules, tout ainsi com il estoit armez 	et prent lyon par les espaulles tout einssi |comme il estoit.	463|464
445|446	et le trousse devant lui |et l’amporte, 	et le trousse deuant lui sus son cheual 	465
447	et anmoinne la damoisele en tel manniere. 	et len porte et en mainne la damoisele en tel maniere |comme ie uous ai deuant dit. 	466|467
448	Si se test ore atant li contes de lui 	Si se test ore atant li contes a parler de lui.	468
449	et retorne a Hestor des Mares. 	et retorne a hestor des mares. se combati a teriquans de la forest desuoiable. |Et comment teriquans le prist par force. 	469|470
		et len porta en son chastel auec les autres cheualiers 	471
		dont il auoit tant conquis comme uus orres. 	472
450	Or dit li contes 	Or dit li contes. 	473
451	que quant Hestor 	que quant hestor 	474
452	se fu partiz de Ragidel le chastel 	se fu partiz de ragidel le chastel. 	475
453	et il ot la damoisele » delivree des lion,	ou il ot conquis marigart le roux.|et il ot la damoisele deliuree des lyons. 	476|477
454	qui cousine germaine Lancelot estoit, 	qui cousine germaine lanc̃. estoit. 	478
455	que il chevaucha touz seus einsi 	que il cheuaucha tout seul einssi. 	479
456	comme aventure le portoit 	comme auenture le menoit. 	480
457	et tant que il vint en la forest 	Et|tant que il uint en la forest 	481|482
458	que l’en apeloit Terique, 	que len apeloit terique. 	483
459	et ce fu endroit none. 	Et ce fu enz endroit nonne. 	484
460	Lors encontra I. damoisele montee sor I. palefroi 	Lors encontra une damoisele montee seur .i. palefroi. 	485
461	qui faisoit mervilleux duel. Il la salue 	qui fesoit merueilleus duel. il la salue 	486
462	et ele lui ausi. « Damoisele, fait il, 	et ele lui aussi . Damoisele fet il. 	487
463	car me dites 	car me dites 	488
464|465	por quoi vos plourez. — Sire, fait ele, |por I. des bons chevaliers del monde — 	por quoi uous plorez. sire fet ele por .i. des bons cheualiers. del monde. 	489
466	Et qui est cil bons chevaliers ? fait il. — Ce est, fait ele, Lion, le cousin Lancelot, 	que ge ai orendroit ueu mener trop uilainemet a .i. des plus desloiaux cheualiers del monde. |et qui est cil bon cheualier fet il. 	490|491
467	que uns des plus desleaux chevalier del monde l’anmainne. — 	Ce est fet ele lyon le cousia monseignor lanc̃. del lac. 	492
468	Et qui est, fait il, cil desleaux chevaliers ? — 	Et qui sont fet il cil desloiax cheualiers. 	493
469	Ce est, fait ele, Tericam li sires de cel tertre 	Ce est fist ele teriquan le sires de cel tertre lasus. 	494
470|471	qui l’aporta orandroit sor son cheval, |ne sai dont, 	qui laporta orendroit sor son cheual ne sai dont.	495
472	et le fist despoillier devant moi tout nu en braies 	et le fist despoillier deuant moi touz nulz emberies 	496
473	et le fist tant batre a ses sergenz de poingnans espines 	et le fist tant batre a ses serianz de poignanz espines 	497
474	qu’il m’an souvandra a touz les jorz de ma vie; 	qu il men souuendra a touz les iorz de ma uie. 	498
475	et aprés le fist geter en sa prison, 	Et apres le fist giter en sa prison. 	499
476	si com j’ai veu: 	si con iai ueu. 	500
477	si en ai si grant pitié	si en ai si grant pitie 	501
478	que je ne m’en puis tenir de plourer. — 	que ie ne men puis tenir de plorer. 	502
479	Or me dites, damoisele, fait Hestor, 	OR me dites damoisele fait hestor. 	503
480	et se je cele part aloie, a quelz enseingnes connoistroie je le chevalier 	et se ge cele part aloie. a quiex ensaignes connoistroie ge le cheualier. 	504
481|482	que vos dites ? — |De l’aler. fait ele, 	que uous dites. de laler fet ele: ne uous entremetrez uous ia par mon los. 	505
483	ne vos entremetez vos ja par mon lox, 		
484	car il vos occirroit, 	Car il uous ocirroit 	506
485	s’il vos pooit tenir. 	se il uous pooit tenir. 	507
486	Et neporquant l’an le puet bien connoistre a ce 	Et neporquant len le puet bien connoistre a|ce 	508|509
487	qu’il est li greingnors chevaliers dou monde 	que il est li graindres cheualiers del monde. 	510
488	et porte unes armes noires. — 	et porte unes armes noires. 	511
489	Or vos commant, fait il, a Deu, 	or rous commant a dieu fet il. 	512
490	que n’an quier plus oïr parler. » 	Car ge nen quier plus oir. 	513
491	Et cele s’am part maintenant 	Et cele sem part maintenant. 	514
492	et il chevauche cele part 	Et il cheuauche cele part 	515
493	ou ele li ot enseignié; 	ou ele li ot ensaignie 	516
494	si a tant alé	Si a tant ale 	517
495	qu’il vint au tertre. 	quil uint cele part el tertre. 	518
496|497	Et lors trouva une tor haute et fort|qui estoit close 	et lors trouua une tour fort et haute.	519
498	put entour de bons murs et de hauz et devant la porte a mains d’unne archiee avoit une fontainne 	qui estoi forte tout entour et close de bons murs et de hauls. |Et deuant la porte a mains dune archiee. Auoit une fontaine	520|521
499	qui sordoit pa tuel d’argent 	qui sordoit par .i. tuiel dargent. 	522
500	et chaoit en I. perron de marbre et del perron aloit en J. vaissel de plom 	et cheoit en .i.perron de marbre.|et del perron aloit en .i. uaissel de plonc. 	523|524
501	et pooit estre ausi granz com I. tonne. 	et pooit estre aussi granz. comme .i. tonel. 	525
502	Delez la fontainne avoit III. pins l’un delez l’autre	Et delez la fontaine auoit .iii. pins. lun apres lautre. 	526
503	qui erent si grant et si haut 	qui estoient si grant et si hault 	527
504	que des branches et des foilles estoit toute la fontainne couverte ; 	que des branches et des fueilles estoit toute la fontaine couerte 	528
505	si pandoient par mi les guiches dusqu’a XL. escuz et LX. hiaumes et LX. espees. Il resgarde les hiaumes et les escuz et les espees 	Si i pendoient par les guiges dusques a .lx. escuz. et .lx. hiaumes et .lx. espees. il regarde les hialmes et les espees. 	529
506	et se merveille por	et se merueille por	530
507	quoi l’an les i a mises, 	quoi len les y a mis. 	531
		puis regarde les escuz 	532
		et uoit lescu agloual. 	533
508	puis resgarde les essarz a et voit l’escu Agloval et l’escu Saigremor le Desreé et le Keu le senechal et le Gocenain d’Estranglot et le Brandeliz, 	Et lescu saigremor li desraez. |Et lescu keu le seneschal. et lescu gossenam destrangot. et le brandeliz. 	534|535
509	mes des autres ne puet il nus connoistre. 	mes des autres ne puet il nul connoistre. 	536
510	Et il vait derriere la fontainne 	et il uait derriere la fontaine 	537
511	et troeve lestres escrites 	et trueue lectres escriptes 	538
512	qui dient: « 	qui dient. 	539
513	Ce sont i li non de ceaux	Ci sont li non de cels 	540
514	qui ceanz sont em prison 	qui caienz sont em prison. 	541
515	et veez en la lor armeures. »	Et ueez en la lor armeures. 	542
516	Et il conmance a lire et troeve lestres 	Et il commence a lire et trueue lectres 	543
517	qui disoient: « 	qui disoient. 	544
518	El vintequatriesme an aprés le couronnement le roi Artu a conquis Teriquam de la Forest toz les chevaliers 	El uintequatrisme .an. apres le coronnement le roi artur. a conquis teriquans de la forest desuoiable. touz les cheualiers. 	545
519	dont li non sont ci escrit. »	dont li non sont ci escrit. 	546
520	Et il conmance a lire les nons 	Et il commence a lire les nons 	547
521	et an connoit ja assez et de tex i a 	et en connoist de tiex y a. |Et de tiex y a 	548|549
522	qu’il ne connoist mie ainsi 	quil ne connoist mie. einssi 	550
523	com il estoient la venu des estranges terres : 	comme il estoient la uenu des estranges contrees. 	551
524	si i trove dusqu’a XXIIII. chevaliers de la meson le roi Artu sanz les V. 	Si i trueue iusques a .xxiiii. des cheualiers de la meson le roi artur. sanz les .u. 	552
525	qui erent compaingne de la queste et sanz Lion. 	qui erent compaignon de la queste. et sanz lyon. 	553
526	Et quant il voit cel escrit, 	Et quant il uoit cel escrit 	554
527	sì s’esmerveille plus que de riens 	si sen merueille plus que de riens 	555
528	que il eust veu onques mes ; 	que il eust ueu onques mes.	556
529	si ne croit mie 	Si ne croit mie 	557
530|531	que ce soit voirs |que I. chevalier seul poïst tant de prodomes conquerre, 	que ce soit uoirs que .i. cheualier. seul poist tant de preudomes conquerre. 	558
532	se il n’i avoit traïson.	se il ni auoit trayson. 	559
533	Lors retorne a la fontainne 	LOrs retorne a la fontaine 	560
534	por faire boivre son cheval 	por fere boiure son cheual 	561
535	qui grant mestier en avoit; 	qui grant mestier en auoit. 	562
536	et en ce qu’il trestornoit, 	Et en ce |quil retoroit 	563|564
537	si oit ouvrir l'uis de la porte de la tor 	si ot ouurir la porte de la tour. 	565
538	et an voit issir le grant chevalier 	et en uoit issir le grant cheualier. 	566
539	dont la damoisele li ot dit 	dont la damoisele li ot 	567
540	et fu toz couverz de fer ; 	dit.et fu touz couuerz de fer. 	568
541	si crie a Hestor : « Danz chevaliers, je la vos desfant, la fontainne. 	si crie a hector Dans cheualiers: ge la uous desfent la fontaine. 	569
542	Par mon chief mar i abuvrastes vostre cheval! Vos avez ce fait 	Par mon chief. mar y abeurastes uostre cheual. uous auez ce fet 	570
543	que nus chevaliers n’osast fere. » 	que mis autres cheualiers nosast fere. 	571
544	Lors laisse corre le cheval 	Lors li lesse corre le cheual. |Et quant hector le uoit 	572|573
		si sen esbahist tout. 	574
		Et neporquant Il li adresce le cheual	575
545	et besse le glaive, 	et besse le glaiue. 	576
546|547	et cil li vient |si roidement 	Et cil li uient si roidement 	577
548	qu’il failli. 	quil failli.	578
549	Et Hestor l’ataint bas, 	Et hector. lataint bas. 	579
550	que molt i ot mise s’antante 	qui molt y ot mise sentente 	580
551	por ce que trop le redoutoit, 	por ce|que trop le redoutoit. 	581|582
552	si le fiert 	si le fiert 	583
553	si qu’il le porte del cheval a terre tout anvers. 	si quil le porte du cheual a la terre. touz enuerz. 	584
554	Et quant il s’an quide outre passer, 	Et quant il sen quide outre passer. 	585
555	et cil resaut sus em piez 	cil resault sus em piez. 	586
556	et prant Hestor par les espaules a II. mains 	et prent hector par les espaulles . a. ii. mains. 	587
557	et le trebuche del cheval si felonnessement 	et le trebusche del cheual a terre. si felonessement 	588
558	que a poi qu’il ne li a le col brisié, 	que a poi |quil ne li a le col brisie. 	589|590
559	puis le lieve contremont 	puis le lieue contremont 	591
560	et le trousse sor son col, 	et le trousse sus son cheual 	592
561	si l’amporte en sa tor 	Et len porte en sa tour. 	593
562	et commande a cels de laienz 	Et commande a cels de laienz 	594
563	qu’il le desarment, 	que il le desarment. 	595
564	et cil le font tantost. 	et cil si font tantost. 	596
565	Et il estoit ausi comme touz morz de ce 	Et si estoit encore aus si comme touz mors. de ce 	597
566	qu’il l’ot abatu. 	que cil lot abatu. 	598
567	Mes quant il s’aperçoit 	Mes quant il saperchoit 	599
568	et il se voit desarmé et an la main son anemi, si a tel duel 	et il se uoit |desarme.et en la main a son anemi si a si grant duel 	600|601
569	qu’il voldroit bien estre morz, 	quil uouldroit bien estre mors . 	602
570	car il n’oti onques courouz 	Car il not onques courrouz 	603
571	qui a cestui li tornast. 	qui a cestui li tornast. 	604
572	Lors dist Teriquam: « Sire chevaliers, je vos tieng a molt prodome, 	LOrs li dist teriquans. Sire cheualier. |ge uous tieng molt a preudomme 	605|606
573	quar onques mais ne trouvai je chevalier 	.Car onques mes ne trouuai ge cheualier 	607
574	qui me poïst faire les arçons vuidier : 	qui les archons me poist fere u uoidier.	608
575	si vos pris plus que chevalier 	Si uous pris plus que cheualier. 	609
576	que je onques veisse et por la prouesce 	que ie onques mes eusse. |et pour la proesce 	610|611
577	qui est en vos vos meterai je ja em prison, 	qui est en uous |ne uous metrai ge ia en prison 	612|613
578	se vos ne me volez fiancer 	se uos me uoulez fiancer 	614
579	que vos de ceanz n’istroiz sanz mon congié.» 	que uous de caienz nistrez sanz mon congie. 	615
580	Et il dist 	Et il dit 	616
581	qu’il ne li fiancera ja, 	quil ne li fiancera ia. 	617
582	car il velt mielz estre a malaise o ses compaignons 	Car il uelt miex estre a malaise oses compaignons 	618
583	que avoir touz les biens del siecle avec lui. 	qui auoir touz les biens del siecle auec lui. 	619
584	Lors le fet mestre em prison avec les autres chevaliers ; 	lors le fet metre en prison auec les autres cheualiers. 	620
585	et quant il est laienz 	et quant il est laienz. 	621
586|587	et cil de la meson le ror |Artu le voient venir, 	et cil de la meson le roy artur le uoient uenir 	622
588	si conmancerent a plourer de pitié 	si commencent a plorer de pitie. 	623
589	et Saigremor li Desraez li dist: « 	Et sagremor li desreez li dit. 	624
590	Ha, Estor, certes je ne vos cuidai jamés veoir et	Ha: hector certes ge ne uous quidai iames ueoir: 	625
591	si vos ai je mainte foiz regreté, 	Et si uous ai ge mainte foiz regrete.	626
592	puis que je ving ceanz em prison. 	puis que ie uing caienz em prison. 	627
593	Mais por Deu, savez vos encore nule nouvele de Lancelot ? — 	Mes por dieu sauez uous encore nules noueles de lanc̃. 	628
594	Certes, fait il, nenil. — 	Certes fet il nenil. 	629
595	Ha, Diex, font i li autres, 	Ha: diex font li autre. 	630
596	tant ? nos perdons en sa mort !a 	tant nous perdons en sa mort. 	631
597|598	Se il fust vis, |encor eussions nos esperance d’eschaper de ceste prison; 	Se il fust uis encore eusson nous esperance destre deliurez de ceste prison. 	632
599	mais puis qu’il est morz, nos n’en istrons jamais, 	mes |puis quil est mors. nous nen istrons iames. 	633|634
600	car trop est cist aversiers de grant force et de tel pooir 	Car trop est cist auersiers de grant force. et de tel pooir 	635
601	que nus ne porroit longuement durer a lui. 	que nus ne porroit longuement duter a lui. 	636
602	Mais se Lanceloz fust vis, il n’eust ja a lui duree ne plus que Karados li Granz, li sires de la Dolerouse	Mes se lanc̃. fust uis. il neust ia a lui duree. |ne plus que karados li grans li sires de la dolereuse tour 	637|638
603	Tor qui fu frere a cestui deable. — Enon Dieu, fait Lionel, je l’ai hui chierement achatee, la mort de celui Karados, 	qui fu feres a cestui dyable. |A non dieu fet lyonel. ge lai hui chierement achetee la mort de celui karados. 	639|640
604	car si tost com cil de ceanz sot 	Car si tost comme celui de caienz 	641
605	que je estoie cousins Lancelot, il me fist despoillier tot nu 	soit que ge estoie le cousin lanc̃. il me fist despoillier tout nu 	642
606	et me fist tant batre d’espines poingnanz	et me fist tant batre despines poignanz 	643
607	que je me poïsse bien baingnier en mon sanc. 	que ge me poisse bien en sanc baignier. 	644
608	Mais se Dex me sauve celui 	Mes se diex me sauue celui 	645
609	dont je me parti n’a pas tierz jor, 	dont ge me parti na pas tierz ior. gen seroi uengiez a ma uolente. 	646
610	g’en serai venchiez a ma volenté. » 	Et si ne demorra mie granment. 	647
611	Einsis est mis Hestor en prison avec ses autres compaingnons el Tertre de la Fontainne. 	Einssi est mis hector em prison auec ses autres compaignons el tertre de la fontaine. 	648
612	Si laisse ore li contes de lui et de cels 	Si lesse ore li contes a parler de lui et de cels 	649
613	qui o lui sont et retorne a Lancelot 	qui o lui sont. |et retorne a lanc̃. 	650|651
614	que Lioniax ot leissié dormant. 	que lyoniax ot lessie dormant 	652
615	Or dit li contes	OR dist li contes 	653
616	que quant Lanceloz fu remés dormant aprés ce 	que quant lanc̃. fu remes dormant apres ce 	654
617	que Lyoniax s’en fu alez, ne demora mie gramment 	que lyonel sen fu filez. |Ne demora mie gamment.	655|656
618|619	que i |par illuec passoit une bele dame 	que par illeuc passoit une bele dame 	657
620	qui estoit reine de la terre de Sorestan 	qui estoit royne de la terre de sorestan. 	658
621	qui marchisoit a Norgales par devers Sorelois, 	qui marchissoit a norgales. par deuers sorelois. 	659
622	et menoit avec lui plus de LX. chevaliers armez, 	Et menoit auec lui plus de l.lx. cheualiers armez. 	660
623	si portoient par desus lui IIll. vallez a cheval I. tapiz sor IllI. lances por le chaut, 	si portoient par desus li .iiii. uallez a cheuall .i. tapi. sor .iiii. lances. por le chaut	661
624	qui mal ne li feist. Ele resgarde le cheval Lancelot 	que mal ne li feist . |et ele regarde le cheual lanc̃.	662|663
625	qui pessoit 	qui pessoit. 	664
626	et pense 	Et pense 	665
627	que la se gisoit aucun chevalier 	que la se gise aucun cheualier. 	666
628	por soi reposer 	por soi reposer. 	667
629	et quide bien 	Et cuide bien 	668
630	que soit des chevaliers aventureus de la maison le roi Artu. 	que ce soit des cheualiers. auenturex de la meson le roy artur. 	669
631	Ele apele II. dames 	Ele apele .ii. dames. 	670
632	dont l’une avoit non Morgue la fee 	dont lune estoit morgain la fee. 	671
633	et l'autre Sedile la roine, 	et lautre auoit non sebille lenchanterresse. 	672
634	et ce estoient les III. fames ou monde 	Et ce estoient les .iii. fames del monde 	673
635	qui plus savoient d’anchantement et de charaies sanz la Dame del Lac. 	qui plus sauoient denchantement et de charoies. sanz la dame. del lac. 	674
636	Et por ce qu’eles en savoient tant, 	Et por ce qu eles en sauoient tant sentramoient eles 	675
637	tant s’entramoient eles 	si 	676
638	si qu’eles chevauchoient ensemble toz dis et buvoient et manjoient. 	et que eles cheuauchoient touzdis ensemble |et beuoient et mengoient. 	677|678
639	Et ele dist 	Et ele dit 	679
640	qu’ele velt aler veoir 	que ele uelt aler. ueoir 	680
641	cui cil chevax est: 	qui cil cheuax est. 	681
642	si fait touz les chevaliers arester et enmoinne o li les II. gentilz dames. 	si fet toz ses cheualiers arrester. |et enmaine o li les .iii. gentilz dames. 	682|683
643	Si vont cele part a cheval 	si uont cele part a cheual. 	684
644	et trouverent Lancelot 	et trueuent lanc̃.	685
645	qui encore dormoit molt fermement. 	qui encore dormoit molt fermement. 	686
646	Et eles le resgardent moult longuement, eles le voient de si grant biauté 	et eles le regardent molt longement. et le uoient de si grant biaute. 	687
647	qu’il ne resamble mie ,	quil ne resemble mie. 	688
648	si com il dient, home charnel, 	si comme il dient home charnel. 	689
649	mes chose faée. 	mes chose faee. 	690
650	Et la roine	Et la royne 	691
651	qui primes parole dist a chascunne compaigne: « 	qui primes parole dit ases compaignes. 	692
652	Par Dieu, dame, vos poez bien dire 	par diex dames uous poez bien dire 	693
653	que onques mais ne veistes si bel tousel. 	que onques mes ne ueistes nul si bel touse. 	694
654|655	Si m’aïst Diex, |a mon avis molt se porroit prisier la dame 	Si mait diex a mon auis molt se porroit prisier la dame 	695
656	qui de tel tousel avroit la seingnorie 	qui de tel cheualier. auroit la seignorie. 	696
657	et pleust ore a Dieu 	et pleust ore a dieu 	697
658	que il m’amast autant com chevaliers 	quil mamast autant comme cheualier. 	698
659	ama onques plus damoisele. 	ama onques plus dame. 	699
660	Si m’aïst Diex, je m’en tandroie a plus riche 	Si mait diex ge me tendroie a plus riche 	700
661	que se je avoie toutes les terres dou monde en mon demainne. — 	que se iauoie toutes les terres del monde en mon demaine. 	701
662	Ha, dame, fait Morgue, molt seroit ore mielz emploiez en moi 	Ha: dame fet morgain. molt seroit or miex enploie en moi	702
663	qu’en vos, 	que en uous. 	703
664	car je sui de millors genz 	quar ge sui de meilleur gent 	704
665|666	que vos n’estes, |encor soiez vos roine ; 	qe uous nestes. encor soies uous roine. 	705
667	si sai plus cortoisie et honor 	Si sai plus cortoisie et honeur 	706
668	que vos ne savez, 	que uous ne sauez. 	707
669	et 	et 	708
670	por ce m’ameroit il plus 	por ce mameroit il plus 	709
671	et tanroit plus richement 	et tendroit plus chierement	710
672|673	qu’il ne feroit vos. — Enon Deu, I- |qui plus savoient uenchanteniens suns la dame der Eac. 	quil ne feroit uous. 	711
674|675	Et la royne dist |que elle veult aler veoir 	En non dieu fet lautre dame. cele 	712
676	qui cils chevals est,		
677	si vait cele part tout a cheval 		
678	et trueve Lancelot 		
679	qui encore dormoit. 	qui auoit non sebille . 	713
680	Et la royne dist a ses compaignes 		
681	que vous vous poés bien dire 		
682	que vous MN onques mais ne veistes nulle si bele cose. 		
683	Or vous dirai 		
684	que nous ferons, fait la royne. 		
685	Esveillons le. — Enon Dieu, fait Morgains, 		
686	ensi ne le ferons nous mie, 		
687	mais je vous dirai 		
688	que oh en face. Faisons faire une biere chevaleresce,		
689	si l’enportons, ch’est li mieldres cors 		
690	que jou y voie, 		
691	et le portons. el chastel de la charete. — 		
692	Par foy, font Lors comniandent a lors chevaliers 		
693	qu’il aillent colper der bois; 		
694|695	et cil si firent,|si orent tost fait une litiere. 	encor le deuroie ge miex auoir que uous.	714
696|697	Et les dames |si orent tost Lancelot si enchanté 	Car ge sui plus bele et plus ioene. et plus enuoisie 	715
698	qu’il n’a pooir de soi lever. 		
699	Lors firent encortiner la fait l’autre dame 		
700	qui avoit a non Sedile, 		
701	encor le devroie je mielz avoir 		
702	que nule de vos, 	que nule de uous. 	716
703	car je sui plus bele et plus anvoisie et plus jone de vos, 		
704	si le savroie mielz servir 	si le sauroie miex auoir que uous 	717
705	et avoir a ma volenté, 	et seruir a ma uolente . 	718
706	et 	Et 	719
707	por ce me samble il	por ce me semble il 	720
708	que vos vos en devez bien taire 	que uous en deuez bien tere 	721
709	et moi parler. — 	et moi parler . 	722
710	Or vos dirai, fait la roine, 	or uous diroi fet la royne 	723
711	que nos ferons: esvillons le et nos offrons toutes a son servise 	que nous ferons. esueillons le. |et nous offrons toutes a son seruise 	724|725
712	et cele 	Et cele 	726
713	qu’il voldra tenir remaingne a son servise avec lui. — Ennon Deu, fait Morgue, 	quil uoudra retenir remaingne auec lui. |En non dieu fet morgain. 	727|728
714	einsi nel ferons nos mie, 	einssi ne le ferons nous mie. 	729
715|716	car se nos l’esveillons, |espoir il ne daingneroit panre nule de nos II. 	Car se nous lesueillion espoir il ne daigneroit prendre nule de nous .iii. 	730
717	et ainsi serions nos honnies, 	Et einssi serion nous honies 	731
718	s’il nos refusoit. Mes ge vos dirai 	sil nous refusoit. |mes ge uous dirai 	732|733
719	que l’an face: faisons faire I. biere chevaleresce 	que len face. faison faire une biere cheualierece. 	734
720	et ce est li mielz 	et ce est li miex. 	735
721|722	que je i voie, |et l'anchantons 	que gi uoie. et lenchanton. 	736
723	si qu’il ne se puisse esveillier devant que nos voudrons, 	si quil ne se puisse esueillier |deuant que nous uoldrons. 	737|738
724	si le couchons anz	si le couchon enz et len feson 	739
725	et l’an faisons porter. avec nos au chastel de la Charete, 	Auec nous porter dusques au chastel de la charete. 	740
726	et ce est li mielz 	et ce est li miex 	741
727	que je i voie, 	que ge i uoie. 	742
728	car quant nos l’avrons an nostre pooir, il fera plus tost 	Car quant nous lauron en nostre pooir. il fera plus tost 	743
729	quanque nos voudrons. — 		
730|731	Par foi, font eles, vos dites le miels. » |Lors conmandent a lor chevaliers a couper del bois 	quanque nous uoldron par foi font eles uous dites le miex. LOrs commandent a lor cheualiers a colper del bois. 	744
732	tant qu’il aient une biere chevaleresce 	tant quil aient une biere cherece. 	745
733	et il le firent errent einsi 	Et il le firent einssi 	746
734	com eles l’orent conmandé : 	comme eles orent commande. 	747
735	si orent tost faite la biere 	Si orent tost fete la biere. 	748
736	et les dames firent lor anchantement. 	Et les dames firent lor enchantement. 	749
737	Siont Lancelot tel atorné 	Si ont lanc̃. tel atorne. 	750
738	qu’il n’a pooir de soi relever 	quil na pooir desueillier soi |tant	751|752
739	tant com eles volsisent	comme eles uolsissent. |et firent. 	753|754
740	et firent encortiner la biere d’unne coute pointe 	et firent encortiner la biere dune coutepointe.	755
741	et mestent a la biere le cheval Lancelot devant et. I. palefroi derriers; 	Et metent a la biere le cheual lanc̃. deuant |Et .i. palefroi derriere. 	756|757
742	si l’emporterent en tel manniere 	Si lenportent en tel maniere 	758
743	et chevaucherent 	et cheualchent. 	759
744	si que, ançois que nuiz fust, vindrent au chastel de la Charete 	si que aincois que nuiz fust uindrent au chastel de la charrete. 	760
745	et il estoit ainsi apelez 	Et il estoit einssi apelez 	761
746	por ce que Lanceloz i passa an charrete celui 	por ce que lancelot i passa en charrete. celui iour 	762
747	jor que Meleagant enmena la roine Genievre el reaume de Gorre, 	que meleagrant enmena la royne genieure el royalme de gorre. einssi 	763
748	ainsi com li contes vos a devisé.	comme li contes nos a deuise 	764
749	Quant il furent venu au chastel 	quant il furent uenu au chastel. 	765
750	et il orent Lancelot descendu, 	et il orent lanc̃. descendu. 	766
751	si le firent mestre en une bele chambre fort 	si le firent metre en une bele chambre fort	767
752	et oscure 	et seure. 	768
753|754	ou il|a n’avoit que I. huis et Il. fenestres de fer. 	ou il nauoit que .i. huiz. et .ii. fenestres de fer. 	769
755	Maintenant desfirent lor anchantement 	Maintenant desfirent lor enchantement. 	770
756	et il s’esveilla tantost 	et il sesueilla tantost. 	771
757	et resgarda tout entor lui et vit grant planté de chandeilles 	et regarda tout entour lui. |et uit grant plente de chandoilles 	772|773
758	et il se conmança a saingnier et dist a soi meesme: « Sainte Marie, 	et il se commence a seignier |Et dist a soi meismes. sainte marie 	774|775
