404|405	si ne l’an volt pas einsi laissier aler ne esveillier Lancelot, |car il a paor 	et si ne ose lan. esueillier pour ce 	366
406	que il nel tiengne a couart 	quil ne le tenist pour couart: 	367
407|408	ne il ne doutoit rien autant |comme lui. 	et riens ne doubtoit autant comme lui	368
409	Quant Lion est armez au mielz 	QUant lyonnel est arme au mieulx 	369
410	qu’il puet 	qu il peut 	370
411	et il est montez en cheval, 	si monte sur son cheual 	371
412	si prant son escu et sa lance 	et prent son escu et sa lance 	372
413	et laisse Lancelot dormant a 	si laisse lancelot dormant 	373
414	et s’an torne aprés le chevalier 	et sen tourne apres le cheualier. 	374
415	quanque li chevaux puet aler: 		
416	si l’aconsuit a l’avaler d’un tertre. 	Si la consuit a laualler dun tertre. 	375
417	Et quant il est pres, 	Et quant il est pres 	376
418	se li escrie 	si lui escrie 	377
419	qu’il est morz. 	quil est mort. 	378
420	Et cil le resgarde et voit 	Et celui le regarde |et uoit 	379|380
421	que joster le covient; 	que iouster le conuient	381
422	si met jus la damoisele 	si met ius la damoiselle 	382
423|424	et sache l’espee |et met l’escu devant soi 	et met lescu deuant son pis 	383
425	et ganchist le cheval au chevalier.	puis tire son espee 	384
426	Et cil li vient acourant 	et lyonnel uient a lui courant 	385
427|428	et le fiert |si que par mi l’escu 	et le fiert si durement parmi lescu et le haubert 	386
429	et par mi l’auberc li met le glaive sanz plus de mal faire. 	qu il lui met le glaiue |sans plus mal faire. 	387|388
430	Et cil l’ataint sor le hiaume 	Et celui lactaint sur le heaume 	389
431	et li donne tel cop de l’espee 	si lui denne tel coup 	390
432	qu’il le fant a destre partie: 	quil lui fent tout a destre partie. 	391
433	si l’eust occis sanz falile, 	Si leust occis sans faulte/ 	392
434	mes l’espee li torna en la main 	mais lespee lui tourna en la main: 	393
435	et li cox fu granz et de force feruz; 	et le coup fut si grant |que lyonnel cheut a terre tout estendu	394|395
436	si fu Lions si estordiz 	et se pasma de langoisse 	396
437	qu’il chiet a la terre touz pasmez. 	quil sentist. 	397
438	Et li chevalier remet l’espee el fuerre 	Et le cheualier remist lespee au fourreau 	398
439|440	et fait la damoisele monter el cheval Lion, |ou ele volsist ou non. 	et fist monter la damoiselle sur le cheual de lyonnel: uoulsist ou non: 	399
441	Si le contredist ele assez, 		
442|443	mais toutes voies li couvint il a fere |et il s’abaisse vers terre 	puis se abessa uers terre et print lyonnel 	400
444	et prant Lion par les espaules, tout ainsi com il estoit armez 	ainsi arme |comment il estoit 	401|402
445	et le trousse devant lui 	et le trousse deuant lui 	403
446|447	et l’amporte, |et anmoinne la damoisele en tel manniere. 	et lemporte et emmaine la damoiselle en telle maniere. 	404
448	Si se test ore atant li contes de lui 	Si se taist atant le compte de lui 	405
449	et retorne a Hestor des Mares. 	et retourne a hector des mares 	406
		Comme hector des mares se partist du chasteau de radigel 	407
		quant il eust marigart occis et uint deuant le chasteau de terriquen: 	408
		et fut par terriquant conquis et mis en prison auecques plusieurs autres. 	409
450	Or dit li contes 	OR dit le compte 	410
451|452	que quant Hestor |se fu partiz de Ragidel le chastel 	que quant hector fut parti de radigel le chasteau 	411
453	et il ot la damoisele » delivree des lion,	ou il auoit conquis marigart le roux et la damoiselle deliuree des lyons 	412
454	qui cousine germaine Lancelot estoit, 	qui cousine germaine estoit a lancelot 	413
455	que il chevaucha touz seus einsi 	qu il cheuaucha tout seul 	414
456	comme aventure le portoit 	ainsi que auanture le portoit	415
457	et tant que il vint en la forest 	tant qu il uint en la forest 	416
458	que l’en apeloit Terique, 	que len appelloit terriquen 	417
459	et ce fu endroit none. 	et se fut uers nonne: 	418
460	Lors encontra I. damoisele montee sor I. palefroi 	lors encontra une damoiselle montee sur ung pallefroy	419
461	qui faisoit mervilleux duel. Il la salue 	laquelle faisoit trop merueilleux deul. Il la salue: 	420
462|463	et ele lui ausi. « Damoisele, fait il, |car me dites 	et elle lui aussi. Damoiselle fist il or me dictes 	421
464	por quoi vos plourez. — Sire, fait ele, 	pour quoy uous plourez Sire fist elle 	422
465	por I. des bons chevaliers del monde — 	pour ung des meilleurs cheualiers du mende 	423
466	Et qui est cil bons chevaliers ? fait il. — Ce est, fait ele, Lion, le cousin Lancelot, 	que iay maintenant ueu mener trop uillainement a ung des plus desloiaulx cheualiers du mende. 	424
467	que uns des plus desleaux chevalier del monde l’anmainne. — 	Cest fist elle le pire de tous. Damoiselle par la foy |que uous me deuez 	425|426
468	Et qui est, fait il, cil desleaux chevaliers ? — 	qui est ce bon cheualier. Sire fist elle cest lyennel le cousin de monseigneur lancelot du lac. |Qui est fist il ce desloial cheualier. 	427|428
469	Ce est, fait ele, Tericam li sires de cel tertre 	Cest fist elle terriquen le seigneur de ce tertre lassus	429
470	qui l’aporta orandroit sor son cheval, 	qui le apporta orendroit dessus son cheual 	430
471	ne sai dont, 	mais ie ne scay dont:	431
472	et le fist despoillier devant moi tout nu en braies 	et le fist despouillier en sa chemise deuant moy 	432
473	et le fist tant batre a ses sergenz de poingnans espines 	et le fist tant batre par ses sergans despines poingnans 	433
474	qu’il m’an souvandra a touz les jorz de ma vie; 	quil men souuendra tous les iours de ma uie. 	434
475	et aprés le fist geter en sa prison, 	et apres le fist iecter en sa prison	435
476	si com j’ai veu: 	comme iay ueu. 	436
477	si en ai si grant pitié	Si en ay si grant pttie 	437
478	que je ne m’en puis tenir de plourer. — 	que ie ne men puis tenir de plourer 	438
479	Or me dites, damoisele, fait Hestor, 	OR me dictes damoiselle 	439
480	et se je cele part aloie, a quelz enseingnes connoistroie je le chevalier 	se ie alloie celle part |a quelles enseignes cengnoistroie ie le cheualier 	440|441
481	que vos dites ? — 	que uous dictes.	442
482	De l’aler. fait ele, 	De y aller |dit elle 	443|444
483	ne vos entremetez vos ja par mon lox, 	ne uous entremectez ia |par mon conseil	445|446
484	car il vos occirroit, 	car il uous occiroit 	447
485	s’il vos pooit tenir. 	sil uous pouoit tenir. 	448
486	Et neporquant l’an le puet bien connoistre a ce 	et a ce le peut on bien cengnoistre 	449
487	qu’il est li greingnors chevaliers dou monde 	car il est le greigneur cheualier du monde:	450
488	et porte unes armes noires. — 	et porte unes armes noires. 	451
489	Or vos commant, fait il, a Deu, 	Or uous commande ie a dieu damoiselle	452
490	que n’an quier plus oïr parler. » 	car ie nen puis plus ouir 	453
491|492	Et cele s’am part maintenant |et il chevauche cele part 	Et celle sen part incontinent et hector cheuauche celle part 	454
493	ou ele li ot enseignié; 	ou elle lui auoit enseignie. 	455
494	si a tant alé	Si alla tant	456
495	qu’il vint au tertre. 	quil uint au tertre 	457
496|497	Et lors trouva une tor haute et fort|qui estoit close 	et lors trouua une tour haulte et forte:	458
498	put entour de bons murs et de hauz et devant la porte a mains d’unne archiee avoit une fontainne 	et close tout entour de bons murs et haulx. |Deuant la porte a mains de une archiee auoit une fontaine 	459|460
499	qui sordoit pa tuel d’argent 	qui sourdoit par ung tueau dargent: 	461
500	et chaoit en I. perron de marbre et del perron aloit en J. vaissel de plom 	et cheoit en ung perron de marbre et du perron alloit en ung uaisseau de plomb: 	462
501	et pooit estre ausi granz com I. tonne. 	et pouoit estre aussi grant comme ung tenneau. 	463
502|503	Delez la fontainne avoit III. pins l’un delez l’autre|qui erent si grant et si haut 	Emprez la fontaine auoit trois pins lun empres lautre: et estoient si grans 	464
504	que des branches et des foilles estoit toute la fontainne couverte ; 	que des fueilles et des branches estoit la fentaine toute couuerte. 	465
505	si pandoient par mi les guiches dusqu’a XL. escuz et LX. hiaumes et LX. espees. Il resgarde les hiaumes et les escuz et les espees 	Si y pendoient par les guiges plus de xlu. glaiues|et plus de xlu. escus et bien xlu. heaumes et xlu espees. Il regarde les heaumes les escus et les espees 	466|467
506	et se merveille por	et se merueille	468
507	quoi l’an les i a mises, 	pour quoy len les y a mis 	469
508	puis resgarde les essarz a et voit l’escu Agloval et l’escu Saigremor le Desreé et le Keu le senechal et le Gocenain d’Estranglot et le Brandeliz, 	puis regarde les escus si uoit lescu de agloual |et lescu de sagremor le desree et celui de keux le seneschal et celui de gossentin destrangot: 	470|471
		et celui de monseigneur brandelis 	472
509	mes des autres ne puet il nus connoistre. 	mais des autres ne peut il nul congnoistre. 	473
510	Et il vait derriere la fontainne 	Et il regarde derriere la fontaine 	474
511	et troeve lestres escrites 	si treuue unes lettres escriptes 	475
512|513	qui dient: « |Ce sont i li non de ceaux	qui dient. Cy sont les noms de ceulx 	476
514	qui ceanz sont em prison 	qui ceans sont en prison 	477
515	et veez en la lor armeures. »	et ueez en la les armes/ 	478
516	Et il conmance a lire et troeve lestres 	et lors commenca a lire |si trouua les lettres 	479|480
517|518	qui disoient: « |El vintequatriesme an aprés le couronnement le roi Artu a conquis Teriquam de la Forest toz les chevaliers 	qui disoient ainsi. Au uingtquatriesme an aprez le couronnement du roy artus terriquen de la forest desuoiable a cenquis tous les cheualiers 	481
519|520	dont li non sont ci escrit. »|Et il conmance a lire les nons 	dent les noms sent icy escriptz. 	482
521	et an connoit ja assez et de tex i a 		
522	qu’il ne connoist mie ainsi 		
523	com il estoient la venu des estranges terres : 		
524	si i trove dusqu’a XXIIII. chevaliers de la meson le roi Artu sanz les V. 		
525	qui erent compaingne de la queste et sanz Lion. 		
526	Et quant il voit cel escrit, 		
527	sì s’esmerveille plus que de riens 	Si sen merueille plus que de riens	483
528	que il eust veu onques mes ; 	quil eust oncques ueu 	484
529	si ne croit mie 	et ne croit mie 	485
530	que ce soit voirs 	que ce soit uoir	486
531	que I. chevalier seul poïst tant de prodomes conquerre, 	que ung seul cheualier peult tant de cheualiers conquerre 	487
532	se il n’i avoit traïson.	se il ny auoit traison. 	488
533	Lors retorne a la fontainne 	LOrs tourne en la fentaine 	489
534|535	por faire boivre son cheval |qui grant mestier en avoit; 	pour faire boire son cheual.	490
536	et en ce qu’il trestornoit, 	Ainsi qu il retournoit 	491
537	si oit ouvrir l'uis de la porte de la tor 	si ost ouurir la porte de la tour:	492
538	et an voit issir le grant chevalier 	et en uoit issir le cheualier 	493
539	dont la damoisele li ot dit 	donc la damoiselle luy auoit parle/ sy crie a hector/ sire cheualier ie la uous deffens la fontaine/ par mon chief mal y abruuastes uostre cheual/ uous aues telle chose fait/ 	494
540	et fu toz couverz de fer ; 	que nul aultre ne osast faire/ 	495
541	si crie a Hestor : « Danz chevaliers, je la vos desfant, la fontainne. 	lors luy laisse courre le cheual. |Et quant hector le uoit 	496|497
542|543	Par mon chief mar i abuvrastes vostre cheval! Vos avez ce fait |que nus chevaliers n’osast fere. » 	si sen esbahist 	498
544|545	Lors laisse corre le cheval |et besse le glaive, 	et nen pourtant il luy adreche le glaiue/ 	499
546|547	et cil li vient |si roidement 	et celluy luy uint si uistement 	500
548	qu’il failli. 	quil le faillit/ 	501
549	Et Hestor l’ataint bas, 	et hector lattaint bas 	502
550	que molt i ot mise s’antante 	qui menlt y auoit mis son entente/ pour ce 	503
551	por ce que trop le redoutoit, 	que trop se redoubtoit/ 	504
552	si le fiert 	si le fiert sy durement	505
553	si qu’il le porte del cheval a terre tout anvers. 	qu il le porte du cheual a terre tout enuers 	506
554	Et quant il s’an quide outre passer, 	Et il cuide oultre passer/ 	507
555	et cil resaut sus em piez 	celluy ressault sus ses pies 	508
556	et prant Hestor par les espaules a II. mains 	et prent hector parmy les espaulles aux deux mains: 	509
557	et le trebuche del cheval si felonnessement 	et le trebuche ius du cheual si fellonneussement 	510
558	que a poi qu’il ne li a le col brisié, 	que a poy |quil na se col brisie/ 	511|512
559	puis le lieve contremont 	puys le lieue centrement 	513
560	et le trousse sor son col, 	et le trousse sur son col/ 	514
561|562	si l’amporte en sa tor |et commande a cels de laienz 	et lemporte puys commande a ceulx de leans 	515
563	qu’il le desarment, 	quilz le desarment/ 	516
564|565	et cil le font tantost. |Et il estoit ausi comme touz morz de ce 	et si font il tantost: et il estoit encore aussi 	517
		comment tont estourdi de ce 	518
566	qu’il l’ot abatu. 	que celluy lauoit abbatu. 	519
567	Mes quant il s’aperçoit 	Mais il se apperchoit 	520
568	et il se voit desarmé et an la main son anemi, si a tel duel 	et il uoit |quil est es mains de son ennemy/ 	521|522
569	qu’il voldroit bien estre morz, 	si uouldroit bien estre mort/ 	523
570	car il n’oti onques courouz 	car oncques neust couroust/	524
571	qui a cestui li tornast. 	qui a celluy luy tournast. 	525
572	Lors dist Teriquam: « Sire chevaliers, je vos tieng a molt prodome, 	LOrs luy dist terriquen/ sire cheualier ie uous tienn menlt a preudomme/ 	526
573	quar onques mais ne trouvai je chevalier 	car onques mes ne trouuay cheualier 	527
574	qui me poïst faire les arçons vuidier : 	qui les archens me peult faire uuyder/ 	528
575	si vos pris plus que chevalier 	si uous prise plus que cheualier	529
576	que je onques veisse et por la prouesce 	que ie encques mes ueisse/ |et pour la prouesse 	530|531
577	qui est en vos vos meterai je ja em prison, 	qui est en uous/ |ne uous mettray ie ia en prison 	532|533
578|579	se vos ne me volez fiancer |que vos de ceanz n’istroiz sanz mon congié.» 	se uous de ceans par uostre fiance ne yssies sans cengie. 	534
580	Et il dist 	Et il dist 	535
581	qu’il ne li fiancera ja, 	quil ne luy fianchera ia/ 	536
582	car il velt mielz estre a malaise o ses compaignons 	car il ueult mieulx estre a malaise |auec ses compaignons/ 	537|538
583	que avoir touz les biens del siecle avec lui. 	que auoir tous les biens du mende auecques luy/ 	539
584	Lors le fet mestre em prison avec les autres chevaliers ; 	lors le fait mettre en prison auec les aultres cheualiers. 	540
585	et quant il est laienz 	Et quant il est leans/ 	541
586|587	et cil de la meson le ror |Artu le voient venir, 	et ceulx de la maisen du roy artus le uoient uenir/	542
588	si conmancerent a plourer de pitié 	si commenchent a plourer de pitie. 	543
589	et Saigremor li Desraez li dist: « 	Et saigremor le desree luy dist/	544
590	Ha, Estor, certes je ne vos cuidai jamés veoir et	haa hector/ ie ne cuidoir iamais uoir leure |que ie uous ueisse ceans/ 	545|546
591	si vos ai je mainte foiz regreté, 	si uous ay ie bien regrette de 	547
592	puis que je ving ceanz em prison. 	puis que suys ceans en prison/ 	548
593|594	Mais por Deu, savez vos encore nule nouvele de Lancelot ? — |Certes, fait il, nenil. — 	mes pour dieu sauez uous encore nouuelle de lacelot. 	549
595	Ha, Diex, font i li autres, 	Haa dieu fist laultre 	550
596	tant ? nos perdons en sa mort !a 	tant nous pardons en sa mort: 	551
597|598	Se il fust vis, |encor eussions nos esperance d’eschaper de ceste prison; 	se il fut uif encore eussons nous esperance de issir hors de prison/ 	552
599	mais puis qu’il est morz, nos n’en istrons jamais, 	mes puis|qu il est mort nous nen istrens iamaiz 	553|554
600	car trop est cist aversiers de grant force et de tel pooir 	car trop durement est cest aduersaire de grant forche/ et de tel pouoir/ 	555
601	que nus ne porroit longuement durer a lui. 	que nul ne pourroit lenguement durer a luy/ 	556
602	Mais se Lanceloz fust vis, il n’eust ja a lui duree ne plus que Karados li Granz, li sires de la Dolerouse	mes ce lancelot feust uif il neust ia a luy duree neant plus |que karados le grant le seigneur de la douloureuse tour 	557|558
603	Tor qui fu frere a cestui deable. — Enon Dieu, fait Lionel, je l’ai hui chierement achatee, la mort de celui Karados, 	qui fut frere a cestuy deable. EN nom dieu fist lyonnel ie lay |huy cherement acchetee la mort de celluy karados/ 	559|560
604	car si tost com cil de ceanz sot 	car quant ceulx de ceans sceurent 	561
605	que je estoie cousins Lancelot, il me fist despoillier tot nu 	que iestoie cousin de lancelot/ ilz me firent despouller. 	562
606	et me fist tant batre d’espines poingnanz	et me ont batu tant douloureusement de espines pongnantz/ 	563
607|608	que je me poïsse bien baingnier en mon sanc. |Mais se Dex me sauve celui 	que ie me feusse en mon sang baigne mes se dieu me sauue cellui 	564
609	dont je me parti n’a pas tierz jor, 	donc ie me partiz ne a pas troys iours ien seroy uenge a ma uoulente/ 	565
610|611	g’en serai venchiez a ma volenté. » |Einsis est mis Hestor en prison avec ses autres compaingnons el Tertre de la Fontainne. 	et si ne demourra pas gramment. Ainsy est mis hector en prison auec les aultres compaignons. 	566
612	Si laisse ore li contes de lui et de cels 	Si laisse ores le compte |a parler de luy et de ceulx 	567|568
613	qui o lui sont et retorne a Lancelot 	qui auec luy sont/ |et retourne a lancelot 	569|570
614	que Lioniax ot leissié dormant. 	que lyennel auoit laisse dormant. 	571
		Comment la royne de sorestan/ 	572
		et morgram la fee firent emporter lancelot au chasteau de la charette/ 	573
		et comment une damoiselle le deliura de prison/	574
		et comment il uainquit le tournoiement dentre le roy de norgalles et le roy bandemagus 	575
		et comme apres le tournoiement une damoiselle le mena a corbenic. 	576
615	Or dit li contes	OR dist le compte 	577
616	que quant Lanceloz fu remés dormant aprés ce 	que quant lancelot fut demoure dormant	578
617	que Lyoniax s’en fu alez, ne demora mie gramment 	apres que lyonnel sen fut alle/ ne demoura pas gramment 	579
618|619	que i |par illuec passoit une bele dame 	que par illec passoit une belle dame 	580
620	qui estoit reine de la terre de Sorestan 	qui estoit royne de la terre de sorestan 	581
621|622	qui marchisoit a Norgales par devers Sorelois, |et menoit avec lui plus de LX. chevaliers armez, 	qui marchissoit en la terre de norgalles par deuers sorellois: et menoit auec elle plus de .xl. cheualiers armes/ 	582
623	si portoient par desus lui IIll. vallez a cheval I. tapiz sor IllI. lances por le chaut, 	si portoient .iiii. cheualiers ung drap dessus elle sur .iiii. lances pour le chault 	583
624	qui mal ne li feist. Ele resgarde le cheval Lancelot 	que mal ne luy feist. Elle regarde le cheual lan. 	584
625	qui pessoit 	qui pessoit. 	585
626	et pense 	Et pense	586
627	que la se gisoit aucun chevalier 	que la se gise aucun cheualier 	587
628	por soi reposer 	pour soy reposer/ 	588
629	et quide bien 	sy cuide bien	589
630|631	que soit des chevaliers aventureus de la maison le roi Artu. |Ele apele II. dames 	que ce soit ung des cheualiers aduantureux de la maisen du roy artus/ elle appelle deux dames 	590
632	dont l’une avoit non Morgue la fee 	donc lunne auoit a nom margam lafee/	591
633	et l'autre Sedile la roine, 	et laultre auoit a nom sibille lenchanteresse 	592
634	et ce estoient les III. fames ou monde 	Et cestoient les trois femmes du monde 	593
635	qui plus savoient d’anchantement et de charaies sanz la Dame del Lac. 	qui plus sauoient de enchantement sans la dame du lac.	594
636	Et por ce qu’eles en savoient tant, 	Et pour ce |quelle en sauoit tant sentre amoient elles 	595|596
637	tant s’entramoient eles 		
638	si qu’eles chevauchoient ensemble toz dis et buvoient et manjoient. 	si que elles cheuauchoient tousiours ensemble. |et buuoient et mengoient 	597|598
639	Et ele dist 	et elle dit 	599
640	qu’ele velt aler veoir 	que elle uouloit aller ueoir 	600
641	cui cil chevax est: 	a qui ce cheual estoit 	601
642	si fait touz les chevaliers arester et enmoinne o li les II. gentilz dames. 	Si fait tous ses cheualiers arrester/ |et emmaine auec elle les trois ieunes dames. Elles uont celle part 	602|603
643	Si vont cele part a cheval 		
644	et trouverent Lancelot 	et treuuent lancelot 	604
645	qui encore dormoit molt fermement. 	qui se dormoit fermement 	605
646	Et eles le resgardent moult longuement, eles le voient de si grant biauté 	Et celles le regardent moult longuement |et le uoient de si grant beaute 	606|607
647	qu’il ne resamble mie ,	quil ne resemble pas 	608
648	si com il dient, home charnel, 	sicomme elles dient homme mortel 	609
649	mes chose faée. 	mais chose faee 	610
650	Et la roine	Et la royne 	611
651	qui primes parole dist a chascunne compaigne: « 	qui premierement parle dit a ses compaignes. 	612
652	Par Dieu, dame, vos poez bien dire 	Par dieu dames uous pouez bien dire 	613
653	que onques mais ne veistes si bel tousel. 	que oncquesmais ne ueistes si belle chose 	614
654	Si m’aïst Diex, 	Si maist dieu 	615
655	a mon avis molt se porroit prisier la dame 	et mon auiz celle dame se pourroit moult priser 	616
656	qui de tel tousel avroit la seingnorie 	qui de tel cheualier auroit la seigneurie. 	617
657	et pleust ore a Dieu 	Et pleust ore a dieu 	618
658	que il m’amast autant com chevaliers 	qu il me aymast autant 	619
659	ama onques plus damoisele. 	que oncques cheualier aymast damie. 	620
660	Si m’aïst Diex, je m’en tandroie a plus riche 	Si maist dieu ie me tendroie a plus riche 	621
661	que se je avoie toutes les terres dou monde en mon demainne. — 	que se ie auoie toutes les terres du mende en men demaine 	622
662|663	Ha, dame, fait Morgue, molt seroit ore mielz emploiez en moi |qu’en vos, 	Haa dame dit morgain mieulx seroit emploie en moy que en uous: 	623
664	car je sui de millors genz 	car ie suis de meilleurs gens	624
665	que vos n’estes, 	que uous nestes ia soit ce 	625
666	encor soiez vos roine ; 	que uous soiez royne 	626
667|668	si sai plus cortoisie et honor |que vos ne savez, 	Si scay plus auoir courtoisie que uous: 	627
669|670	et |por ce m’ameroit il plus 	et pour ce me aymeroit il mieulx	628
671	et tanroit plus richement 	et me tendroit psus chierement 	629
672|673	qu’il ne feroit vos. — Enon Deu, I- |qui plus savoient uenchanteniens suns la dame der Eac. 	quil ne feroit uous. Eu nom dieu fist lautre celle 	630
674	Et la royne dist 		
675	que elle veult aler veoir 		
676	qui cils chevals est,		
677	si vait cele part tout a cheval 		
678	et trueve Lancelot 		
679|680	qui encore dormoit. |Et la royne dist a ses compaignes 	qui auoit nom sebille encores le deuroie ie mieulx auoir que uous 	631
681|682	que vous vous poés bien dire |que vous MN onques mais ne veistes nulle si bele cose. 	car ie suis plus belle et plus gente et plus enuoisiee que uous nestes. 	632
683	Or vous dirai 		
684	que nous ferons, fait la royne. 		
685	Esveillons le. — Enon Dieu, fait Morgains, 		
686	ensi ne le ferons nous mie, 		
687	mais je vous dirai 		
688	que oh en face. Faisons faire une biere chevaleresce,		
689	si l’enportons, ch’est li mieldres cors 		
690	que jou y voie, 		
691	et le portons. el chastel de la charete. — 		
692	Par foy, font Lors comniandent a lors chevaliers 		
693	qu’il aillent colper der bois; 		
694|695	et cil si firent,|si orent tost fait une litiere. 	si le sauroie mieulx seruir a sa uoulente 	633
696	Et les dames 		
697	si orent tost Lancelot si enchanté 		
698	qu’il n’a pooir de soi lever. 	que uous ne sauriez. 	634
699	Lors firent encortiner la fait l’autre dame 		
700	qui avoit a non Sedile, 		
701	encor le devroie je mielz avoir 		
702	que nule de vos, 		
703	car je sui plus bele et plus anvoisie et plus jone de vos, 		
704	si le savroie mielz servir 		
705|706	et avoir a ma volenté, |et 	Et pource me semble il 	635
707|708	por ce me samble il|que vos vos en devez bien taire 	que uous uous en deuez bien taire. 	636
709	et moi parler. — 	et moy parler. 	637
710	Or vos dirai, fait la roine, 	Or uous diray fait la royne 	638
711	que nos ferons: esvillons le et nos offrons toutes a son servise 	que nous ferons. Esueillons le |et nous offrons toutes a sen seruice. 	639|640
712	et cele 	et celle 	641
713	qu’il voldra tenir remaingne a son servise avec lui. — Ennon Deu, fait Morgue, 	quil uouldra retenir demeure auec lui. |Par dieu fist morgain 	642|643
714	einsi nel ferons nos mie, 	ainsi ne ferons pas 	644
715|716	car se nos l’esveillons, |espoir il ne daingneroit panre nule de nos II. 	car se nous lesueilliens il ne daigneroit prendre nulle de nous trois. 	645
717	et ainsi serions nos honnies, 	ainsi seriens nous honnies 	646
718|719	s’il nos refusoit. Mes ge vos dirai |que l’an face: faisons faire I. biere chevaleresce 	sil nous refusoit: 	647
720|721	et ce est li mielz |que je i voie, 	mais ie uous diray 	648
722	et l'anchantons 		
723|724	si qu’il ne se puisse esveillier devant que nos voudrons, |si le couchons anz	que nous ferons Faisons faire une biere cheualerresse 	649
725|726	et l’an faisons porter. avec nos au chastel de la Charete, |et ce est li mielz 	et le faisons porter iusques au chasteau de la charrecte cest le mieulx 	650
727	que je i voie, 	que ie y uoie: 	651
728	car quant nos l’avrons an nostre pooir, il fera plus tost 	car quant nous laurens en nostre pouoir il fera plus tost 	652
729	quanque nos voudrons. — 	quanque nous uouldrens. 	653
730	Par foi, font eles, vos dites le miels. » 	Par dieu font elles uous en dictes le mieulx. 	654
731	Lors conmandent a lor chevaliers a couper del bois 	LOrs commandent a leurs cheualiers a coupper du bois 	655
732	tant qu’il aient une biere chevaleresce 	tant quilz aient une biere cheualerresse 	656
733|734	et il le firent errent einsi |com eles l’orent conmandé : 	Et il le font incontinent. 	657
735	si orent tost faite la biere 	Si eurent tost faicte la biere 	658
736	et les dames firent lor anchantement. 	et les dames firent leur enchantement. 	659
737|738	Siont Lancelot tel atorné |qu’il n’a pooir de soi relever 	Si ont lancelot tellement attourne 	660
739|740	tant com eles volsisent|et firent encortiner la biere d’unne coute pointe 	quil na pouoir de soy esueillier. apres firent encourtiner la biere de une coutepointe: 	661
741	et mestent a la biere le cheval Lancelot devant et. I. palefroi derriers; 	et misdrent a la biere le cheual de lancelot deuant: |et ung pallefroy derriere. 	662|663
742	si l’emporterent en tel manniere 	Si lemporterent en telle maniere 	664
743	et chevaucherent 	et cheuaucherent si asprement 	665
744	si que, ançois que nuiz fust, vindrent au chastel de la Charete 	que ains quil feust nuit uindrent au chasteau de la charrecte 	666
745	et il estoit ainsi apelez 	qui ainsi fut appelle pour ce	667
746	por ce que Lanceloz i passa an charrete celui 	que lancelot y passa en la charrecte celui 	668
747	jor que Meleagant enmena la roine Genievre el reaume de Gorre, 	iour |que meleagant emmenoit la royne genieure au royaume de gorre 	669|670
748	ainsi com li contes vos a devisé.	ainsi comme le compte uous a deuise. 	671
749	Quant il furent venu au chastel 	Quant ilz furent uenus au chasteau 	672
750	et il orent Lancelot descendu, 	et ilz eurent lancelot descendu 	673
751|752	si le firent mestre en une bele chambre fort |et oscure 	si se firent mettre en une belle chambre forte et seure	674
753|754	ou il|a n’avoit que I. huis et Il. fenestres de fer. 	ou il nauoit que ung huis et deux barres de fer. 	675
755	Maintenant desfirent lor anchantement 	MAaintenant desfirent leurs enchantemens: 	676
756|757	et il s’esveilla tantost |et resgarda tout entor lui et vit grant planté de chandeilles 	et il sesueilla tantost et uist moult grant clarte entour lui. 	677
758	et il se conmança a saingnier et dist a soi meesme: « Sainte Marie, 	Si se commenca a seignier |et dit a soy mesmes. Saincte marie 	678|679
759	ou sui je ? Par foi, ce est anchantement 		
760|761	que je voi, |car orandroit je me couchai desouz l’ombre d’un pomier en une forest. 	ou suis ie ie me conchay soubz sombre dun pommier.	680
762	et or me sui ci trouvez 	or me suis cy trouue/ 	681
763	ne sai en chastel ou en forteresce ou en tel leu	ne scay en chasteau ou en forteresse et en tel lieu 	682
764	ou je ne connois home ne fame. 	que ie ny congnoiz homme ne femme. 	683
765	Par foi, 	Par ma foy fist il 	684
766	ou je sui enfantosmez 	ou ie suis enchante/ 	685
767	ou je ne sai que dire de moi. » 	ou ie ne scay que dire de moy. 	686
768	Lors li sovient de Lion 	Lors lui souuient de lyonnel 	687
769	qui delez lui ert couchiez, 	lequel estoit empres lui couchie. 	688
770	si resgarde entor lui	si commenca a regarder entour lui 	689
771	por savoir 	pour ueoir 	690
772	s’il le trouvast; 	sil le trouueroit. 	691
773	et quant il voit 	Et quant il uoit 	692
774	qu’il n’i est mie, 	quil ny est pas 	693
775	si est tant dolanz 	si est tant dollent 	694
776	qu’il ne set 	quil ne scait 	695
777	qu’il doie dire, 	quil doit faire. 	696
778	et dist 	si dit a soy mesmes	697
779	que deable l’ont aporté ça. 	que dyables lauoient porte iusques la. 	698
780	Aprés ne demoura gueres 	APrez ce ne demoura gaires 	699
781	qu’il vit l’uis de la chambre ouvrir; 	qu il ueist luis dune chambre ouurir 	700
782	si entra laienz une damoisele 	si entra leans une damoiselle 	701
783	qui li aporta a mengier a grant planté. Il la salue, 	qui lui apportoit a mengier a grant plante. 	702
784	quant il la voit venir 	Quant il la uoit uenir il la salue: 	703
785	et ele ausi lui. « Damoisele, fait il, par la riens ou monde 	et elle aussi lui. Damoiselfe fait il par la chose 	704
786	que vos plus amez, dites moi 	que uous plus aymez dictes moy 	705
787	ou je suis. — Sire, fait ele, vos estes el chastel de la Charrete 	ou ie suis. Sire fist elle uous estes au chasteau de la charrecte 	706
788	qui siet a l’antree de Gorre. » 	qui siet a lentree de gorre. 	707
