404	que mesire Gauvain ne savoit liquels en avoit le peior ne le miels. 	que messires .G. ne sauoit |qui en auoit le millor. ne le pior. 	401|402
405	Et quant li serpens veoit	et quant li serpens uit 	403
406	qu’il ne porroit venir al desus del lieupart, 	quil ne porroit uenir au desus do lupart : 	404
407	si s’en revet en la chambre 	si sen reuait en la chambre	405
408	dont il estoit issus. 	dont il estoit issus. 	406
409|410	Et si tost com il i est entrés, |si li corent sus li serpentel 	et si tost comme il i fu entres li coret sus li serpantel 	407
411	et il a els;	et il aus. 	408
412	et cil se deffendent molt durement 	et cil se desfandent mlt᷑ durement 	409
413	et aide li uns a l’autre de tot son pooir: 	et s aiuent li uns lautre. de son pooir. 	410
414	si dure la meslee d’els grant piece de la nuit 	si dure la meslee dax grant piece de la nuit 	411
415	tant que en la fin ocist li grans serpens les serpentials et li serpentel ocistrent lui. 	tant que en la fin ocient li petis serpantiax le grant serpent |et il aux.	412|413
416	Et lors commencent totes les fenestres de la sale a flatir l’une encontre l’autre; 	et lors comance totes les fenestres de la sale a flatir lune contre lautre. 	414
417	si font si grant debatois et si grant noisse 	si font si grant debatiz et si grant noisse 	415
418	qu’il samble 	quil sanble 	416
419	que tos li palés doie fondre. 	que tous le palais doie fondre. 	417
420	Et lors entre laiens L. vens si grans et si fors 	et lors entre laiens uns si grans uans et si fors 	418
421	qu’il enporte avant lui tote la joncheure del palés. De ceste aventure se merveille plus mesire Gauvain que de rien 	quil enporte deuant lui tote la ioncheure. do palais. de ceste auante᷑ se meruilla plus messires .G. |que do chose 	419|420
422	qu’il veist bnques mes ; 	quil ueist onques mais. 	421
423	si atent encore por veoir 	mais il atant encore |por ueoir	422|423
424	que ce sera. Grant piece aprés le debatement des fenestres escote mesire Gauvain, 	que ce sera. et grant piece apres le debatement des fenestres escoute messires .G. 	424
425|426	si ot le greignor dolosement del monde |et le greignor ploreis 	Si oit le plus grant ploreis et le plus grant dolosement del monde. 	425
427	et bien li samble	et bien li sanble 	426
428	que ce soit de femes. 	que ce soit de fames.	427
429	Et quant il se velt drecier	et quant il se wet drecier 	428
430	por aler veoir 	por aler ueoir 	429
431	que ce estoit, 	que cestoit. 	430
432	si voit d’une chambre issir iusqu'a XII. damoiseles 	si uit dune chanbre issir .xii. damoiseles 	431
433	qui font le greignor duel del monde; 	qui font le plus grant duel del monde. 	432
434	si vient l’une aprés l’autre 	si uiennent lune apres lautre. 	433
435|436	et dient tot en plorant: « |Bials Sire Diex, 	et dient tout en plorant biax Sire diex 	434
437	quant istrons nos de cest travail ? » 	quant istrons nos de cest 	435
438	Et quant eles sont venues a l’uis de la chambre 	trauail.et quant eles sont uenues a luis de la chambre 	436
439	ou li colons estoit entrés le soir devant, 	ou li colons auoit entre le ior deuant. 	437
440	si s'agenoillent 	si sagenoillent 	438
441	et font lor proieres et lor oroisons et totes voies plorent molt durement. 	et font lor prieres et lor oroisons :|et toutesuoies pleurent mout durement. 	439|440
442	Et quant eles i ont esté grant piece,	Et quant eles i ont este grant pice 	441
443	si s’en revont la 	si sen reuont la 	442
444	dont eles estoient venues. 	dont eles uenoient 	443
445	Quant les damoiseles s’en sont alees, 	Et quant eles en sont alees 	444
446|447	si voit mesire Gauvain issir d’une chambre I. grant chevalier armé de totes armes, l’escu al col, l’espee en la main,|si dist a mon seignor Gauvain: « Levez de ci, sire chevaliers,	si uoit messires G. issir dune chambre .i. grant cheualier arme de toutes armes lescu au col lespee en la main. et dit a monsigno .G. leues deci sire cheualiers alez en une de ses chanbres dormie 	445
448	et alés en une de ces chambres dormir, 		
449	kar ci ne porriés vos remanoir longuement. » 	car ci ne poez uous plus. Longuement remanoir. 	446
450	Et il dist 	et il dit 	447
451	qu’il i remaindra 	quil i demorra 	448
452	ou il morra. « 	ou il morra. 	449
453	Non ferois, bials sire, 	Non ferois sire fait li cheualiers 	450
454	kar ançois me combatroie je a vos 	car ansois me conbatroie ie a uous. 	451
455	que vos i remansissiés. — De combatre, fet mesire Gauvain, me sofferoie je bien 	qui uos i remainsisiez. |De conbatre fait messires G. me soufferoie ie bien. 	452|453
456	et neporquant ains le feroie je 	et non por quant ains le feroie ie 	454
457	que aler m'en. — 	que aler men couenist. 	455
458	Par foi, fet li chevaliers, 	Par foi fait cil 	456
459	puis que vos ne le volés fere par debonaireté, vos le ferois par force: 	puis que uos nel uolez faire par debonairete uos le ferois par force 	457
460	si vos gardez huimés de moi, 	Si uos gardes huis mais de moi 	458
461	kar je vos deffi. » 	car ie uos desfi. or uos gardes de moi. 	459
462	Lors li cort sus l’espee traite, l’escu geté sor la teste; 	LOrs li cort sus lespee traite lescu iete desus la teste. 	460
463	et mesire Gauvain se drece	et messires .G. se dresce 	461
464	et se deffent al miels 	et se desfant au miex 	462
465	qu’il puet, 	quil puet. 	463
466	mais cil le haste molt durement; 	mais ciz le haste mout duremet.	464
467|468	si se depiecent les hialmes et les escus |et se derompent les haubers sor les bras et sor les espaules et sor les hanches, sie se traient le sanc des cors. 	Si ce depiecent les hiaumes et les escus et les haubers. et se traient le sanc del cors. 	465
469	Mais molt est enpiriés mesire Gauvain de la plaie de l’espaule, 	Mais mout est enpiriez messires G. de sa plaie 	466
470	kar ele ne puet estanchier	car ele ne puet estanchier. 	467
471	et ce le met auques al desos; 	et si le met auques au desous. 	468
472	si sueffre 	Si sueffre 	469
473	et endure tant	et endure 	470
474	com il puet 	tant comme il puet. 	471
475	et se cuevre de son escu 	et se cueure de son escu 	472
476	comme cil à l’espee trenchant, 	comme cil |qui bien le sot faire. et li cheualiers le haste toteuoies a lespee tranchant 	473|474
477	si le maine une hore ça 	Si le mainne unre eure sa 	475
478	et autre la com cil 	et lautre la. Come cil 	476
479	qui molt estoit de grant proesce. 	qui mout estoit de grant proesce. 	477
480	Et mesire Gauvain a tant soffert 	et messires G. totesuoies a tant souffert 	478
481	qu’il a s’alaine reprise, 	quil a salainne reprise. 	479
482	si cort sus al chevalier molt viguerosement 	Si cort sus au cheualier mout uiguereusement. 	480
483	et li done grans cops de l’espee par mi le hialme	et li done grans cox parmi lescu et parmi le hiaume. 	481
484	et par mi l’escu 	et cil alui autresi bien.	482
485	et cil a lui ausi bien a ; si dure la bataille si longuement 	Si dure la bataille |si longuemet 	483|484
486	qu’il n’i a celui 	quil ni a celui 	485
487|488	qui n’a perdue la force del cors |et le pooir si merveillosement 	qui nait perdu la force del cors et le pooir. 	486
489	qu’il » ne pueent remanoir en estant, 	Si quil ne pueent remanoir en estant 	487
490|491	ains chiet li uns d’une part |et li autres d’autre e; 	ains chiet li uns dune part et li autres dautre 	488
492	et il s’estoient tant combatu 	et il cestoient tant conbatu 	489
493	que la place estoit tote jonchiee des mailes des haubers et des pieces de lor escus; 	que la place estoit jonchie des mailles de lor haubers et des pieces des escuz. 	490
494	si sont si las et traveillié 	Si sont si las et si trauillie 	491
495	qu’il ne pueent les testes lever, 	quil ne pueent les testes leuer 	492
496	ains gisent a la terre ausi comme en pasmison. Grant piece ont esté en tele maniere 	ains gissent ausi comme en pasmisons. 	493
497|498	que mesire Gauvain gisoit devant le lit tos estandus |et li chevaliers auques pres de lui 	GRant piece ont este en tel maniere et messires .G. gist deuant le lit tous estordis. et li cheualiers auques pres de lui 	494
499	Lors commence tos li palés a crosler et a trambler 	et lors commance li palais tous a croler et trambler. 	495
500	et les fenestres prenent a flatir et a debatre 	et les fenestres prannent a flatir et a debatre 	496
501|502	et il commence a toner et a espartir trop durement |et a fere le plus fort tens del monde, sans ce 	et il comance a toner et a espartir trop durement. et a faire le plus fort tans del monde 	497
503	qu’il ne plovoit pas. De ceste aventure est mesire Gauvain molt esmaiés, 	sans ce |quil ne plouoit mie. De ceste auanture est messires G. mout esmaiez. 	498|499
504	mais il est si travailliés et si las 	mais il est si las et si trauilliez 	500
505	qu’il ne puet la teste drecier, 	quil ne puet la teste drecier. 	501
506	et avec ce ot il si estoné le cervel del tonoire 	et auec ce oit il |si estone le cuer del tonoire 	502|503
507	qu’il avoit or 	quil auoit fait: 	504
508	qu’il ne set 	quil ne cet 	505
509	s’il est mors ou vis, 	ce il est mors ou uis. 	506
510	ains gist tot ausi comme mors. 	Si gist tout ainsi conme t[]irs. 	507
511	Et lors vint laiens. I. vens si doz et si soez 	et maintenant uient la ens uns uens |si soez et si doz. 	508|509
512	que c’estoit une merveille. 	que cestoit merueille. 	510
513	Et maintenant descendirent el palés vois pluisors 	et maintenant desseudirent au palais uois plusors.	511
514	qui chantoient si dolcement 	qui chantoient si docemet 	512
515	qu’il n’a el siecle chose 	quil na el siecle uois 	513
516	qui a cele se puist Prendre et bien pooient estre entor. Il. cens. 	qui a eles Sapartenist. |et bien pooient estre encor .ii.c 	514|515
517	Et mesire Gauvain ne puet gaires entendre de ce 	et messires G. ne pooit gaires bieu entandre 	516
518	qu’il dient fors qu’a la fois 	ce |quil dient. fors a la foie 	517|518
519|520	ot qu’il chantent gloire|et loenge 	oit quil chantent gloire et honor 	519
521	et honor soit al roi del ciel. 	et loange soit au roi dou ciel .	520
522	Et un poi	et .i. poi 	521
523|524	ains que les vois fuissent oïes, furent par laiens espandues totes les bones odors terrienes. |Mesire Gauvain entent bien les vois, 	ains que les uois fusent ores: furent espandues totes les bones odors terriennes. Messires .G. entant bien les uois. 	522
525	si les ot si dolces et si plaisans 	si les oit si douces et si plaisans 	523
526	que il ne cuide pas 	quil ne cuiden̶t̶ pas 	524
527	que ce soient terrienes choses, mes celestiels, et sans faille 	que ce soient terriennes choses. |Mais esperituex. et sans faille 	525|526
528|529	si estoient eles. |Et il oevre les iex, 	si estoient eles. et il oure les iex 	527
530	mais il ne voit rien entor Iui 	mais il ne uoit rien entor lui. 	528
531	et	et	529
532	lors set il bien 	lors cest il bien 	530
533	que ce ne sont mie choses terrienes 	que ce ne sont mie chose terriennes 	531
534	qu’il a or̈es, 	que il a oies plus 	532
535	puis qu’il ne les puet veoir ; 	que il ne les puet ueoir. 	533
536	si se levast molt volentiers, 	si se leuast mout uolenetiers 	534
537	s’il peust, 	se il poist 	535
538	mais il ne puet, 	Mais il ne puet 	536
539|540	kar il a perdu le pooir de tos les menbres |et la vertu del cors.	car il a perdu le pooir de tous ses mambres et la uertu del cors 	537
541	Et lors vit issir de la chambre la bele damoisele. cele 	et lors uit issir de la chanbre la damoiselele cele 	538
542	qui le riche vaissel ot aporté devant les tables a et devant li venoient dui cierge et dui encensier. 	qui le riche uassel porte ot deuant les tables. |et deuant li uenoient dui cierge et dui encencier . 	539|540
543	Et quant ele est jusqu’en mi le palés venue, 	et quant ele est deuant le palais uenue: 	541
544	si asist le vaissel desus b une table d’argent,	si asiet le uaissel deuant le palais sor la table dargent. 	542
545	et mesire Gauvain voit entor lui jusqu’a dis encensiers 	et messires .G. uoit entor lui iusqua dis encenciers. 	543
546	qui ne finent d’encenser. 	qui ne finent dancencier 	544
547	Et lors commencent totes les vois a chanter ensamble si dolcement	et lors coumencent les uois a chanter ensanbe |Si docement	545|546
548	que cuers mortels ne le porroit penser ne langue terriene dire, 	que cuers nel porroit panser |ne boche dire. 	547|548
549	et totes disoient a une vois : « 	et toutes dissoient a	549
550	Beneois soit li pieres des ciels. » 	une uois benoif soit li peres del ciel. 	550
551	Quant li chans a grant piece duré, 	Et quant li chans a grans piece dure : 	551
552|553	si prent la damoisele le vaisel |et l'enporte en la chambre 	si pret la damoisele le uassel et be porte en la chambre 	552
554	dont ele estoit venue, 	don ele uint. 	553
555	et lors s’en departent totes les vois 	et lors se departent les uois 	554
556	et s’en revont 	et sen reuont. 	555
557	Maintenant sont closes totes les fenestres del palésa, 	et lors sont recloses les fenestres du palais 	556
558	si devint la saie si obscure 	si fu la sale si ocure 	557
559	que mesire Gauvain n’i vit gote, 	que messires G. ni uit goute. 	558
560	mais de tant li est il bien avenu 	et de tant li est il bien auenu 	559
561	qu’il se sent sains et haitiés autresi 	quil se seut sains et haitiez : 	560
562|563	com s’il n’eust eu onques ne mal |ne ì dolor; 	comcil neust mal ne dolor. ne de la plaie de lespaule 	561
564	ne de la plaie de l’espaule n’a il mes garde, 	na il mais garde 	562
565	kar tos en est garis :	car tous en est garis.	563
566	si se drece liés et joians 	si se dresce liez et ioians 	564
567	et vet querant le chevalier 	et uait querant le cheualier a	565
568	qui a lui s’estoit combatus, 	cui il cest conbatut. 	566
569	mais il ne le puet trover. 	Mais il nel puet trouer. 	567
570	Lors escoute, 	et lors escoute	568
571	si ot vers lui venir grant plenté de gent: 	si oit uers lui uenir gnt ̃plante de gent. 	569
572	si sent	Si se cent	570
573	que l’en le prent par les bras et par les espaules et par les piés et par la teste, 	que len le prent par les bras et par les flans et par les piez et par la tete. 	571
574	si l’enporte l’en fors de la sale 	si le part on fors de la sale 	572
575	et l’ont molt bien lré i en une charete 	si lont mout bien lie en une charreste 	573
576	qui en mi la cort estoit. Al matin, 	qui enmi la cort estoit. |Si li endormirent. Au matin 	574|575
577	quant li solaus fu levez, s’esveilla mesire Gauvain, 	quant solaus fu leues |si sesueilla messires .G. 	576|577
578	si se trova en la charete la plus laide del mont 	si troua en la cuharreste la plus Laide uielle del monde. 	578
579	et vit son escu Iré as limons de la charete et son cheval atachié a la coe de la charete; 	et uit son escut lie e as limons deuant. |et son cheual atachie a la keue de la charreste. 	579|580
580|581	mais es limons devant avoit.I. cheval si maigre |et si chaitit 	Mais es limons auoit .i. cheual si maigre et si chaitif: 	581
582	qu’il valoit a paines par samblant IiI. deniers. 	que il ualoit a painne iii. deniers 	582
583	Et quant il se vit en tel lieu, 	et quant il se uoit en tel lieu : 	583
584|585	si a si grant duel |qu’il volsist miels estre mors 	Si uossit miex estre mors 	584
586|587	que vis. |maintenant vint cele part une vielle a tot une escorgiee,	que uis. La uielle tint une corgie en sa main. 	585
588	si commence le cheval a batre 	Si comance le cheual des limons abatre.	586
589	et le maine grant aleure par mi les rues de la vile. 	et li mainne grant aleure parmi les rues de la uille. et le cheualier sus. 	587
590	Et quant li menestrel voient le cheyalier en la charete, 	Quant li menestrel uoient monsignor G. en la charreste	588
591	si vont aprés, huant et criant, 	si uont apres criant et huiant. 	589
592	et li getent fiens et boe a et chavates et totes tes ordures 	et li gestent fiens et boe et sauates. 	590
593|594	qu’il truevent; |si le convoient en tele maniere fors de la vile. 	Si le connuoient en tel maniere iusques fors de la uille. 	591
595|596	Et|quant il a passé i le pont de fust, 	et quant il a passe le pont 	592
597	si s’areste la vielle 	si sareste la uielle	593
598	et le deslie, ? 	et le deslie. 	594
599	puis li dist 	et li dit 	595
600	qu’i saille fors de la charete, 	quil saille hors de la charreste	596
601	lar trop i a sis. 	car trop ia sis. 	597
602	Et il n saut jus,	et il si fait 	598
603	si monte en son cheval 	si prant son escu et son cheual. |et i monte. 	599|600
604|605	et demande a la vielle |comment li chastials a non, 	et lors demande a la uielle commet li chastiax a non. 	601
606	et ele dist: « Corbenic. » 	et ele dit Corbenic. 	602
607	Et il s’en vet maintenant, faisant le greignor duel del monde 	et il sen ua atant criant et braiant |et faissant le plus grant duel del monde. 	603|604
608	et maudit l’ore 	et maudit leure 	605
609	qu’il fu nes 	que il fu nez 	606
610	et qu’il fu chevalier, 	et que il fu cheualiers. 	607
611	kar or a il tant vescu	Car or a il tant uescu 	608
612	qu’il est li plus vils a et ti plus honis de tos homes. 	quil est li plus uis et li plus honiz de tous homes. 	609
613|614	Ensi s’en vet mesire Gauvain, plorant et dolosant. |et faisant son duel, 	Ensi sen ua messires G. plorant et menant son duel. 	610
615	et eirre tot le jor sans boivre et sans mengier ; 	et erre tout le ior entier sans boire et sans mangies. 	611
616	et al soir, vint chiés un hermite 	et au soir uint chiez .i. ermitte 	612
617	que i'en apeloit l’ermite Segre; 	que len apeloit lermite segre. 	613
618	si vint ançois a 	Si i uint ansois 	614
619	que li preudom eust ses vespres chantees,	que li preudons eust ses uespres chantees. 	615
620	si les ol mesire Gauvain molt volentiers. 	Si les oi messires .G. mout uolentiers. 	616
621	Et quant eles furent dites, li preudom entra en son habitacle 	et quant eles furent dites li preudons entra en son abitacle. 	617
622	et lors demanda a mon seignor Gauvain 	et lors demanda a mon signor .G. 	618
623	qui il estoit et de quel pars, 	qui il estoit et de quel pais .	619
624|625	et il li dist tote la vérité. « |Ha, sire, fet li hermites, 	et il len dit tote la uerite Sire fait li ermittes 	620
626	que vos soiés li bien venus ! 	que uos soiez li bien uenus. 	621
627|628	Certes vos estes li hom del monde |que je plus desiroie a veoir. 	Car uos estes li hons el monde cui ie desiroie plus a ueoir. 	622
629	Mais por Dieu 	mais |por dieu biax sire 	623|624
630	ou geustes vos anuit ? » 	ou geustes uos en nuit. 	625
631	Et mesire Gauvain est si corociés 	et messires. G. est si correciez 	626
632	qu’il ne ii puet respondre, 	quil ne li pot respondre 	627
633	ains i li vienent les lermes as iex. 	ains li chieet les larmes as iex. |et uiennent.	628|629
634	Et lors s’aperçoit bien li preudom 	et lors saparsoit bien li preudons 	630
635	qu’il est corociés d’aucune chose, 	quil est correciez daucune chose. 	631
636	si laisse la parole ester fors 	Si en laisse la parole ester fors 	632
637	qu’il li dist itant: « Sire, por Dieu, ne soiés dolens por chose 	quil li dit itant. |SIre por dieu ne soiez dolens de chose 	633|634
638	qui avenue vos soit, 	qui auenue uos soit. 	635
639	lrar il n’est si preudom 	Car il nest si preudons 	636
640	a cui il ne meschiee alcune fois. — 	a cui il ne mescheece daucune chose. 	637
641	Certes, sire, fet mesire Gauvain, je sai bien 	Certes fait messires .G. ie sai bien 	638
642	qu’il meschiet a maint preudome, 	quil meschiera mains preudomes. 	639
643	mais onques ne meschar tant a un sol home 	Mais onques mais ne mechie itant a nul home seul 	640
644|645	com il m’est mescheu |puis .XV. jors. » 	comme il most mescheu pus .xu. iors. en en sa. 	641
646	Et lors li conte totes les aventures 	et lors li conte totes les auantures	642
647	qui la nuit li estoient avenues. 	que la nuit li estoient auenues. 	643
648	Et li preudom le regarde, 	et li preudons le regarde 	644
649	si devint si esbahis 	si deuint si esbahiz 	645
650	qu’il ne dist mot d’une grant piece; 	quil ne dit mot. dune grant piece. 	646
651|652	et quant il pot parler, |si dist: « 	et apres li dit. 	647
653	Ha, sire, certes voirement vos est il mescheu, lar vos le veistes 	Certes sire uoirement uos est il trop mescheu |Car uos ueistes 	648|649
654	et si ne le l coneustes. — 	et si ne coneustes rien. 	650
655	Ha, bials sire, fet mesire Gauvain, 	Biax sire fait messire .G. 	651
656|657	por Dieu, |se vos savés	por dieu sauez uos 	652
658	que ce fu, 	que ce fu. 	653
659	si le me dites. — 		
660|661	Certes, fet il, ce fu li Sains Graas |ou li sains sancs Nostre Seignor fu espandus et recueillis. 	Certes fait il ce fu li sains graax ou li sans nostre signor fu espandus et recuelliz. et	654
662|663	Et quant vos ne fustes humelians et simples, bien vos doit estre ses pains veez, |et si fu il : 	quant uos ne li fustes humelians et sinples. 	655
664	ce veistes vos bien, 	Bien uos deust estre ses pains ueez. 	656
665	quant tuit i furent servi 	et si fu il quant tuit li autre i furent serui: 	657
666	et vos i fustes obliez. — 	et uos i fustes obliez. 	658
667	Por Dieu, bials sire, fet mesire Gauvain, des aventures 	Por dieu fait messires .G. des auantures 	659
668|669	que g’i vi lar me dites la verité |et tot le voir, 	que ie i ui 	660
670|671	se vos savés. — |Ja par moi, fet il, n’en orrés rien 	car me dites la ui̾te. Ia par moi fait il non saurois rien. 	661
672	et si ne demoerra il mie 	et si ne demorra pas	662
673	que vos ne le sachois. — 	que uos nel sachois. 	663
674|675	Bials dolz sire, |al mains me dites 	Biax sire fait messires .G. au mains me dites 	664
676|677	que li serpens senefie, |se vos le savés ». — Je le vos dirai, fet li preudom, 	que li c̾pens ce ne fient. Ie le uos dirai fait li preudons. 	665
678	mais aprés ne m'en demandés plus, 	et apres ne men demandes plus 	666
679	Kar ie ne vos en diroie plus. Voirs fu 	Car ie nen diroie rien. |UOirs fu 	667|668
680	que vos veistes en la chambre le serpent 	que uos ueistes en la chanbre le serpent 	669
681	qui se jooit 	qui se iooit. 	670
682	et gieta de sa boche les serpentials 	et ieta e̶n̶ de sa boche les cerpantiax 	671
683	qu’il laissa laiens. 	quil laissa laiens 	672
684|685	Et|lors s’en issi 	et lors sen issi 	673
686	por aler en la grant sale; 	por aler en la grant salle. et	674
687	et quant il i fu venus, 	quant il i fu uenus 	675
688	si trova le lieupart 	si troua le lieupart 	676
689	a cui il se combati,	a cui il se combati. 	677
690|691	mais vaintre ne le pot; |et quant il vit 	Mas uaintre ne lo pot. 	678
692|693	que vaintre ne le porroit, |si s’en retorna en sa chambre, 	et lors sen retorna en sa chanbre. 	679
694	et lors li corurent sus li serpentel, 	et lors li corirent sus li cerpantel. 	680
695|696	si l’ocistrent |et il els. 	Si locirrent et il aus. tout ce ueistes uos. 	681
697|698	Tot ce veistes vos ? — |Voirs est, fet mesire Gauvain. — 	uoire fait messires .G. 	682
699	Or vos dirai, fet li preudom, 	Or uos dirai fait li preudons 	683
700	que ce senefie. Li serpens 	que ce senefie. Li serpens 	684
701	qui estoit si grans	qui estoit si grans 	685
702	et si fors senefie le roi Artu vostre oncle 	et si fors cenefie le roi artu uostre oncle. 	686
703	qui se partira de sa terre 	qui se partira de sa terre 	687
704	ausi com li serpens se parti de sa chambre	ausi comli serpent ce parti de sa chanbre.	688
705	et laissera ses homes et ses parens en son païs, 	et laissera ses homes et ses parens en son pais. 	689
706	ausi com li serpens laissoit Ies serpentials. 	ausi comli serpans faisoit les serpantiax. 	690
707	Et ausi com li serpens coroit sus al lieupart 	et ausi comli serpens coroit sus au lieupart	691
708	et se combatoit a lui ne vaintre ne le pooit,	et se combatoit a lui. |et uaintre ne lo pooit : 	692|693
709|710	ausi corra sus li rois a un chevalier, |mais bleissier ne le a porra, 	ausi corra sus li rois a .i. cheualier ne uaintre ne le pora	694
711	si en fera il tot son pooir. 	Si en fera il tout son pooir. 	695
712|713	Et tot ensi|com li serpens s’en revenoit en sa chambre, 	et tout ausi comli serpens reuenoit en sa chanbre. 	696
714|715	quant il veoit |que le lieupart ne porroit metre au desos, 	quant il ne pooit le lieupart mestre au desoz. 	697
716	ensi » s’en revendra li rois en son païs, 	Einsi sen reuanra en son pais. 	698
717	quant il verra 	quant il uerra 	699
718	que le chevalier ne porra bleissier. 	que le cheualier ne porra uaincre. 	700
719|720	Et lors vos avendra une aventure molt merveiltose, |que tot	et lors uos auanra un auanture meruilleuse. 	701
721|722	ausi |com la veue des gens a vos fu tolue en ce	Cat tout ausi comla lumiere des iex uos fu faillie. 	702
723|724	que la bataille del lieu Part |et del serpent duroit, 	en se que la batailte del serpent et del lupart duroit. 	703
725	ensi sera en cel point la iumiere de vostre proesce estainte. Aprés, 	ainsi cera en tel point la lumiere de uostre proesce. 	704
726	quant li rois sera revenus en son païs 	et apres quant li rois sera reuenus en son pais 	705
727|728	ausi |com li serpens revint en la chambre, li corront sus 	ausi con li serpens reuint en la chanbre.	706
729|730	si home ausi |com li serpentel faisoient au serpent 	Si li corront sus ci home ausi comli serpential fissent le serpent.	707
731	et duerra la bataille longuement 	et durra La bataille longuement 	708
732	tant qu’il ocirra els et els lui. 	tant quil ocirra aux |et il lui.	709|710
733	Or avés or 	Or aues oi 	711
734	que li serpens senefie : 	que li cerpentiax senefieet 	712
735	si ai fet vostre volenté, 	si ai faite ur̃e uolente del dire. 	713
736	ausi weil je 	Ainsis ueil ie 	714
737	que vos raçiés la moie de ce 	que uos fasois la moie de ce	715
738	que je vos requerrai. » 	que ie uos requerrai. 	716
739	Et mesire Gauvain li creante 	et messires .G. li creante 	717
740|741	que|si fera il. « 	que si fera il. 	718
742	Or vos covient done a jurer sor sains 	Or uos couient fait il iurer 	719
743	que jamés jor de vostre vie ne parlerois de ce 	que ia mais ne parlerois de ce 	720
744	que je vos ai dit, 	qe ie uos ai dit. 	721
745|746	ne que vos ne le ferois savoir |ne a home ne a feme. » 	ne ne ferois a home sauoir ne a fame. 	722
747	Et il li jure sor sains,	et il li iure sor sains. 	723
748	mais molt est esmaiés des paroles 	Mais mout est esmaiez des paroles 	724
749	qu’il li dites. 	que il li a dites. 	725
750	Si laisse atant ester 	si le lait atant ester 	726
751	et fet molt plus bele chiere 	et fait plus bele chiere 	727
752	que li cuers ne li aporte; 	que li cuers ne li aporte. 	728
753	si remist laiens cele nuit 	Si remest laiens cele nuit 	729
754	et fu aaisiés de quanque li preudom pot avoir. 	et laisa de ce |que li preudos pot auoir. 	730|731
755	Et al matin, 	Et au matin 	732
756	si tost com il ot or messe de la boche de l’ermite meismes, prist ses armes 	si tost comme il ot oie messe de la boche meismes lermite. il print ses armes |et monta en son cheual. 	733|734
		et le comanda mout a dieu 	735
757	et monta en son cheval ausi 	et se mist en son chemin |ausi 	736|737
758	com il avoit fet le jor devant. 	comme il auoit fait le ior deuant. 	738
759	Mais or laisse atant li contes a parler de lui 	mais|or laisse li contes a parler de lui 	739|740
760	et retorne a Hestor 	et retorne a hector	741
761	qui est entrés en sa queste. 	qui est entres en sa queste. 	742
762	Or dit li contes 	OR dit li contes 	743
763|764	que,|quant Hestor 	que quant .h̾. 	744
765	se fu partis de mon seignor Gauvain, 	ce fa partis de monsignor .G. 	745
766	qu’il erra par mi la forest vers tierce 	quil erra parmi la forest iuques uers tierce. 	746
767	et lors encontra .I. naim sor I. chaceor 	et lors encontre .i. nain sor .i. chaceor 	747
768	qui venoit le trot. 	qui uenoit le trot 	748
769	Et quant li nains vint pres de lui, 	et quant li nains uient pres de lui 	749
770	si li dist: « Sire chevaliers, vos alés trop avant !	si li dit. Sire cheualiers uos alez trop. 	750
771|772	Coment, bials amis ? fet Hestor. — |Ja plus, fet il, n'en savrois par moi.» 	Coument biax amis fait .h. ia plus fait li nains nen saures par moi. 	751
773	Si s’en torne sans plus dire. 	Si sen torne sans plus dire. 	752
774	Et Hestor chevalche totes voies, 	et .h̾. cheuauche totesuoies. 	753
775	lar molt li est a poi de ce 	Car mout li est a po de ce 	754
776	que li nains li a dita, 	que li nains li dit. 	755
777	tant qu’il vint a II. perrons 	Tant quil uient a .ii. perrons 	756
778	qui estoient en mi le chemin, 	qui estoient enmi le chemin 	757
779	si avoit letres 	si i auoit lettres 	758
780|781	qui disoient: « |Ja nus n’ira avant de ci, 	qui dissoient . Ia nus nira auant de ci 	759
782	s’il ne quiert sa honte. » Il conut les letres 	se il ne quiert sa honte. |et il uoit les lettres 	760|761
783	et bien set 	et bien set 	762
784	qu’eles vuelent dire, 	quele wellent dire. 	763
785	mais por ce ne retornera il pas, 	mais |por ce ne retornera il pas. 	764|765
786|787	si com il dit, |kar nus ne doit avoir dotance 	Si comme il dit ia nus ne doit auoir doutance. 	766
788	devant qu’il voie le porquoi: 	deuant que len uoie le por qoi. 	767
789	se se met tot le droit chemin de la forest 	Si sen ua tout le droit chemin de la forest. 	768
790	tant qu’il vint a a l’issue, 	tant|quil uient a lissue 	769|770
791	et il ot osté de sa teste son hialme por le chaut 	et il oste Son hiaume de sa teste por le chaut 	771
792	qui trop grans estoit. 	qui grant estoit. 	772
		et lors encontre il. damoiseles si les salue. 	773
793	eles li dient: « 	et eles li dient. 	774
794	Ha, sire chevaliers, 	Ha: sire cheualiers 	775
795	tant est grans	tant est grans damages 	776
796	Et lors encontre Il. damoiseles, 		
797|798	si les salue et damages, |quant vos ceste part venistes ! — 	que uos ceste part uenistes. 	777
799	Por quoi ? fet il. — Por ce, font eles, 	par coi fait il |por ce font eles 	778|779
800	que vos ne poés eschaper 	que uos nen poez eschaper 	780
801|802	que vos ne muiriés |et ce sera molt grans damagesa, 	que uos ne muirres et se cera trop grans damages 	781
803	kar vos estes trop bials. » Hestor ne s’esmaie por chose 	car trop estes biax. |Et il ne sesmaie de rien por chose 	782|783
804	que celes li dient, 	queles li diet. 	784
805	ains les commande a Dieu 	Ains les coumande a dieu. 	785
