420	Et vos, fet li mesire Kex, 	Et vous fait il a keu : 	355
421	qu’en ferois vos ? Voldrois vos entrer en ceste queste 	quen feres. venres vous |o nous en ceste queste 	356|357
422	por l’amor de Lancelot ? 	por amor de lancelot. 	358
423	Certes il i entrast volentiers por vos. » 	Certes il entrast volentiers pour vous.	359
		se vous fuissies adires ensi 	360
		comme il est. 	361
424	Et il dist 	Et il dist 	362
425	que voirement i enterra il; 	quil y enterra moult volentiers 	363
426|427	si jure sor une crois de fust, |qui devant lui estoit, tot autel sairement 	Si iura sor vne crois de fust autretel sairement 	364
428	com li autre avoient tet. 	comme li autre auoient fait. 	365
429	Et lors acueillent ensamble lor chemin. 	Et lors acoillirent lor chemin ensamble.	366
430	Mes atant laisse ore li contes a parler d’els deus 	Mais atant laisse li contes a parler deuls iusques a vne autre fois. 	367
431	et retorne a mon seignor Gauvain, 	Et retorne a parler de monseignor Gauuain 	368
432	si com il s’est partis de ses compaignons. 	si comme il se parti de ses compaignons 	369
		et comment il li auint 	370
433|434	Or dit li conte |que, 	OR dist li contes 	371
435	quant mesire Gauvain se fu partis de sa compaignie, 	que quant mesires Gauuain |se fu partis de sez compaignonz	372|373
436	qu’il chevalcha tos sols, molt dolens et molt pensis de l’aventure de l’espee 	quil cheualcha tous seus moult dolans et moult pensis de Auenture a	374
437	a quoi il avoit failli; 	coi il auoit failli. 	375
438	si erra tot le jor sans boivre et sans mengier et	si erra toute ior |sans boire et sans mangier et sans auenture trouer 	376|377
439	sans trouver aventure 		
440	qui face a amentevoir 	qui a conter face. 	378
441	Et ausi erra le secunt jor et le tiers. 	Et tout ensi erra au secont ior et au tierch et au quart. 	379
442	Mes al quart li avint endroit miedi 	Et au quint ior li auint il 	380
443	qu’il erra par devant la maison Mathamas 	quil passa par deuant la maison mathamas. 	381
444	qui tenoit Saigremor en prison et il avoit si grant talent de dormir 	qui tenoit saigremor en sa prison. |et mesires Gauuain cheualchoit et auoit si grant talent de dormir 	382|383
445	qu’il ne savoit 	quil ne sauoit 	384
446	ou il aloit; 	ou il aloit.	385
447|448	si avint |qu’il chevalcha par devant Mathamas 	Et mathamas estoit deuant sa porte 	386
449|450	qui estoit a sa porte, |ne onques ne li dist mot, 	mais onques mesires Gauuain ne li dist mot. 	387
451	et si l’avoit Mathamas salué.	et si lauoit mathamas salue. 	388
452	Quant Mathamas vit ce, si cuida 	Et quant mathamas uit ce: 	389
		quil ne li respondi mie. 	390
453	qu’il le feist par orgueil	si quida |quil le laissast par orgueil. 	391|392
454	qu’il ne li deignast respondre; 	quil ne daignast parler a lui. 	393
455	si entre en sa maison 	ors entra maintenant en sa maison. 	394
456	et demande ses armes a grant besoing: 	si demanda sez armes. 	395
457	et si escuier li aportent isnelement. 	Et vns. Lescuiers li aporte 	396
458|459	Et cil de laiens li demandent |ou il velt aler 	et li demande en quel lieu il uoldra aler. 	397
460|461	et il dist|qu’il ira aprés le plus orgueillos chevalier 	Et il dist apres le plus orguellous cheualier del monde 	398
462	qu’il onques mes veist, «		
463|464	kar ie le saluai, fet il, |et si ne me deigna respondre:	Car iou lai fait il salue et il ne me daigna respondre 	399
465	si me pesera molt durement, 	Si men pesera moult durement. 	400
466	se je ne li abat ancui grant parti de son orgueil.; 	se iou ne li abaich son orgueil. 	401
467|468	Lors monte |et s’en va tos les esclos 	Lors monte mathamas maintenant sor son cheual	402
469|470	qu’il trueve, |tant qu’il aconsieut mon seignor Gauvain a l’entree d'unes broches 	et sen uait apres monseignor Gauuain. 	403
471|472	et il li escrie de si loing |com il le voit: «Tornés ça cel escu, sire chevaliers, 	Et tant quil le uit et li escrie sire cheualiers tornes cha lescu. 	404
473	ou je vos ferrai par derieres : 		
474	si i avrois greignor honte. a» 		
475	Atant s’esveille mesire Gauvain, 	Et mesires Gauuain sesueille 	405
476	si se regarde 	qui encore aloit tot dormant 	406
477	et voit venir le chevalier tot apresté de lui ferir;	et voit celui uenir tot apreste |por lui ferir. 	407|408
478|479	si se merveille |por quoi ce est; 	si sesmerueille moult pourcoi chou est. 	409
480|481	si enbrace l’escu |et alonge le glaive 	Si embrache lescu et alonge le glaiue 	410
482	et se retorne devers lui, 		
483	si le fiert si durement	et le fiert si durement 	411
484	qu’il le porte del cheval a terre. 	quil le porte del cheual a terre. 	412
485	Et lors descent, 	Et lors descent de son cheual. 	413
486	kar requerre nel voldroit il mie a cheval; 	quar a cheual ne le veult il pas requerre. 	414
487|488	si atache son destrier a un arbre », |puis trait l’espee 	Si trait lespee del fuerre: 	415
489	et cort sus a celui 	et cort sus a mathamas 	416
490	qui ja se relevoit, 	qui ia se releuoit 	417
491	si le fiert si durement 	si le fiert si durement	418
492	qu’il le rabat a terre tot estordi. 	quil le rabat a terre. 	419
493	Et Iors li esrache le hialme de la teste si felenesement 	et li esrache le healulme de la teste si felenessement 	420
494	qu’a pou qu’il ne li a le nes tot eschachié,	ca poi |quil ne li a esrachie le nes. 	421|422
495	si saine molt durement. 	si saine mathamas trop durement. 	423
496	Et lors li dist 	Et mesires Gauuain li commande 	424
497	qu’il se rende ou il l'ocirra sans plus atendre; 	quil se rende |ou il li copera la teste sans plus atendre. 	425|426
498|499	et cil jut en pasmison, |kar trop grant anguoisse i 	Et il iut grant piece a terre 	427
500|501	ot fet mesire Gauvain al hialme esrachier. |Et il li dit totes voies 	quil ne dist mot 	428
502	qu’il se rende 	quar trop estoit angoisseus de chou 	429
503|504	ou il li coupera le chief; |et cil se ressort a grant paine. 	que mesires Gauuain li auoit fait au heaume esrachier 	430
505	si crie merci et dist 	Et quant il fu reuenus 	431
506	qu’il ne l’ocie pas, « lear vos n’i gaignierés, 	et il uoit lespee sor sa teste 	432
507|508	fet il, sire chevaliers, fors vos metre en pechié mortel et moi ocirre. |Et certes je ne vos cuit pas 	si dist 	433
509|510	Ei tant avoir forfet |que vos me doiés ocirre 	ha: sire cheualiers ne mochies mie : 	434
511	comment avés vos non ? fet mesire Gauvain. — J’ai non, fet il, Mathamas. — 	quar uous ni gaaigneres riens. 	435
512	Ha, Mathamas, fet il, vos estes celui chiés cui Saigremors li Desreés ala entre lui et Dodinel le Salvage! a Par mon chief, je vos ocirai 	Lors li demande mesires Gauuain |comment il auoit a non. Iou sui fet il apeles mathamas. 	436|437
		ha : fet mesires Gauuain vous estes cils chies 	438
		qui saigremors et dodyniaus alerent querre a mangier por la royne. 	439
		par mor chief iou vous ocirrai 	440
513	ou vos m'en dirois ce 	ou vous me dires chou 	441
514	que vos en savés. — 	que vous en saues. 	442
515|516	Ha, sire, fet il, |por Dieu merci ! 	ha : sire fet mathamas por dieu merchi. 	443
517	Certes se vos me volés laissier atant, je vos rendrai Saigremor 	Certes se vous me uolies |por tant laissier iou vous rendroie saigremor le desree. 	444|445
518	ains qu’il soit nuit. — Voire, fet mesire Gauvain, par mon chief. 	aincois quil fust anuitie : |voire fet mesires Gauuain. 	446|447
519	et je vos lairai; 	par mon chief iou vous lairai donkes. 	448
520	mais je vueil 	Mais iou voel 	449
521	que vos me fiançois	que vous me fiancies 	450
522	que vos ensi le ferois 	que vous le feres ensi 	451
523	com vos le m’avés dit 	comme vous laues dit.	452
524	et que vos irois en prison la 	et que vous irois en prison la 	453
525	ou je vos voldrai envoier.» 	ou iou vous enuoierai. 	454
526	Et cil li niance 	Et mathamas li fiance. 	455
527|528	Lors monte mesire Gauvain |et cil ausi, 	Lors monte mesires Gauuain sor son cheual et mathamas sor le sien. 	456
529|530	mais ce fu a grant paine, |kar molt estoit las et traveilliés a; retornerent tot le chemin 	si retornerent tot le chemin 	457
531	qu’il estoient venu 	quil estoient uenu. et	458
532|533	tant |qu’il vindrent al chastel Mathamas.	tant quil vindrent au castel mathamas. 	459
534	Et quant cil de laiens sorent 	ouant cil de laiens sorent 	460
535	que lor sires estoit conquis, 	que lor sires estoit conquis 	461
536	si voloient corre sus a mon seignor Gauvain, 	si volrent core sus a monseignor Gauuain.	462
537	quant Mathamas lor deffendi sor les iex de lor testes 	mais mathamas lor desfendi sor lez iex de lor testes. 	463
538|539	qu’il nel tochaissent »; |et i avoit laiens plus de XXX. chevaliers, 	Et il estoient laiens. XXx. cheualier ou plus. 	464
540	si que mesire Gauvain n’i peust avoir duree, 	si que Gauuain ni peust auoir duree. 	465
541|542	s’il l’euissent assailli |Lors fet Mathamas traire Saigremor hors de prison	Et lors fist mathamas traire saigremor hors de prison. 	466
543|544	si le rent a mon seignor Gauvain |si sain 	si le rendi a monseignor Gauuain. 	467
545	com il estoit		
546	Et quant il le vit, 	Et quant il le vit 	468
547	si li dist 	si li dist	469
548	qu’il n’avoit pas eu male prison : 	quil nauoit mie en trop male prison. 	470
549	et de ce disoit il voir, 	Et de che disoit il uoir. 	471
550	kar molt li avoit aide ia file Mathamas 	Car moult li auoit aidie la fille fsarz al mathamas.	472
551	et molt l’avoit honoré en la prison	et moult lauoit honore en sa prison. 	473
552	Quant Saigremors vit mon seignor Gauvain, 	Et quant saigremors uit monseignor Gauuain 	474
553|554	si fist molt grant joie|et demanda ses armes, 	si li fist moult grant ioie 	475
555	por ce que aler s’en voloit, 		
556	et l’en li aporte. 	et il a lui. 	476
557	Et quant il fu tot pres comme de monter, 		
558|559	si vient a la damoisele |por prendre congié, 	Et mesire Gauuain apele mathamas 	477
560	si la commande molt a Dieu 		
561	et dist 		
562	qu’il es ses chevaliers en quel lieu 		
563|564	qu’il soit,|et cele l’en mercie molt. 	et li dist Sire il vous conuient aler a la Cort le roy artu. 	478
565	Atant se volent aler de laiensa et mesire Gauvain apele Mathamas 		
566|567	et li dist: «Je vos commant |que vos aillois a la cort mon seignor le roi Artu et vos metés en sa prison de par Gauvain son neveu ; 	et si vous metes del tot en sa prison de par Gauuain son neueu. 	479
568	et dites a ma dame la roine 	et dites a madame la roine 	480
569	que tot ensi ai trové Saigremor; 	que tot einsi ai troue sagramor li desree. 	481
570	et s’ele vos demande 	et sele uos demande 	482
571	qu’il est devenus, 	quil est deuenuz 	483
572	si poés dire 	si porois dire 	484
573	qu’il est entrés en la queste de Lancelot aprés les autres. » 	quil est entrez en la queste de lancelot dou lac enpres les autres compaignons. 	485
574	Et sans faille il avoit ja conté a Saigremor la queste 	et sans faille il auoit ia conte a sagramor la queste 	486
575	ou il estoient entré;	ou il estoient entre. 	487
576|577	et cil li avoit fet tot autel sairement |com li autre firent.	et cil i auoit fet tot autretel seirement comme li autre compaignon firenti etlPisoc mathamas dist 	488
578	Et Mathamas dist 		
579	que ce fera il volentiers. 	quil le fera volentiers. 	489
580	Si se departent li dui compaignon de laiens 		
581	et s’en vont lor chemin ensamble. 		
582|583	Mes atant se taist ore li contes d'els, |kar assés en a parlé a ceste fois 	Mais atant laisse ore li contes a parler de lui 	490
584|585	et bien i savra retorner, |quant lieu en iert, 	et daus tous 	491
586|587	si parole d’une aventure |qui avint a Hestor 	et retorne a parler de hector dez mares 	492
588	qui ne fet pas a oublier, 		
589	ains le doit l’en bien ramentevoir el livre. 		
590	Or dist li contes 	Et dist li contes 	493
591	que quant Hestor se fu partis de ses compaignons, 	que quant hector des mares |se fu partis de sez compaignons ensi 	494|495
592	qu’il erra par mi la forest V. iors entiers, I. hore avant et autre arrieres, 	comme li contes a deuise. il erra iii. iors en la forest. vne heure auant et autre arriere 	496
593	et sans aventure trover 	sans auenture trouer 	497
594	que l’en vos doie dire, 		
595	et tos jors demandoit noveles de Lancelot 		
596	par la 		
597	ou il venoit; 		
598	mais onques ne trova 		
599|600	qui de rien l’en asenast. |Al cinquime jor li avint 	qui a conter face Au quart ior li auint 	498
601	que ses chemins l’amena a la planche 	que ses chemins le mena a la planche	499
602	dont Dodiniais estoit chaois en Peve. 	ou dodyniaus li saluages estoit cheus en laigue 	500
603	Et quant il vint ta, 	Et quant il vint la 	501
604	si vit bien 	si vit bien 	502
605	qu’il ne porroit outre passer fors par la planche: 	quil ne pooit par aillors passer |que par illuec 	503|504
606	si descent 	si descent. 	505
607	et atache son cheval a un arbre 	et atache son cheual a. j. arbre 	506
608	et dist 	et dist	507
609	que por la perte del cheval ne remaindra il pas 	que por la perte dun cheual ne laira il mie 	508
610	qu’il ne past outre ; 	que il ne past outre. 	509
611|612	« |lar je voi bien, fet il, 	Car iou voi bien fait il 	510
613|614	que ceste planche fu fete si estroite |por les chevaliers errant retenir. ; 	que ceste plance ne fu pour el faite. fors por lez cheualiers errans deceuoir. 	511
615	Lors se met desus la planche tos armés 	Lors se met sor la plance moult hardiement 	512
616	et passe outre molt hardiement, comme cil 	et passe outre tous armes comme cil 	513
617	qui tant estoit hardis	qui estoit tant hardis 	514
618	que nule aventure ne le puist esmaier. 	quil ne doutoit nulle auenture |que il trouast 	515|516
		ne 	517
619	Et quant il est venus a l’autre rive, 	quil ueist. |Et quant il vint a la riue de lautre part. 	518|519
620	si voit le chastel 	si vit le castel 	520
621	a qui pres d’ilueq estoit 	ou dodyniaus li saluages estoit en prison. 	521
622	et il s’adrece cele part, 	Et il sadreche maintenant cele part. 	522
623	kar il i voldra herbergier 	quar il y voloit herbergier. 	523
624|625	Et|quant il se regarde, 	Et lors se regarde 	524
626	si voit de laiens issir I. chevalier armé sor I. grant destrier 	et uoit de laiens issir. j. cheualier arme de toutes armes. 	525
627	qui li acort lance levee 	qui li acoroit lance leuee 	526
628	et li dist	et li crioit	527
629	qu’il se rende 	quil se rende 	528
630	ou il morra ja. 	ou il morra ia. 	529
631	Mais Hestor ne s’en esmaie mie, 	Mais hector ne sesmaie mie	530
632	ains alonge le glaive 	Ains alonge la glaiue 	531
633	et met l’escu devant lui. 	et met lescu deuant son pis. 	532
634	Et quant il chevaliers le vient aprochant 	Et quant il vindrent li vn pres de lautre. 	533
635	et il li guenchist, 	si li guenchi cil 	534
636	kar il ne l’ose a cop atendre, 	quar il ne losa atendre 	535
637	por e 	por ce 	536
638	que trop estoit fors; 	que trop li sambloit fors. 	537
639	et il fiert le chevalier si durement 	Et hectors |si fiert celui si durement , 	538|539
640	qu’il le porte del cheval a terre,	quil le porte a terre.	540
641	puis trait l’espee 	puis traist lespee 	541
642	e le fiert par mi le hialme si durement	et le fiert parmi le heaume si durement 	542
643	que cil est se estordis 	que cil est si estordis 	543
644	qu’il ne set 	quil ne set sil est iors |ou nuis	544|545
645|646	s’il est nuit ou ior; |si chiet adens a terre » 	Si chiet a la terre as dens tous estordis et tous pasmes.	546
647	et Hestor le prent al hialme, 	Et hector le prent au heaume 	547
648	si le traine pres d’une lan ce loing, 	et le traist le longour dune lance 	548
649	kar li las del hialme estoient tort, 	quar li lach del heaume estoient fort. |si quil ne porent rompre. 	549|550
650	et il le fiert del pont de l’espee	Et il le fiert si del pomel de lespee 	551
651	si qu’il li fet les mailes de la coife entrer dedens le chief; 	quil li fait lez mailles del hauberc enssatrer en la teste 	552
652	si l’atorne tel 	Si latorne tel	553
653	que li sans li saut par mi le nes et par mi les oreilles 	que li sans li vole parmi la bouche |et parmi le nes et parmi lez oreilles. 	554|555
654|655	Lors li trenche les las del hialme |et dist 	Lors li cope les las del heaume et li dist 	556
656	qu’il li coupera le chief, 	quil li copera la teste 	557
657	s’il ne se tient por outré, 	sil ne se tient por outre. 	558
658	et cil ne respont mot, 	Et cil ne li respont mot 	559
659	lar encore gisoit il en pasmison. 	quar il estoit encore en pasmisons. 	560
660	Et Hestor le laisse reposer 	Et hector le laisse reposer 	561
661	tant que cil a s’alaine reprise; 	tant quil ait salaine reprise. 	562
662	et quant il puet parler, 	Et|quant il pot parler 	563|564
663	si dist a Hestor 	si dist a hector. 	565
664	qu’il ne r'ocie pas, 	quil ne locie mie	566
665	kar se tient por outré. 	quar il se tient por outres. 	567
666	Et en ce qu’il disoit cele parole, 	Et en ce |quil disoit ceste parole. 	568|569
667	si soslieve tot belement le pan del haubert Hestor, 	si sosleuoit tout belement a hector le pan de son hauberc.	570
668	kar il li voloit boter l’espee dedens le ventre. 	quar il li voloit lespee bouter parmi le uentre. 	571
669	Mais Hestor raert par le poing, 	mais hector le prist par le pusilng 	572
670|671	si li tout l’espee a force |et li dist: «	si li tolst lespee et li dist. 	573
672	Ha, fel traïtre, desloiala, ja ne vos garantira 	ha y Cuiuers traitres desloiaus uostre traison |ne vous y asura ia mestier ne ne vous garantira 	574|575
673	que vos ne muiriés. » 	que vous ni soies mors. 	576
674	Maintenant hauce l’espee 	Maintenant hauce hector lespee. 	577
675	et li coupe la teste. 	si li cope la teste 	578
676	Et lors voit issir del chastel jusqu'a XIl. escuiers 	et maintenant uit issir del castel iusqua. xij. escuiers 	579
677	qui li chieent as piés	qui tot li chieent as pies. 	580
678	et dient: « 	si li dient	581
679	Ha, sire, beneois soiés vos, 	ha : sire beneois soies vous 	582
680	qui nos avés vengié de l’home el monde 	qui nous aues uengie del homme del monde. 	583
681	que nos plus haiom 	que nous plus haiemes. 	584
682	et venés laiens avec nos, 	Or uenes aueques nous 	585
683	que li chastials sera vostres des ore mes, 	quar li castiaus est vostres dez ore mais. 	586
684	puis que vos en avés le seignor conquis. 	puis que vous en aues le seignor ocis. 	587
685	Et sachiés, 	Et saciez 	588
686	quant cil de laiens en savront ja la verité, il vos en ameront miels 	quant cil de laiens en safulront la uerite. il vous ameront plus 	589
687	que se vos aviés doné a chescun cent mars d’or. » 	que se vous auies a cascun donne. C. mars de fin or. 	590
688	Lors s’en vont .IIII. escuier el chastel 	Lors sen vont li. iiij. erranment el castel 	591
689	et content la novele 	et content la nouele a tous 	592
690	qui molt plest a tos cels a 	qui moult lor plaist et moult en sont lie tot cil 	593
691	qui l’oent dire; 	qui lofilent dire. 	594
692	si vienent hors de laiens 	Si issent del castel 	595
693	et amainent I. buen cheval a Hestor, 	et viennent a hector. 	596
694	si li donent 	et li amainent. j. boin cheual. si li donnent 	597
695	et puis l'enmainent el chastel a fine force, 	et puis lenmainent a force el castel 	598
696	si li dient 	et li dient	599
697	qu’il remaindra laiens 	quil remandra laiens auec euls. 	600
698	et sera sire d’els tos, 	et sera a isal deuls tous sires.	601
699	mes il dit 	Et il dist 	602
700	qu’il ne le feroit en nule maniere. 	quil ne le seroit en nulle maniere. 	603
701	Totes voies le font desarmer 	mais toutes voies le firent il desarmer 	604
702	et le mainent el mestre palés,	et lenmenerent el maistre palais. 	605
703	et lors encontre la damoisele 	Et|lors encontre la damoisele 	606|607
704	que Dodinials avoit sievie jusqu’a la planche.	qui dodynel auoit sieui iusqua la planchle. 	608
705	Et quant ele encontre Hestor, 	et hector le salue 	609
706	si le salue molt cortoisement et il li. 	et elle lui. 	610
707	Et ele avoit esté amie al chevalier ocis, 	Et elle auoit este amie au cheualier 	611
		que hector auoit ocis. 	612
708	mes il estoit si desloials et si traïtres 	mais il estoit si traitres et si desloiaus 	613
709	qu’ele ne l’amast por riens. La nuit, 	quele ne lamast por riens. y a nuit 	614
710	quant il orent mengié, demanda la damoisele a Hestor 	quant il orent mangie demanda la damoisele a hector 	615
711	dont il estoit 	dont il estoit. 	616
712	et il dist 	et il dist	617
713	qu’il est de la maison le roi Artu. « 	que il estoit de la meson le roy artu. 	618
714	Par foi, fet ele, ce m’est molt bel. 	par foy fait elle de chou |mest il moult bel. 	619|620
715	Ausi a il çaiens un chevalier de la maison le roi Voire ? fet Hestor. Amenés le avant, 	Car aussi en a il j. de la maison le roy artu chaiens. |voire fet il amenes le auant 	621|622
716	si le verrom.; 	si le uerrons. 	623
717|718	Et elle le fet amener. |Et	et elle le fait amener 	624
719|720	quant Hestor le voit, |si conoist 	Et quant hectors le uit 	625
721	que c’est Dodinials li Salvages, 		
722|723	si saut en estant |et li cort les bras tendus; 	si li cort lez bras tendus. 	626
724	si fet li uns a l’autre molt grant joie. 	si fait li vns lautre moult grant ioie. 	627
725	Et Hestor li demande 	Et hectors li demande 	628
726	quele aventure l’amena a cest chastel 	quel besoins et|quel auenture lauoit la amene. 	629|630
727	et il li conte 	Et il li dist. 	631
728	comment une damoisele l’avoit amené jusqu’a la planche 	que vne damoisele li auoit amene iusqua la plancshle. 	632
729	ou il dut estre noiés; 	Qu il dut estre mors et noies. 	633
730	et quant il fu venus a rive, 	Et quant il fu uenus a la riue. 	634
731	si le prist I. chevaliers 	si le prist vns cheualiers 	635
732	et le fist metre en prison. 	et le fist metre en sa prison. 	636
733	Et lors voit la damoisele devant lui 	Et lors vint la damoisele deuant lui 	637
734	si le conoist 	et il le connut 	638
735|736	et li demande |por quoi ele l’avoit fet venir cele part. « 	si li demande porcoi elle lauoit la amene. 	639
737|738	Par foi, fet ele, |ce vos dirai je bien. Il est voirs 	par foy fet elle ce vous dirai iou bien. Il est voirs 	640
739	que mes amis, 	que mes amis 	641
740|741	qui ore est mors, |vos haoit sor tos homes por une plaie 	qui mors est orendroit vous haoit sor tous hommes pour vne plaie 	642
742	que vos li feistes antan a une assamblee; 	que vous li fesistes antant a vne assamblee. 	643
743	si me dist 	Si me dist 	644
744	que iamés ne duerroie a lui 	que iames ne duelrlroie a lui	645
745	qu’il ne m'oceist, 	quil ne mochesist 	646
746	se je ne faisoie tant 	se iou ne faisoie tant 	647
747	que je vos amenaisse ceste part.	que iou vous amenaisse cha : 	648
748	Si me fist aler a la cort le roi Artu por vos querre, 	si me fist aler a la cort le roy artu|por vous querre 	649|650
749	et bien m’avoit commandé 	et bien mauoit commande 	651
750	que je ne revenisse mie sans vos.	que iou ne reuenisse mie sans vous. 	652
751	Et por ce fis ie tant 	Et por ce fis iou tant 	653
752	que vos a venistes avec moi 	que vous uenistes auec moi 	654
753	et passastes l’eve. 	et passastes laiglule. 	655
754	Et quant il sot 	Et quant il sot 	656
755	que cestiés vos, 	que ce fustes vous.	657
756	si se fist armer 	si se fist armer. 	658
757	et vos corut sus 	et vous corut sus 	659
758|759	si tost com il pott|et vos fist metre en prison, 	et vous prist et mist en prison 	660
760	ensi com vos veistes, 	ensi |com vous aues este. 	661|662
761	et disoit bien 	et disoit 	663
762	que jamés n’en istriés. 	que iamais nen isteries. 	664
763	Mais or vos en est si bien avenu 	Mais or vous en est si bien auenu 	665
764	que cist chevaliers vos en a vengié, 	que cils cheualiers vous en a mis hors 	666
765	kar il li a la teste coupee. 	Car il li a la teste copee. 	667
766	Si vos ai dit ce 	Or vous ai iou dit ce 	668
767	que vos me demandastes. — Sire, fet Dodinials a Hestor, 	que vous me demandastes. Sire fet dodyniaus a hector. 	669
768|769	or covient il |que vos me diois, 	or me dites 	670
770	s'il vos plest, 	sil vous plaist 	671
771	quete acheison vo amena ceste part. »	quele auenture vous amena ceste part. 	672
772	Et il li conte 	Et il li conte 	673
773	comment li compaignon de la cort le roi sont meu por querre Lancelot del Lac 	comment li compaignon de la meson le roy artu. |se sont esmeu 	674|675
		por querre lancelot del lac. 	676
774	et li dit la novele	Et li dist la nouele 	677
775	que la roine en aporta a cort. « 	que la royne aporta a cort. 	678
776|777	Si avom, fet il, juré |que jamés ne finerom d’aler 	Si ont fet il no. X. compaignon iure sor sains que iamais ne finerons derrer 	679
778	tant que nos sachons veraies noveles de sa mort ou de sa vie. — 	deuant a ce |que nous en afulrons oy certaines noueles de lui. ou de sa mort. ou de sa vie.	680|681
779	Puis qu’il est ensi, fet Dodinials, je vos creant loialment 	Certes puis quil est ensi fait dodyniaus. iou vous creant loiaument 	682
780|781	que jamés en la cort mon seignor le roi |Artu n’enterrai devant 	que iamais en la cort le roy artu nenterrai 	683
782	que li autre i soient venu:	deuant que li autre y soient uenu. 	684
783	si devieng orendroit compains de ceste queste. » 	si sui orendroit compains de ceste queste. 	685
784	Et Hestor en est molt liés. 	Et hector en est moult lies. 	686
785	Cele nuit orfrirent cil de laiens a Hestor la seignorie del chastel, 	Cele nuit offrirent cil del castel a hector la seignorie deuls tous, |et de lor castel 	687|688
786	mes il n’en ot talent del prendre, 	mais il ne lauoit talent de prendre. 	689
787	ains s’em parti al matin entre lui et Dodinel 	ains sen partirent lendemain entre lui et dodynel.	690
788	et errerent tant 	Et errerent 	691
789	qu’il vindrent al jor devisé a la Blanche Crois a l’issue de la forest. si avint si bele aventure 	tant quil vinrent au ior deuise a la crois.|Si auint si bele auenture 	692|693
790	que tuit li compaignon i vindrent a hore et a tens; 	que tot li compaignon y uindrent a heure et a tamps. 	694
791	et quant il s’entrevirent, 	si en furent moult lie. 	695
792	si furent molt liez et molt orent grant joie des trois compaignons 	Et orent moult grant ioie dez. iij. compaignons |quil orent troues. 	696|697
793	qu’il cuidoient avoir perdus, 	quil quidoient auoir perdus.	698
794	et or les voient sains et haitiés. 	Et ore lez voient sains et haities. 	699
795	Si conta chescuns ce 	Et lors conte chascuns ce	700
796	qu’il avoit trové en la semaine, 	quil ot troue en la semaine. 	701
797	mais de Lancelot n’i ot nul 	mais il ni ot onques celui|qui riens eust oy de lancelot 	702|703
		ne 	704
798	qui noveles en aportast a : 	qui noueles en aportast. 	705
799	si en furent tuit molt dolent et molt corocié. 	si en furent tuit moult dolant et moult corocie. 	706
800	Et mesire Gauvain dist, 	Et mesires Gauuain dist. 	707
801	puis qu’il n’en ont rien oI,	puis quil nen ont riens oi. 	708
802	que or se pueent il departir del tot; 	que dez ore |mais sen pueent il bien partir del tot 	709|710
803	si oste son hialme de sa teste tos premiers 	Lors oste cascuns son heaume de sa teste. 	711
804	et ausi fet chescuns le son ;	Et mesire Gauuain tous premerains le sien. 	712
805	si s’entrebaisent tuit al departir 	si sentrebaisent tout au departir. 	713
806	et plorent de la pitié 	et ploerent tout de pitie. 	714
807	qu’il ont de ce 	por ce |quil seuent bien	715|716
808	qu’i ne se cuident mes a piece reveoir ausi ensamble	quil ne sentreuerront |mais a piece ensi ss ensamble 	717|718
809	com il sont ore. 	comme il sont maintenant. 	719
810	Si font trop grant duel a lor departement, mes mesire Gauvain se part d’els tos premiers, si grant duel faisant	Et mesires Gauuain sen part deuls tous premiers aussi grant doel faisant 	720
811	com s’il veist devant Iui mort tot le monde. 	comme sil ueist |que tous sez linages fust mors. 	721|722
812	Et ausi plorent tuit li doze compaignon. 	Et aussi pleurent tot li autre compaignon. 	723
813	Si tient sa voie chescuns par soi 	Si tint chascuns sa uoie par soy.	724
814	Mais or se taist li contes d’els 	Mais atant laist ore li contes a parler deuls tous 	725
815	et parole de mon seignor Gauvain premierement. 	et retorne a parler de monseignor Gauuain. Chou dist li contes |que quant mesires Gauuain 	726|727
816	se fu de ses compaignons partis, 	se fu partis de sez compaignons. 	728
817|818	si com li livres vos a |Or dit ii contes 	si com li contes la deuise 	729
819|820	que, quant mesire Gauvain devisé, |qu’il s’en ala tos sols 	quil sen ala tous seus. 	730
821	et passa mainte terre et tos jors par la	Et partot 	731
822	ou il venoit aloit demandant noveles de Lancelot, 	ou il aloit demandoit noueles de lancelot. 	732
823	mais onques ne trova	mais onques ne troua 	733
824	qui de rien l’en puist asener, 	qui noueles len desist. |Et	734|735
825|826	et tant qu’il ot bien alé Il. semaines |et plus sans aventure trover 	quant il ot bien erre. XV. iors sans nulle auenture trouer 	736
827	qui face a amentevoir ;	qui a conter face. 	737
828	si vint a un samedi al soir en une blanche abeie et iluec laissa ses armes 	Si auint. j. samedi au soir. |quil vint a vne abbaye blanche. 	738|739
		et illueques laissa il sez armes. 	740
829	et prist unes autres; 	et en prist vnes autres. 	741
830	et l’endemain remest laiens tot le jor, 	Et lendemain y demora toute ior por chou 	742
831	por ce que diemenches estoit 	que diemenches estoit. 	743
832|833	Al lundi matin |s’em	Et au lundi matin oy messe. 	744
834	parti,si tost com il ot messe of̈e 	puis se parti de laiens 	745
835	et erra la plus droite voie 	et erra la plus droite voie 	746
836|837	qu’il savoit vers le roialme d’Estrangore. et froide, et la gravele reluisoit com argent; |et tot 	quil pot uers le royalme destrangort 	747
838|839	Et lors vint a une fontaine |dont l’eve estoit 	Et lors ls arsal vint a vne fontaine 	748
840	et clere entor avoit grant plenté d’arbres vers; 		
