0	avoir trové. » 	porce |que io le uodroie auoir troue 	0|1
369	que Meleagans, li fiz al roi Baldemagu, ala a la cort le roi Artu por la roine Genievre conquerre, 	que meleagant li fiz le roi bademagu ala oan a la cort le roi artu. 	358
370	s’il peust; 	Por la roine reconquerre ce il peust. 	359
371	et endementiers fist tant une damoisele 	et andementiers fist tant une damoisele 	360
372	qui estoit? sa suer 	qui estoit suers meleagan: 	361
373|374	qu’ele geta Lancelot d’une tor ou Meleagans l’avoit mis en prison, ne sai por quoi. |Quant ele l’ot delivré, 	que ele ieta lanc̃ dune tor ou meleagans lauoit mis en prison. 	362
375	si le tint avec li tant 		
376	qu’il fu garis, 		
377	kar molt avoit eu mesaise en la prison, 		
378	et puis l’envoia a la cort le roi Artu 	et puis lenuoia a la cort le roi artu 	363
379	ou il ocist Meleagan, ce savons nos or bien.	ou il ocit .mel̾. ci sauons nos ore bien. 	364
380	Mais si tost com li parent sorent 	mais si tost com cil parent sorrent 	365
381	qu’ele avoit Lancelot osté de la prison, si distrent 	que ele auoit iete lanc̾ de prison; |si dirrent 	366|367
382	qu’ele l’avoit fait por Meleagan ocirre; 	que ele lauoit fait por mes. ocirre. 	368
383|384	si le pristrent a force |et l’acheisonerent de sa mort 	Si la prissent a force et locoisonent de sa mort. 	369
385	et distrent 	et dirent 	370
386	que, s’ele ne trovoit 	que cele ne trouoit 	371
387	qui l’en desfendist. 	qui la desfandit 	372
388	qu'il feroient de lui justice si grant com l’en doit fere de cele 	quil feroient de li iustice tele com len deuoit faire de fame 	373
389	qui son frere ocist. 	qui son frere ocist. 	374
390	Et ele dist 	et ele dist 	375
391	qu’ele troveroit bien 	que le troueroit bien	376
392	qui la desfendroit: 	qui la desfanderoit. 	377
393	si mist jor d’amener I. chevalier por li desfendre, 	Si mist ior damener .i. cheualier por li desfandre.	378
394	si s’est puis porchaciee en Pluisors liex,	Si cest puis porchacie en plusors lieus. 	379
395	mais onques ne trova chevalier 	mais onques ne troua cheualier	380
396	qui ses armes en osast prendre contre celui 	qui ses armes en ossast prandre encontre celui 	381
397	qui apelee l’avoit. 	qui apelee len auoit.	382
398	Or si est tant la chose alee 	Or si est tant la chose alee 	383
399	que li jors est aterminés a hui ; 	que li iors fu A termines a hui. 	384
400|401	si n’a trové la pucele nul desfendeor |et por ce dient li un et li autre 	Si ne trueue la pucele nul desfandeor. et por ce dient et li un et li autre 	385
402	qu’ele est atainte del meffet 	que ele est atainte dou meffait : 	386
403	que l’en li met sus : 	que len li met sus. 	387
404|405	si l’ont jugiee, |ce m’est vis, a ardoir le matin 	Si lont iugie ce mest uis le matin a ardoir. 	388
406|407	et por ce qu’il m’en membroit, |or em ploroie je si durement, 	et por ce quil men menbroit ore ploroie ge si durement. 	389
408	kar certes ele estoit une des plus cortoises damoiseles ! del monde et une des plus vaillans. — 	Car certes ele est une des plus cortoises damoileles dou monde et une des plus uaillans. 	390
409	Or me dites, damoisele, fet Lancelos, 	Or me dites damoisele fait lanc̃. 	391
410	et s’ele trovoit demain 	se le trouoit 	392
411	qui la deffendist, 	qui la desfendist 	393
412	dont ne seroit ele quite del jugement 	dont ne seroit ele quite del iugement 	394
413	que l’en a fet ? — Sire, fet ele, je ne sai. —	que len li a fait. sire fait ele ie ne sai. 	395
414|415	Et est ce, fet il, gaires loing |que ele est ? — Sire. fet ele, il n’i a que. VI. lieues englesches. 	et esse fai il gaires long. sire il ni a que .ui. lieues englesches. 	396
416	Se vos leviés demain matin, vos i seriés ains prime. — 	se uous leuiez demain matin uus i seriez ains tierce. 	397
417	Ou le porrai je, fet il, trover ? — Al chastel a, fet ele, de Floego 	Ou la porroie ge fait il trouer. Au chastel fait ele de floego. 	398
418	et cis chemins vos i menra droit, 	et ciz chemins uos i merroit 	399
419	se vos le volés tenir. — 	se uos le uoliez tenir. 	400
420	Or vos commant a Dieu, damoisele », fet il.	Or uos comant a dieu damoisele fait il. 	401
421	Si s’em part atant 	si sen part. 	402
422	et cele s’en vet faisant son duel. 	et sele sen ua faisant son duel. 	403
423|424	Et il chevalche tant |qu’il vint fors de la forest, 	et il cheuauche tant quil uient fors de la forest. 	404
425	si vit devant lui une maison de religion 	Si uoit deuant lui une maison de religion. 	405
426	et il torne cele part por herbergier.	et il torne cele part por herbreger. 	406
427	Et quant il i vint, 	et quant il i est uenus 	407
428	si trueve a la porte IlII. des freres 	si trueue a la porte iiii freres. 	408
429	qui ja avoient chanté complie 	qui ia auoient chantee complie 	409
430	et estoient venu hors? al serain; si saillent encontre lui 	et estoient uenu au serain. 	410
431|432	por fere descendre |et dient 	Si saillent encontre lui por liu dessandre. 	411
433|434	que bien soit il venus; |si le font entrer laiens 	Oroient que bien soit il uenus. sire font entrer laiens. 	412
435|436	et li demandent |s’il a mengié, 	et li demandent cil a mengue 	413
437	et il dist que nenil, 	et il dit |que nennil. 	414|415
438	et il font erraument mettre la table, 	et il font erraumet mestre la la table. 	416
439	mais il dist 	mais il dit	417
440|441	qu’il ne mengera devant |qu’il ait esté al mostier, 	quil ne mangera deuant quil ait este en mostier. 	418
442	lar il n’i entra hui. 	Car il ni entra encor hui. 	419
443	Lors entre en l’eglise. por orer 	Lors entre lanceloz en lesglise por orer et en ce 	420
444	et en ce qu’il se fu agenoilliés, 	quil se fu agenoilliez 	421
445	si regarde a destre	si garde a destre 	422
446	et voit unes prones d’argent trop richement fetes a floretes d’or et a oisials et a bestes, 	si uoit unes prones de fer dargent trop richemet faites et florestes dor. |et a oisiax et a bestes. 	423|424
447	et dedens avoit V. chevaliers armés, les hialmes es testes, les espees es mains, 	et dedans auoit u.. cheualiers tous armes les hiaumes laciez les espees es mains 	425
448|449	ausi apresté de deffendre |que	ausi aprestes de desfandre: 	426
450	se l’en les volsist asaillir. De ce se merveilla molt Lancelos ;	comme se len les uosist asaillir. |Si se meruilla mout lanc̃. 	427|428
451	si se drece erraument 	si se dresce erraument. 	429
452	et vet cele part, 	et ua cele part 	430
453	si salue les chevaliers	et salue les cheualiers. 	431
454	et il dient 	et il dient	432
455	que bien soit il venus. 	que bien soit il uenus . 	433
456	Et il entre dedens les prones par un petit huisselet a 	et il entre dedens les prones par .i. petit usselet. 	434
457	et esgarde les prones	et esgarde les prones 	435
458	qui tant sont riches 	qui tant sont riches	436
459	qu’il ne cuide pas 	quil ne cuide pas 	437
460	que nus rois les peust esligier; 	que uus rois les poist eligier. 	438
461	puis voit delés les chevaliers une tombe, la plus riche	et puis uoit deles les cheualiers une tonbe la plus riche 	439
462	qui onques fust fete par home, 	qui onques fust ueue. par home . 	440
463	kar ele ert tote d’or fin a chieres pierres precioses 	Car ele ert tote dor fin a pierres precieusez 	441
464	qui molt valoient miels d’un grant roialme. 	qui plus ualoient dun roiamne. 	442
465	Se la tumbe fu de grant bialté, nient ne monte la bialtés envers la richece 	et dee la conbe fu de grant biaute. |Noiant monte a la richesce 	443|444
466	dont ele estoit 	dont ele estoit. 	445
467	et avec ce estoit ele la greignor 	et auec ce estoit ele la grignors 	446
468	que Lancelos eust onques veue : 	que lanc̃. ueist onques. 	447
469	si se merveille molt 	Si se merueille mout 	448
470	qui puet estre li princes 	qui pot estre li princes 	449
471	qui dedens fu mis. Il demande as chevaliers 	qui dedens fu mis. |si demande as cheualiers 	450|451
472	qui sont iluec. « Sire, font il, nos gardons le cors	que il font illuec. Sire font il nos garoons le cors 	452
473	qui en ceste tumbe est. 	qui est dedens ceste tonbe 	453
474	qu'il n’en soit portez fors de çaiens;	que il nen soit portes hors de saiens. 	454
475	si somes. V. 	Si i somes .u. 	455
476	por garder le de jors, par nuit en i a autres. V. 	por le garder chascun ior. et par nuit en i a autre .u. 	456
477	qui font autretel servise comme nos faisons de jors. — 	qui font autretel seruise com uos faisons de ior. 	457
478	Et por quoi, fet Lancelos, avez vos poor 	et porcoi fait lanc᷑. auez uos pa our	458
479	qu’il n’en soit portés? — Sire, font il, 	que il nen soit portes. 	459
480	por ce que uns des freres de çaîens 	SIre font il por ce que uns freres de saiens 	460
481	qui molt est preudom et de sainte vie nos dist n’a encor gaires 	qui est mout preudoms et de sainte uie nos dit na encore gaires 	461
482	que uns chevaliers vendroit ceste part 	que uns cheualiers uandroit ceste part 	462
483	qui a force l’en osteroit 	qui a force len osteroit. 	463
484|485	et fors de cest païs l’en feroit porter. |Et nos, gens de ceste terre, voldrions miels morir 	et fors de cest pais len feroit porter et nos gens de ceste terre uodriens miex morir 	464
486	qu’il fust remués d’entre nos : por ce 	quil fust remuez dantre nous. porce 	465
487	si le gardons issi com vos veez, 	si le gardons ensi com uos ueez. 	466
488	lar li preudom i nos dist 	Car li preudons nos dit 	467
489	que li chevaliers ne demoreroit pas 	quil ne demorroit mie: 	468
490	qu’il ne venist — 	quil ne uenit. 	469
491|492	Or me dites. fet Lancelos, ne fu cil molt haus princes |a cui l’en fist si haute sepulture? — Sire, font cil, haus hom fu il et riches; avec ce qu’il fu haus hom fu il li plus preudom 	Or me dites fuit lanc̃ ne fu cil mout riche princes a cui si riche sepouture fu faite. Sire font a haus hons et riches fu il.	470
		et li plus prendons 	471
493	qui onques fust a son tens. —	qui onques fust a son tans. 	472
494	Ha, Diex, fet Lancelos, 	Ha: diex fait il 	473
495	qui fu il ?— Sire, font il, se vos conoissiés letres, veoir le porriés, 	qui fu il. Sire font il se uos quenoisiez lestre sauoir le poez 	474
496	kar ses nons est escris el chief de cele lame. » 	Car ses nons est escris el chief de cele lame. 	475
497	Lors va Lancelos cele part, 	Lors ua lanc̃. cele part 	476
498	si regarde les letres 	et regardent les lestres 	477
499|500	qui dient: « |Ci gist Galehout li fiz a la Jaiande, li sires des Lointaignes Isles a, 	qui dient: ci gist Gał̾ li fiz a la bele iaiende des longainnes illes et li sires de sorelois. 	478
501	qui por l’amor de Lancelot morut. » 	qui por lanmor lanc̃. del lac morut.	479
502	Et quant il vit ce, 	et quant il uoit ce 	480
503	si chiet pasmés et gist grant piece a terre sans mot dire; 	si chiet pasmez |et gist grant piece a terre sans madire. 	481|482
504	et li chevalier le corent relever, 	et li cheualier le corent releuer. 	483
505	si se merveillent molt 	si se merueille mout 	484
506	qu’il puet estre. 	que il puet 	485
507|508	Et quant il revint de pasmison, |si s’escrie: « 	estre.et quant il reuient de pasmissons si sescrie. 	486
509|510	Ha, las! |Quel dolor et quel damage!» 	halas quel dolor et quel damage. 	487
511	Et lors fiert l’un poing en l’autre 	et lors fiert lun pong a lautre 	488
512	et esgratine son viaire	et esgratine son uiaire. 	489
513	si qu’il en fet le sanc salir de totes pars, 	et or fait le sanc de totes pars saillir. 	490
514	si se prent as chevels 	Si se prant as cheuex 	491
515	et se fiert grans cops del poing en mi le front 	et se fiert grant corx del pong el fronc 	492
516	et en mi le pis 	et enmi le piz. 	493
517	et crie si durement 	et crie si durement 	494
518	qu’il n’i a celui 	qul ni a celui 	495
519	qui tote pitiés n’en preigne; 	qui pitie nen prangne. 	496
520	si se laidenge et maldit l’ore 	et maudit leure 	497
521	qu’il fu nes 	quil fu nez 	498
522|523	et dit: « |Ha, Diex ! 	et dit ha diex 	499
524	Quel damage, 	que perte 	500
525	quel perte del plus preudome del monde 	et quel dammage del plus preudome del 	501
526	qui mors est por le plus vil chevalier et por le plus malvés 	monde.qui mors est por le plus uil cheualier |et por li plus mauuais del monde. 	502|503
527|528	qui onques fust ! |Tant fet Lancelos grant duel 	Tant fait Lanceloz grant cri et grant plain 	504
529	que tuit cil de laiens le vienent regarder a merveille; 	que tuit cil de laiens le uon esgarder.	505
530	si li demandent 	Si li demandent 	506
531	qui il est 	qui il est. 	507
532|533	et il ne puet mot dire, |ains crie totes voies 	et il ne lor uost mo dire ains crie totesuoies 	508
534	et se debat et descire. 	et se debat et dessire. 	509
535	Quant il a son duel demené grant piece, 	et quant il a son duel mene grant piece. 	510
536	si regarde les letres 	et il regarde les lestres 	511
537	qui dient 	qui dient 	512
538	que por lui est mors Galehout; 	que por lui est mors Galehoz 	513
539	si dist 	si dit 	514
540	que or seroit il trop malvés, 	que or seroit il trop mauuais 	515
541	s’il ausi ne moroit por 	se il ausi ne moroit por lui. 	516
542|543	lui:si saut maintenant jus des prones |et pensa 	Si saut mainteuaut hors des prones et panse 	517
544	qu’il iroit querre s’espee 	que il ira querre sespee et	518
545	et qu’il s’en ocirroit, 	quil sen ocirra 	519
546	kar ausi avoit ele esté Galehout a, 	car ausi auoit ele este Gal̾. 	520
547|548	Et maintenant|qu’il fu issus del mostier, 	maintenant que lanc̃ fu fors del mostier 	521
549	si encontra une des damoiseles del Lac, cele 	Si encontre une damoisele del lac. |Celi 	522|523
550	qui a Boort avoit parlé devant le chastel de Honguefort et ele le conuit bien, 	qui a beh̾. auoit parle deuant le chastel de honguefort. |et ele le quenut bien. 	524|525
551	si le prent par le pan de la cote et l’areste. « 	Si le prant par le pan de la coste et lareste. 	526
552|553	Qu’est ce ? fet ele. |Ou alés vos ensi ? — 	Que esce fait ele ou alez uos ainsint. 	527
554	Ha, damoisele, fet il, laissiés moi mes dolors finer,	ha; damoisele fait il laissiez moi mes dolors finer. 	528
555	kar jamés n’avroie joie ne repos en cest siecle. — Parlés, fet ele, a moi. » 	Car iamais nauroye ioie ne repos : en cest siecle. Parles a moi fait ele 	529
556	Et il ne li dit mot, 	et il ne dit mot 	530
557	ains se lance outre 	ains se lance outre. 	531
558	si qu’il li eschape des mains. 	si quil li eschape del mains.	532
559	Et quant ele l’en vit aler, 	Et quant ele len uoit aler 	533
560	si li crie: « Je vos deffent, fet ele, par la rien 	si li escrie. Ie uous desfan fait ele par la riens 	534
561	que vos plus amez en cest monde 	que uos plus amez en monde; 	535
562|563	que vos n’ailliés avant tant |que vos aiés parlé a moi. » 	que uos nales auant iusqu atant que uos aiez parle a moi. 	536
564	Et il s’areste, 	Lors sareste 	537
565	si la regarde 	si la regarde 	538
566	et quant il la conut, 	et quant il la quenoit 	539
567	si li dist	si li dit	540
568	que bien soit ele venue. « En non Dieu, fet ele, vos me deuissiés fere plus bele chiere 	que bien soit ele uenue. |En non dienu fait ele uos me deussiez Sire mout plus bele chiere 	541|542
569	que vos ne me fetes, al mains 	que uos ne faites au mains	543
570	por ce que je sui messages vostre dame del Lac. —	por ce que ie sui mesage uostre dame del lac. 	544
571	Ha, damoisele, fet il, 	ha: damoisele fait il 	545
572	por Dieu ne vos poist, 	por dieu ne uos poist. 	546
573	certes je ai tant de dolor 	Certes ie ai tantes dolors	547
574	que nus for Diex ne me porroit conforter, ne a ne cuidiés 	que nus fors dieu ne men porroit reconforter. |Ne ne cuidiez pas	548|549
575	que jamés aie joie por aventure 	que ie iamais aie ioe: por auanture 	550
576|577	qui me puist avenir. — En non Dieu, fet ele, |si avrois. Escotez 	qui me puit auenir. En non dieu fait ele si aurois. escotes 	551
578	que ma dame vos mande. — 	que madame uos mande. 	552
579	Or dites, fet il. — Ele velt, fet ele, 	Or dites fait il. Ele wet 	553
580	que vos ostés le cors Galehout de caiens et le fetes porter en litiere en la Dolerose Garde 	que uos ostes le cors Gal̾ de saiens |et len faites porter en litiere. a la dolereuse garde el chastel. 	554|555
581|582	et iluec soit mis en la tombe meismes |ou vos trovastes vostre non escrit; 	et illuecques soit mis en terre en la tombe meismes ou uos trouastes uostre non escrit. 	556
583	et ele le velt ensi, 	Car ele wet ainsi. 	557
584	por ce qu’ele set bien 	por ce que ele set bien 	558
585	que en cel lieu sera vostre cors enterrez. » 	que illuec sera uostres cors enterres. 	559
586|587	Et quant il l’ot, |si en est molt liés 	et quant il ot se si en est mout liez. 	560
588	et dist 	et dit 	561
589	que molt li sont ces noveles plaisans, 	que mout li sont ses noueles plaisans. 	562
590	kar tot ensi le fera il ; 	Et tout ainsi le fera il. 	563
591	puis demande 	pius demande	564
592	comment sa dame le fet. « 	comment sa dame le fait. 	565
593	Par foi, fet ele, ele a esté. VIlI. jors deshaitiee trop durement, 	Par foi fait ele ele a este .uiii. iorls deshaitie. 	566
594	kar ele trova en son sort, 	Car ele troua en son sort 	567
595	si com ele meismes me dist puis, 	si com ele me dit 	568
596	que si tost com vos troveriés la tombe Galehout, 	que si tost com uos trouerrez la tombe Gal̾. 	569
597	que vos vos ocirriés de duel, 	que uos uous ocirriez de duel. 	570
598	se vos n’estiés destornez. Por ce m’envoia ele ça a grant besoing, 	se uos nen estiez trestornez et porce menuoia la a grant besong. 	571
599	si vos mande 	si uos mande 	572
600	que vos laissiés le duel ester, 	que uos laissiez le duel ester. 	573
601	qu’il ne vos puet fere se nuire non,	Car il ne uous puet aidier de nuire non. 	574
602	et vos prie par la rien 	et uos prie par la rien 	575
603|604	que vos plus amés |que vos al plus bel 	que uos plus amez en se monde que uos au plus bel 	576
605	que vos porrois vos reconfortés, 	que uus porrois uos reconfortes. 	577
606	et se vos ensi ne le fetes, bien sachiés 	Et se uos ainsi nel fasiez bien sachiez 	578
607	que al premier besoing 	que au premier afaire 	579
608	que vos avrois de li, ele vos faudroit. » 	que uos ariez de li ele uos faudroit. 	580
609	Et il dist 	et il dit 	581
610	qu’il se confortera,	que ore se confortera il 	582
611	puis qu’ele le velt. « 	puis que madame le wet. 	583
612	Or vos covient, fet ele, vos armes prendre, 	OR uos couuient fait ele uos arme prandre. 	584
613|614	kar je voi bien |qu’il ne le vos en lairont mie en pes porter 	Car ie sai bien que cil qui le gardent nel uos la iront pas en pais porter 	585
615	tant com il le porront deffendre.» 	tant comme il le puissent desfandre. 	586
616	Et il dist 	Et il dit 	587
617	qu’il i morroit ançois 	que il i morroit ansois 	588
618	qu’il ne l’ostast de laiens; 	que il lait laiens. 	589
619	si se vet armer 	Si sen ua armer. 	590
620	et la damoisele vient tantost as chevaliers 	et la damoisele uient tandiz as cheualiers 	591
621	qui gardoient la tombe, 	qui le gardoient 	592
622	si lor dist: « Seignor, fet ele, volés vos destorner ce	et lor dit. Signor fait ele uolez uous destorner ce 	593
623	qu’il covient estre a force ?» 	que il couient auenir par force 	594
624	et demandent 	et il li demandent	595
625	por quoi ele le dist. « Je le di, fet ele, por le cors 	por coi ele le dit. gel di fait ele por cel cors	596
626	que vos gardez 	que uos Gardes. 	597
627	et si savés bien 	et si sauez bien 	598
628	qu’il en sera ostez. — Non sera, font il, 	que il en sera ostes. no sera font il 	599
629|630	que nos puissons. — En non Dieu, fet ele,|si iert, 	que nos puissons. 	600
631	et bien sachiés, fet ele, 	par foi fait ele si sera. 	601
632|633	que cil est venus |qui l’en ostera. 	que ciz est uenus qui lostera 	602
634	Et se vos le contredites, vos en morrois tuit: por ce vos vendroit il miels 	et se uos le contredites uos i morres tuit. |et porte uos uodroit il miex 	603|604
635	que vos le laississiés atant, 	que uos le laissisiez atant. 	605
636	ains que vos vos en façois ocirre. » 	Ains que uos uous en laisisiez ocirre. 	606
637	Et cil dient 	et cil dient 	607
638	que ja tant com il soient vif n’en sera portés. « 	que ia tant comme il soient uif nen sera portes. 	608
639	Et bien sache, font il, li chevaliers 	et bien saichent font il li cheualiers 	609
640	qui venus est por avoir le, 	qui uenus |et por lauoir 	610|611
641	que s’il estoit encore plus preus 	que cil estoit encore plus preus 	612
642	que Lancelos n’est, 		
643	si n’en menra il point. —		
644|645	Or verrons, fet ele, |comment il vos en avendra. » A ces paroles vint laiens Lancelos tos armés 	que lanc̃. nest nen manra il point. Se uerrez uos fait ele coment il uos en auanra iusquaa nagaires A ces paroles uint laiens lanc̃. tous armez 	613
646	et quant li chevalier le voient venir, 	Et quant li cheualier le uoient uenir 	614
647	si li demandent 	si li demandent 	615
648	qu’il velt fere. « Je vueil, fet il, avoir le cors 	que il wet faire. ie weil fait il auoir le cors 	616
649	qui laiens est. — 	qui saiens est. 	617
650	Par foi, font il, vos ne l’avrois mie por nient. Nos ¡ morrons ançois tuit 	Par foi font il uos ne laures pas por noiant. |donc i morrons ansois tuit 	618|619
651	que vos l’enportois. — A morir, fet il, en estes donc tuit, 	que uous lemportoit. Au morir fait il estes uos tuit 	620
652|653	puis|que a mains ne vos en volés soffrir !» 	puis que au mains ne uos en uolez souffrir. 	621
654|655	Si saut dedens les prones |et il li corent sus, 	Lors saut dedens les pronez. et cil li corrent sus 	622
656	kar arrieres le cuident fere sailir por poor de morir; 	car arreres le cuident faire flatir por paour de mort 	623
657	si le fierent par la ou il le pueent ataindre 	si le fierent par la 	624
658	et il ot el poing l’espee nue ;	ou il pueent ataindre et il ot el poing lespee nue. 	625
659	si lor done grans cops et pesans 	si lor done grant cox et pesans 	626
660	et fiert le premier 	et fiert le premier 	627
661	qu’il encontre si durement 	quil puet encontre si durement: 	628
662	que por le hialme ne por la coife de fer ne remaint 	que por hiaume ne por la coiffe ne remaint 	629
663	qu’il ne li mete l’espee jusqu’al test; 	que il ne li meste lespee iuscau test. 	630
664|665	et il le hurte de soi, |Si l’abat a terre. 	Si le hurte desor et labat a terre. 	631
666	Et lors saillent molt irieement tuit li autre, 	et lors saillent tuit li autre 	632
667	si depiecent son escu et son hialme et son hauberc 	si li deprirent son haubert et son escu et son hiaume. 	633
668	et le blecent en pluisors lieus. 	et le blecerent en plusors lieus. 	634
669|670	Mais il ne li chaut de rien |qu’il li facent, 	Mais il ne len chaut de rien. 	635
671	kar tant est dolens 	Car tant est dolens 	636
672	que nus plus; 	que nus plus ne puet estre. 	637
673	si lor laisse corre par grant ire 	Si lor laisse corre par grant ire. 	638
674	et lor done de l’espee si grans cops 	et lordone de lespee si grant cox 	639
675	que tos les fet guenchir avant lui.	que toz les fait guenchir auant lui.	640
676	Et lors esgarde celui des IllI. 	Lors esgarde de celui des qͣtre |que miex le faissoit a son essianc. 	641|642
677|678	qui plus li faisoit mal et cil estoit molt grans et molt fors; |et Lancelos 	et cil estoit mout grans cheualiers et mout fors. et lanc̾	643
679	qui le vient ataignant li done par mi le hialme si grant cop 	qui le uient atangnant li done parmi le hiaume si grant cop.	644
680	qu’il en fet le feu saillir, 	que il en fait le fen saillir. 	645
681	et l’espee glace 	et lespee glace 	646
682	qui de droit ne fu pas ferue. 	qui droit ne fu pas ferue. 	647
683	si descent desus la senestre espaule. Li cops fu grans et par ire ferus, 	Si li descent desous la senestre espaule. |et li cox fu grans 	648|649
684	et bien i parut 	et par ire feruset bien i parut 	650
685	que l’espee cola par mi l’espaule a al chevalier, 	que lespee cola parmi lespaule au cheualier. 	651
686	si que li bras a tote l’espaule chiet desus le pavement. 	Si que li bras atout lespee chai seur le pauement. |et cil trebuche a terre 	652|653
		et se pasme: de langoisse 	654
		que il sent. 	655
687	Et lors sont molt esmaié li autre troi, 	Et lors sont mout esmaiet li autre trois. 	656
688	si font molt malvés samblant d’els deffendre por le grant cop	Si font mout mauuais sanblant daus desfandre. por le grant cop	657
689	qu’il ont veu et por l’espee 	quil ont ueu et por lespee 	658
690	que chescuns d’els a ja sentie jusqu’al sanc. 	que chascuns daus a sentie iussqua sanc. et lanceloz 	659
691	Et Lancelos lor cort sus 	qui ne recroit pas lor cor sus. 	660
692	et en fiert I. el hialme 	et en fiert .i. amont el hiaume 	661
693	si qu’il le fet flatir a terre d’ambesdeus les paumes. 	si quil le fait flatir a teree. danbedeus les paumes 	662
694	Et quant li autre dui voient ce, 	et quant li autre dui uoient ce: 	663
695	si tornent en fuies vers l’uis a garison; 	si corret᷑ uers luis |et uiennent a garison. 	664|665
696|697	et Lancelos vint ataignant le deerrain, |si le fiert par entre l’escu et le bras 	et lanc̃ uient atangnant et en fiert a grant uue par entre lescu et le bras 	666
698	si qu’il li trenche le poing et li escus chiet a terre, 	si quil li tranche le poing. |et li escus chiet a terre. 	667|668
699	et cil torne en fuies 	et sil torne en fuie 	669
700	qui maheignié se sent. 	qui afolez ce sent. 	670
701	Et Lancelos vient a l’autre 	et lanc̃ uient a lautre	671
702	qui ja se relevoit, sel fiert de l’espee si grant cop 	que ia se releuois. |si le fiert de lespee si grant cop	672|673
703	qu’il li fet le hialme voler en la place. 	que le hiaume li fait uoler en pieces. 	674
704	Et quant cil sent son chief nu, 	et quant cis sent son chief nu: 	675
705	si cria merci 	Si crie merci 	676
706	et dist 	et dit 	677
707	qu’il ne l’ocie pas, 	quil ne locie pas.	678
708	kar il est pres de sa volenté fere. « 	Car il est pres de sa uolente faire. sans contredit 	679
709	Or te covient donc, fet Lancelos, fiancer	Or te couient |dont a fiencier fait lanc̃. 	680|681
710	que tu le cors mon seignor Galehout conduiras a la Dolerose Garde	que tu le cors Galeh̾. condiuras a la dolereuse garde. 	682
711	et iluec le feras garder 	et illuec le feras garder 	683
712	tant que je i viegne; 	tant que ie i uaigne. 	684
713	et se l’en te demande 	et se lon te demande 	685
714	qui t’i envoie, 	qui ti enuoie: 	686
715	si diras « cil qui ot les ames blanches le jor 	Si diras|que cil qui ot les armes blanches. le ior 	687|688
716	que li chastials fu conquis. » 	que li chastiax fu conquis 	689
717	Et il li fiance 	et cil li fiance 	690
718	que tot ensi le fera il. 	que tout ainsi le fera il.	691
719	Lors prent Lancelos la lame par le plus gros chief, 	Lors prent lanc̃. la lemme par le plus gros chief. 	692
720	si tire de grant force 	si la tire de si grant force 	693
721	qu’a pou qu’il ne se deront tos, 	que a pou quil ne se desront tous. 	694
722	si que li sans li vole par mi le nes et par mi la boche et li cors li sue d’anguoisse. 	Si que li sans li uole parmi le nes et parmi la boche |et li cors li sue dangoisse 	695|696
723	Mais por tote la destrece ne remaint	mais portoie la destresce ne remaint 	697
724	qu’il n’ait la tombe levee en haut à; mes nule dolors 	que il nait la tombe leuee en haut. 	698
725|726	qu’il eust onques ne monte rien a cele dolor |qu’il ot, 	mais nule dolors que il eust onques ne monte sur rien. A cele 	699
727	quant il vit le cors Galehout tot ensi armé com il estoit; 	que il ot quant il uit le cors Galehot. |ensi arme con il estoit. 	700|701
728	si trova s’espee delés lui 	si troua lespee deles lui 	702
729	qui molt estoit et bone et clere; 		
730|731	et sans faille de l’espee meesmes se fust il ocis, |se la damoisele ne li eust tolue erraument. 	qui mout estoit bele et bone. et sans faille de lespee meismes ce fust il ocis se la damoisele ne li eust tolue. 	703
732	Lors fist Lancelos une biere fere de fust 	Lors fait lanc̃. faire une biere de fust 	704
733|734	et la fist covrir des plus riches pailes de laiens, |et	et la fait courir des plus biax pailes de laiens et	705
735	quant il l’ot atornee al plus richement 	quant il lot atornre au plus richement 	706
736	qu’il pot, li chevaliers prisons li dist: « Sire, fet il, 	que il pot. Li cheualiers prisons dit |si fait il 	707|708
737	se l’en movoit tot de nuis, ce seroit sens. — 	se len mouoit tout de nuit se seroit sens. 	709
738|739	Por quoi ? fet il. — |Por ce	Por ce fait il 	710
740	que, se li chevalier de cest païs savoient 	que ce li cheualier de cest pais sauoient 	711
741	que l’en len deust porter, il feroient gaitier les trespas 	que on le deust laiens porter: il feroient garder les trespas. 	712
742	si qu’il seroit arestés en alcun lieu ; 	si que il seroit arester en aucun lieu. 	713
743	et por ce vos loeroie je 	et porce loeroie ie 	714
744	qu’il meust orendroit, 	que il meust orendroit. 	715
745	kar il seroit bien eslongiés, 	Car il seroit bien eslongiez .xx. lieues Galesches ains 	716
746	ains qu’il fust jors, XX. lieues englesches.	quil fust iors. 	717
747	Et il s’i acorde bien; 	et il si acorde bien. 	718
748	si met la litiere sor Il. palefrois amblans 	Si mestent la biere seur ii cheuaus anblans. 	719
749	et enportent ensi Galehout fors de sa region; 	et enportent ainsi Galeh̾. fors de la religion. 	720
750|751	si en font li frere grant duel |et molt en sont corocié et dolenta de ce 	Si en font li frere mout grant duel et mout en sont dolent. 	721
752	que l’en l’enporte. 		
753	Et Lancelos le convoie grant piece de nuis, plorant et regretant sa proesce et sa valor 	et lanc̃ le conuoie gn̾t piece de nuit plorant|et plangnant et regretant sa proesce. 	722|723
754	et se ne fust la damoisele 	et se ne fust la damoisele	724
755	qui avec lui estoit molt en eust plus fet	qui auec lui estoit mout en eust plus fait 	725
