0	avoir trové. » 	porce |que io le uodroie auoir troue 	0|1
369	donc le vos dirai je. ll est voirs que Meleagans, li fiz al roi Baldemagu, ala a la cort le roi Artu por la roine Genievre conquerre, s’il peust; 	ce ie uos en puis aidier. 	356
370	et endementiers fist tant une damoisele 	En non dieu sire fait ele 	357
371	qui estoit? sa suer 	dont ie uos dirai ge. Il est uoirs 	358
372|373	qu’ele geta Lancelot d’une tor |ou Meleagans l’avoit mis en prison, ne sai por quoi. 	que meleagant li fiz le roi bademagu ala oan a la cort le roi artu. 	359
374	Quant ele l’ot delivré, 	Por la roine reconquerre ce il peust. 	360
375	si le tint avec li tant 	et andementiers fist tant une damoisele 	361
376	qu’il fu garis, 	qui estoit suers meleagan: 	362
377	kar molt avoit eu mesaise en la prison, 	que ele ieta lanc̃ dune tor ou meleagans lauoit mis en prison. 	363
378	et puis l’envoia a la cort le roi Artu 	et puis lenuoia a la cort le roi artu 	364
379	ou il ocist Meleagan, ce savons nos or bien. 	ou il ocit .mel̾. |ci sauons nos ore bien. 	365|366
380	Mais si tost com li parent sorent 	mais si tost com cil parent sorrent 	367
381	qu’ele avoit Lancelot osté de la prison, si distrent 	que ele auoit iete lanc̾ de prison; |si dirrent 	368|369
382	qu’ele l’avoit fait por Meleagan ocirre; 	que ele lauoit fait por mes. ocirre. 	370
383	si le pristrent a force 	Si la prissent a force 	371
384	et l’acheisonerent de sa mort 	et locoisonent de sa mort. 	372
385	et distrent 	et dirent 	373
386	que, s’ele ne trovoit qui l’en desfendist. 	que cele ne trouoit |qui la desfandit 	374|375
387	qu'il feroient de lui justice si grant com l’en doit fere de cele	quil feroient de li iustice tele com len deuoit faire de fame 	376
388	qui son frere ocist. 	qui son frere ocist. 	377
389	Et ele dist 	et ele dist 	378
390	qu’ele troveroit bien 	que le troueroit bien 	379
391	qui la desfendroit: 	qui la desfanderoit. 	380
392	si mist jor d’amener I. chevalier por li desfendre, 	Si mist ior damener .i. cheualier por li desfandre. 	381
393	si s’est puis porchaciee en Pluisors liex,	Si cest puis porchacie en plusors lieus. 	382
394	mais onques ne trova chevalier 	mais onques ne troua cheualier 	383
395	qui ses armes en osast prendre contre celui 	qui ses armes en ossast prandre encontre celui 	384
396	qui apelee l’avoit. 	qui apelee len auoit.	385
397	Or si est tant la chose alee 	Or si est tant la chose alee 	386
398	que li jors est aterminés a hui ; 	que li iors fu A termines a hui. 	387
399	si n’a trové la pucele nul desfendeor 	Si ne trueue la pucele nul desfandeor. 	388
400	et por ce dient li un et li autre 	et por ce dient et li un et li autre 	389
401	qu’ele est atainte del meffet 	que ele est atainte dou meffait : 	390
402	que l’en li met sus : 	que len li met sus. 	391
403|404	si l’ont jugiee, |ce m’est vis, a ardoir le matin 	Si lont iugie ce mest uis le matin a ardoir. 	392
405|406	et por ce qu’il m’en membroit, |or em ploroie je si durement, 	et por ce quil men menbroit ore ploroie ge si durement. 	393
407	kar certes ele estoit une des plus cortoises damoiseles ! del monde et une des plus vaillans. — 	Car certes ele est une des plus cortoises damoileles dou monde et une des plus uaillans. 	394
408	Or me dites, damoisele, fet Lancelos, 	Or me dites damoisele fait lanc̃. 	395
409	et s’ele trovoit demain 	se le trouoit	396
410	qui la deffendist, 	qui la desfendist 	397
411	dont ne seroit ele quite del jugement 	dont ne seroit ele quite del iugement 	398
412	que l’en a fet ? — Sire, fet ele, je ne sai. — 	que len li a fait. sire fait ele ie ne sai. 	399
413|414	Et est ce, fet il, gaires loing |que ele est ? — Sire. fet ele, il n’i a que. VI. lieues englesches. 	et esse fai il gaires long. sire il ni a que .ui. lieues englesches. 	400
415	Se vos leviés demain matin, vos i seriés ains prime. — 	se uous leuiez demain matin uus i seriez ains tierce. 	401
416	Ou le porrai je, fet il, trover ? — Al chastel a, fet ele, de Floego 	Ou la porroie ge fait il trouer. Au chastel fait ele de floego. 	402
417	et cis chemins vos i menra droit, 	et ciz chemins uos i merroit 	403
418	se vos le volés tenir. — 	se uos le uoliez tenir. 	404
419	Or vos commant a Dieu, damoisele », fet il. 	Or uos comant a dieu damoisele fait il. 	405
420	Si s’em part atant 	si sen part. 	406
421	et cele s’en vet faisant son duel. 	et sele sen ua faisant son duel. 	407
422	Et il chevalche tant 	et il cheuauche	408
423	qu’il vint fors de la forest, 	tant quil uient fors de la forest. 	409
424	si vit devant lui une maison de religion 	Si uoit deuant lui une maison de religion. 	410
425	et il torne cele part por herbergier.	et il torne cele part por herbreger. 	411
426|427	Et quant il i vint, |si trueve a la porte IlII. des freres 	et quant il i est uenus si trueue a la porte iiii freres. 	412
428	qui ja avoient chanté complie 	qui ia auoient chantee complie 	413
429	et estoient venu hors? al serain; 	et estoient uenu au serain. 	414
430	si saillent encontre lui por fere descendre 	Si saillent encontre lui por liu dessandre. 	415
431	et dient 	Oroient 	416
432|433	que bien soit il venus; |si le font entrer laiens 	que bien soit il uenus. sire font entrer laiens. 	417
434	et li demandent s’il a mengié, 	et li demandent cil a mengue 	418
435	et il dist 	et il dit 	419
436	que nenil, 	que nennil. 	420
437	et il font erraument mettre la table, 	et il font erraumet mestre la la table. 	421
438	mais il dist 	mais il dit 	422
439|440	qu’il ne mengera devant |qu’il ait esté al mostier, 	quil ne mangera deuant quil ait este en mostier. 	423
441	lar il n’i entra hui. 	Car il ni entra encor hui. 	424
442	Lors entre en l’eglise. por orer 	Lors entre lanceloz en lesglise por orer 	425
443	et en ce qu’il se fu agenoilliés, 	et en ce quil se fu agenoilliez 	426
444	si regarde a destre 	si garde a destre 	427
445	et voit unes prones d’argent trop richement fetes a floretes d’or et a oisials et a bestes, 	si uoit unes prones de fer dargent trop richemet faites et florestes dor. et a oisiax et a bestes. 	428
446|447	et dedens avoit V. chevaliers armés, les hialmes es testes, les espees es mains, |ausi apresté de deffendre 	et dedans auoit u.. cheualiers tous armes les hiaumes laciez les espees es mains ausi aprestes de desfandre: 	429
448	que se l’en les volsist asaillir. De ce se merveilla molt Lancelos ; 	comme se len les uosist asaillir. |Si se meruilla mout lanc̃. 	430|431
449	si se drece erraument et vet cele part, 	si se dresce erraument. |et ua cele part 	432|433
450	si salue les chevaliers 	et salue les cheualiers. 	434
451	et il dient 	et il dient	435
452	que bien soit il venus. 	que bien soit il uenus . 	436
453	Et il entre dedens les prones par un petit huisselet a 	et il entre dedens les prones par .i. petit usselet. 	437
454	et esgarde les prones	et esgarde les prones 	438
455	qui tant sont riches 	qui tant sont riches 	439
456	qu’il ne cuide pas 	quil ne cuide pas 	440
457	que nus rois les peust esligier; 	que uus rois les poist eligier. 	441
458	puis voit delés les chevaliers une tombe, la plus riche 	et puis uoit deles les cheualiers une tonbe la plus riche 	442
459	qui onques fust fete par home, kar ele ert tote d’or fin a chieres pierres precioses 	qui onques fust ueue. par home . |Car ele ert tote dor fin a pierres precieusez 	443|444
460	qui molt valoient miels d’un grant roialme. 	qui plus ualoient dun roiamne. 	445
461	Se la tumbe fu de grant bialté, nient ne monte la bialtés envers la richece 	et dee la conbe fu de grant biaute. |Noiant monte a la richesce 	446|447
462	dont ele estoit 	dont ele estoit. 	448
463	et avec ce estoit ele la greignor 	et auec ce estoit ele la grignors 	449
464	que Lancelos eust onques veue : 	que lanc̃. ueist onques. 	450
465	si se merveille molt 	Si se merueille mout 	451
466	qui puet estre li princes 	qui pot estre li princes 	452
467	qui dedens fu mis. Il demande as chevaliers 	qui dedens fu mis. |si demande as cheualiers 	453|454
468	qui sont iluec. « Sire, font il, nos gardons le cors 	que il font illuec. Sire font il nos garoons le cors 	455
469	qui en ceste tumbe est. 	qui est dedens ceste tonbe 	456
470	qu'il n’en soit portez fors de çaiens;	que il nen soit portes hors de saiens. 	457
471	si somes. V. 	Si i somes .u. 	458
472	por garder le de jors, par nuit en i a autres. V. 	por le garder chascun ior. |et par nuit en i a autre .u. 	459|460
473	qui font autretel servise comme nos faisons de jors. — 	qui font autretel seruise com uos faisons de ior. 	461
474	Et por quoi, fet Lancelos, avez vos poor 	et porcoi fait lanc᷑. auez uos pa our que il nen soit portes. 	462
475	qu’il n’en soit portés? — Sire, font il, 	SIre font il 	463
476	por ce que uns des freres de çaîens 	por ce que uns freres de saiens 	464
477	qui molt est preudom et de sainte vie nos dist n’a encor gaires 	qui est mout preudoms et de sainte uie nos dit na encore gaires 	465
478	que uns chevaliers vendroit ceste part 	que uns cheualiers uandroit ceste part 	466
479	qui a force l’en osteroit 	qui a force len osteroit. 	467
480	et fors de cest païs l’en feroit porter. 	et fors de cest pais len feroit porter 	468
481	Et nos, gens de ceste terre, voldrions miels morir	et nos gens de ceste terre uodriens miex morir 	469
482	qu’il fust remués d’entre nos : 	quil fust remuez dantre nous. porce 	470
483	por ce si le gardons issi com vos veez, 	si le gardons ensi com uos ueez. 	471
484	lar li preudom i nos dist 	Car li preudons nos dit 	472
485	que li chevaliers ne demoreroit pas 	quil ne demorroit mie: 	473
486	qu’il ne venist — 	quil ne uenit. 	474
487|488	Or me dites. fet Lancelos, ne fu cil molt haus princes |a cui l’en fist si haute sepulture? — Sire, font cil, haus hom fu il et riches; avec ce 	Or me dites fuit lanc̃ ne fu cil mout riche princes a cui si riche sepouture fu faite. Sire font a haus hons et riches fu il. 	475
489	qu’il fu haus hom fu il li plus preudom 	et li plus prendons 	476
490	qui onques fust a son tens. — 	qui onques fust a son tans. 	477
491	Ha, Diex, fet Lancelos, 	Ha: diex fait il 	478
492	qui fu il ?— Sire, font il, se vos conoissiés letres, veoir le porriés, 	qui fu il. Sire font il se uos quenoisiez lestre sauoir le poez 	479
493	kar ses nons est escris el chief de cele lame. » 	Car ses nons est escris el chief de cele lame. 	480
494	Lors va Lancelos cele part, 	Lors ua lanc̃. cele part 	481
495	si regarde les letres 	et regardent les lestres 	482
496	qui dient: «	qui dient: 	483
497	Ci gist Galehout li fiz a la Jaiande, li sires des Lointaignes Isles a, 	ci gist Gał̾ li fiz a la bele iaiende des longainnes illes et li sires de sorelois. 	484
498	qui por l’amor de Lancelot morut. » 	qui por lanmor lanc̃. del lac morut. 	485
499	Et quant il vit ce, 	et quant il uoit ce 	486
500	si chiet pasmés et gist grant piece a terre sans mot dire; 	si chiet pasmez |et gist grant piece a terre sans madire. 	487|488
501	et li chevalier le corent relever, 	et li cheualier le corent releuer. 	489
502	si se merveillent molt 	si se merueille mout 	490
503	qu’il puet estre. 	que il puet 	491
504	Et quant il revint de pasmison, 	estre.et quant il reuient de pasmissons 	492
505	si s’escrie: «	si sescrie. 	493
506|507	Ha, las! |Quel dolor et quel damage!» 	halas quel dolor et quel damage. 	494
508	Et lors fiert l’un poing en l’autre 	et lors fiert lun pong a lautre 	495
509	et esgratine son viaire 	et esgratine son uiaire. 	496
510	si qu’il en fet le sanc salir de totes pars, 	et or fait le sanc de totes pars saillir. 	497
511	si se prent as chevels 	Si se prant as cheuex 	498
512	et se fiert grans cops del poing en mi le front et en mi le pis 	et se fiert grant corx del pong el fronc et enmi le piz. 	499
513	et crie si durement 	et crie si durement 	500
514	qu’il n’i a celui 	qul ni a celui 	501
515	qui tote pitiés n’en preigne; 	qui pitie nen prangne. 	502
516|517	si se laidenge |et maldit l’ore 	et maudit leure 	503
518	qu’il fu nes 	quil fu nez 	504
519|520	et dit: « |Ha, Diex ! 	et dit ha diex que perte 	505
521|522	Quel damage, |quel perte del plus preudome del monde 	et quel dammage del plus preudome del 	506
523|524	qui mors est por le plus vil chevalier et por le plus malvés |qui onques fust ! 	monde.qui mors est por le plus uil cheualier et por li plus mauuais del monde. 	507
525	Tant fet Lancelos grant duel 	Tant fait Lanceloz grant cri et grant plain 	508
526	que tuit cil de laiens le vienent regarder a merveille; 	que tuit cil de laiens le uon esgarder. 	509
527	si li demandent qui il est 	Si li demandent |qui il est. 	510|511
528	et il ne puet mot dire, 	et il ne lor uost mo dire 	512
529	ains crie totes voies 	ains crie totesuoies 	513
530	et se debat et descire. 	et se debat et dessire. 	514
531	Quant il a son duel demené grant piece, 	et quant il a son duel mene grant piece. 	515
532	si regarde les letres 	et il regarde les lestres 	516
533	qui dient 	qui dient 	517
534	que por lui est mors Galehout; si dist 	que por lui est mors Galehoz |si dit 	518|519
535	que or seroit il trop malvés, 	que or seroit il trop mauuais 	520
536	s’il ausi ne moroit por 	se il ausi ne moroit por lui. 	521
537	lui:si saut maintenant jus des prones 	Si saut mainteuaut hors des prones et panse 	522
538	et pensa qu’il iroit querre s’espee 	que il ira querre sespee 	523
539	et qu’il s’en ocirroit, 	et quil sen ocirra 	524
540	kar ausi avoit ele esté Galehout a, 	car ausi auoit ele este Gal̾. 	525
541	Et maintenant qu’il fu issus del mostier, 	maintenant que lanc̃ fu fors del mostier 	526
542	si encontra une des damoiseles del Lac, cele 	Si encontre une damoisele del lac. |Celi 	527|528
543	qui a Boort avoit parlé devant le chastel de Honguefort 	qui a beh̾. auoit parle deuant le chastel de honguefort. 	529
544	et ele le conuit bien, 	et ele le quenut bien. 	530
545	si le prent par le pan de la cote et l’areste. « 	Si le prant par le pan de la coste et lareste. 	531
546|547	Qu’est ce ? fet ele. |Ou alés vos ensi ? — 	Que esce fait ele ou alez uos ainsint. 	532
548	Ha, damoisele, fet il, laissiés moi mes dolors finer, 	ha; damoisele fait il laissiez moi mes dolors finer.	533
549	kar jamés n’avroie joie ne repos en cest siecle. — Parlés, fet ele, a moi. » 	Car iamais nauroye ioie ne repos : en cest siecle. Parles a moi fait ele 	534
550	Et il ne li dit mot, 	et il ne dit mot 	535
551	ains se lance outre si qu’il li eschape des mains. 	ains se lance outre. |si quil li eschape del mains.	536|537
552	Et quant ele l’en vit aler, 	Et quant ele len uoit aler 	538
553	si li crie: « Je vos deffent, fet ele, par la rien 	si li escrie. Ie uous desfan fait ele par la riens 	539
554	que vos plus amez en cest monde 	que uos plus amez en monde; 	540
555	que vos n’ailliés avant tant que vos aiés parlé a moi. » 	que uos nales auant iusqu atant que uos aiez parle a moi. 	541
556	Et il s’areste, 	Lors sareste 	542
557	si la regarde 	si la regarde 	543
558	et quant il la conut, 	et quant il la quenoit 	544
559	si li dist 	si li dit 	545
560	que bien soit ele venue. « En non Dieu, fet ele, vos me deuissiés fere plus bele chiere	que bien soit ele uenue. |En non dienu fait ele uos me deussiez Sire mout plus bele chiere 	546|547
561	que vos ne me fetes, al mains 	que uos ne faites au mains 	548
562	por ce que je sui messages vostre dame del Lac. — 	por ce que ie sui mesage uostre dame del lac. 	549
563	Ha, damoisele, fet il, 	ha: damoisele fait il 	550
564	por Dieu ne vos poist, 	por dieu ne uos poist. 	551
565	certes je ai tant de dolor 	Certes ie ai tantes dolors 	552
566	que nus for Diex ne me porroit conforter, ne a ne cuidiés 	que nus fors dieu ne men porroit reconforter. |Ne ne cuidiez pas 	553|554
567	que jamés aie joie por aventure 	que ie iamais aie ioe: por auanture 	555
568|569	qui me puist avenir. — En non Dieu, fet ele, |si avrois. Escotez 	qui me puit auenir. En non dieu fait ele si aurois. escotes 	556
570	que ma dame vos mande. — 	que madame uos mande. 	557
571	Or dites, fet il. — Ele velt, fet ele, 	Or dites fait il. Ele wet 	558
572	que vos ostés le cors Galehout de caiens et le fetes porter en litiere en la Dolerose Garde 	que uos ostes le cors Gal̾ de saiens |et len faites porter en litiere. a la dolereuse garde el chastel. 	559|560
573|574	et iluec soit mis en la tombe meismes |ou vos trovastes vostre non escrit; 	et illuecques soit mis en terre en la tombe meismes ou uos trouastes uostre non escrit. 	561
575	et ele le velt ensi, 	Car ele wet ainsi. 	562
576	por ce qu’ele set bien 	por ce que ele set bien 	563
577	que en cel lieu sera vostre cors enterrez. » 	que illuec sera uostres cors enterres. 	564
578	Et quant il l’ot, 	et quant il ot se 	565
579	si en est molt liés 	si en est mout liez. 	566
580	et dist 	et dit 	567
581	que molt li sont ces noveles plaisans, 	que mout li sont ses noueles plaisans. |Et tout	568|569
582|583	kar tot ensi le fera il ; |puis demande 	ainsi le fera il. pius demande 	570
584	comment sa dame le fet. « 	comment sa dame le fait. 	571
585	Par foi, fet ele, ele a esté. VIlI. jors deshaitiee trop durement, 	Par foi fait ele ele a este .uiii. iorls deshaitie. 	572
586	kar ele trova en son sort, 	Car ele troua en son sort 	573
587	si com ele meismes me dist puis, 	si com ele me dit 	574
588	que si tost com vos troveriés la tombe Galehout, 	que si tost com uos trouerrez la tombe Gal̾. 	575
589	que vos vos ocirriés de duel, 	que uos uous ocirriez de duel. 	576
590	se vos n’estiés destornez. Por ce m’envoia ele ça a grant besoing, 	se uos nen estiez trestornez |et porce menuoia la a grant besong. si uos mande 	577|578
591	si vos mande 		
592	que vos laissiés le duel ester, 	que uos laissiez le duel ester. 	579
593	qu’il ne vos puet fere se nuire non, 	Car il ne uous puet aidier de nuire non. 	580
594	et vos prie par la rien	et uos prie par la rien 	581
595	que vos plus amés 	que uos plus amez en se monde	582
596	que vos al plus bel 	que uos au plus bel 	583
597	que vos porrois vos reconfortés, 	que uus porrois uos reconfortes. 	584
598	et se vos ensi ne le fetes, bien sachiés 	Et se uos ainsi nel fasiez bien sachiez 	585
599	que al premier besoing 	que au premier afaire 	586
600	que vos avrois de li, ele vos faudroit. » 	que uos ariez de li ele uos faudroit.	587
601	Et il dist 	et il dit 	588
602	qu’il se confortera, 	que ore se confortera il 	589
603	puis qu’ele le velt. « 	puis que madame le wet. 	590
604	Or vos covient, fet ele, vos armes prendre, 	OR uos couuient fait ele uos arme prandre. 	591
605	kar je voi bien	Car ie sai bien 	592
606	qu’il ne le vos en lairont mie en pes porter 	que cil qui le gardent nel uos la iront pas en pais porter 	593
607	tant com il le porront deffendre.» 	tant comme il le puissent desfandre. 	594
608	Et il dist 	Et il dit 	595
609	qu’il i morroit ançois 	que il i morroit ansois 	596
610	qu’il ne l’ostast de laiens; 	que il lait laiens. 	597
611|612	si se vet armer |et la damoisele vient tantost as chevaliers 	Si sen ua armer. et la damoisele uient tandiz as cheualiers 	598
613	qui gardoient la tombe, 	qui le gardoient 	599
614	si lor dist: « Seignor, fet ele, volés vos destorner ce 	et lor dit. Signor fait ele uolez uous destorner ce 	600
615	qu’il covient estre a force ?»	que il couient auenir par force 	601
616	et demandent 	et il li demandent	602
617	por quoi ele le dist. « Je le di, fet ele, por le cors 	por coi ele le dit. gel di fait ele por cel cors 	603
618	que vos gardez et si savés bien 	que uos Gardes. |et si sauez bien 	604|605
619	qu’il en sera ostez. — Non sera, font il, 	que il en sera ostes. no sera font il 	606
620	que nos puissons. — En non Dieu, fet ele, si iert, 	que nos puissons. 	607
621	et bien sachiés, fet ele, 	par foi fait ele si sera. 	608
622|623	que cil est venus |qui l’en ostera. 	que ciz est uenus qui lostera 	609
624	Et se vos le contredites, vos en morrois tuit: 	et se uos le contredites uos i morres tuit. 	610
625	por ce vos vendroit il miels 	et porte uos uodroit il miex 	611
626	que vos le laississiés atant, 	que uos le laissisiez atant. 	612
627	ains que vos vos en façois ocirre. » 	Ains que uos uous en laisisiez ocirre. 	613
628	Et cil dient 	et cil dient 	614
629	que ja tant com il soient vif n’en sera portés. « 	que ia tant comme il soient uif nen sera portes. 	615
630	Et bien sache, font il, li chevaliers 	et bien saichent font il li cheualiers	616
631	qui venus est por avoir le, 	qui uenus |et por lauoir 	617|618
632	que s’il estoit encore plus preus 	que cil estoit encore plus preus 	619
633|634	que Lancelos n’est,|si n’en menra il point. — 	que lanc̃. nest nen manra il point. 	620
635|636	Or verrons, fet ele, |comment il vos en avendra. » A ces paroles vint laiens Lancelos tos armés 	Se uerrez uos fait ele coment il uos en auanra iusquaa nagaires A ces paroles uint laiens lanc̃. tous armez 	621
637	et quant li chevalier le voient venir, 	Et quant li cheualier le uoient uenir 	622
638	si li demandent 	si li demandent 	623
639	qu’il velt fere. « Je vueil, fet il, avoir le cors 	que il wet faire. ie weil fait il auoir le cors 	624
640	qui laiens est. — 	qui saiens est. 	625
641	Par foi, font il, vos ne l’avrois mie por nient. Nos ¡ morrons ançois tuit 	Par foi font il uos ne laures pas por noiant. |donc i morrons ansois tuit 	626|627
642	que vos l’enportois. — A morir, fet il, en estes donc tuit, 	que uous lemportoit. Au morir fait il estes uos tuit 	628
643	puis que a mains ne vos en volés soffrir !» 	puis que au mains |ne uos en uolez souffrir. 	629|630
644	Si saut dedens les prones 	Lors saut dedens les pronez. 	631
645	et il li corent sus, 	et cil li corrent sus 	632
646	kar arrieres le cuident fere sailir por poor de morir; 	car arreres le cuident faire flatir por paour de mort 	633
647	si le fierent par la 	si le fierent par la 	634
648	ou il le pueent ataindre 	ou il pueent ataindre 	635
649	et il ot el poing l’espee nue ; 	et il ot el poing lespee nue. 	636
650	si lor done grans cops et pesans 	si lor done grant cox et pesans 	637
651	et fiert le premier 	et fiert le premier 	638
652	qu’il encontre si durement 	quil puet encontre si durement: 	639
653	que por le hialme ne por la coife de fer ne remaint 	que por hiaume ne por la coiffe ne remaint 	640
654	qu’il ne li mete l’espee jusqu’al test; 	que il ne li meste lespee iuscau test. 	641
655|656	et il le hurte de soi, |Si l’abat a terre. 	Si le hurte desor et labat a terre. 	642
657|658	Et lors saillent molt irieement tuit li autre, |si depiecent son escu et son hialme et son hauberc 	et lors saillent tuit li autre si li deprirent son haubert et son escu et son hiaume. 	643
659	et le blecent en pluisors lieus. 	et le blecerent en plusors lieus. 	644
660|661	Mais il ne li chaut de rien |qu’il li facent, 	Mais il ne len chaut de rien. 	645
662	kar tant est dolens 	Car tant est dolens 	646
663	que nus plus; 	que nus plus ne puet estre. 	647
664	si lor laisse corre par grant ire 	Si lor laisse corre par grant ire. 	648
665	et lor done de l’espee si grans cops 	et lordone de lespee si grant cox 	649
666	que tos les fet guenchir avant lui. 	que toz les fait guenchir auant lui. 	650
667	Et lors esgarde celui des IllI.	Lors esgarde de celui des qͣtre	651
668	qui plus li faisoit mal 	que miex le faissoit a son essianc. 	652
669|670	et cil estoit molt grans et molt fors; |et Lancelos 	et cil estoit mout grans cheualiers et mout fors. et lanc̾ 	653
671	qui le vient ataignant li done par mi le hialme si grant cop 	qui le uient atangnant li done parmi le hiaume si grant cop.	654
672	qu’il en fet le feu saillir, 	que il en fait le fen saillir. 	655
673	et l’espee glace 	et lespee glace 	656
674	qui de droit ne fu pas ferue. 	qui droit ne fu pas ferue. 	657
675	si descent desus la senestre espaule. Li cops fu grans et par ire ferus, 	Si li descent desous la senestre espaule. |et li cox fu grans et par ire feruset bien i parut 	658|659
676	et bien i parut 	que lespee cola parmi lespaule au cheualier. |Si que li bras atout lespee chai seur le pauement. 	660|661
677	que l’espee cola par mi l’espaule a al chevalier, 	et cil trebuche a terre |et se pasme: de langoisse 	662|663
678	si que li bras a tote l’espaule chiet desus le pavement. 	que il sent. 	664
679	Et lors sont molt esmaié li autre troi, 	Et lors sont mout esmaiet li autre trois. 	665
680	si font molt malvés samblant d’els deffendre por le grant cop 	Si font mout mauuais sanblant daus desfandre. por le grant cop 	666
681	qu’il ont veu et por l’espee 	quil ont ueu et por lespee	667
682	que chescuns d’els a ja sentie jusqu’al sanc. 	que chascuns daus a sentie iussqua sanc. 	668
683	Et Lancelos lor cort sus 	et lanceloz |qui ne recroit pas lor cor sus. 	669|670
684	et en fiert I. el hialme 	et en fiert .i. amont el hiaume 	671
685	si qu’il le fet flatir a terre d’ambesdeus les paumes. 	si quil le fait flatir a teree. danbedeus les paumes 	672
686	Et quant li autre dui voient ce, 	et quant li autre dui uoient ce: 	673
687	si tornent en fuies vers l’uis a garison; 	si corret᷑ uers luis |et uiennent a garison. 	674|675
688	et Lancelos vint ataignant le deerrain, 	et lanc̃ uient atangnant 	676
689	si le fiert par entre l’escu et le bras 	et en fiert a grant uue par entre lescu et le bras 	677
690	si qu’il li trenche le poing 	si quil li tranche le poing. 	678
691	et li escus chiet a terre, 	et li escus chiet a terre. 	679
692	et cil torne en fuies 	et sil torne en fuie 	680
693	qui maheignié se sent. 	qui afolez ce sent. 	681
694	Et Lancelos vient a l’autre 	et lanc̃ uient a lautre	682
695	qui ja se relevoit, sel fiert de l’espee si grant cop 	que ia se releuois. |si le fiert de lespee si grant cop 	683|684
696	qu’il li fet le hialme voler en la place. 	que le hiaume li fait uoler en pieces. 	685
697	Et quant cil sent son chief nu, 	et quant cis sent son chief nu: 	686
698	si cria merci et dist 	Si crie merci|et dit 	687|688
699	qu’il ne l’ocie pas, 	quil ne locie pas. 	689
700	kar il est pres de sa volenté fere. « 	Car il est pres de sa uolente faire. sans contredit 	690
701	Or te covient donc, fet Lancelos, fiancer 	Or te couient |dont a fiencier fait lanc̃. 	691|692
702	que tu le cors mon seignor Galehout conduiras a la Dolerose Garde 	que tu le cors Galeh̾. condiuras a la dolereuse garde. 	693
703	et iluec le feras garder 	et illuec le feras garder 	694
704	tant que je i viegne; 	tant que ie i uaigne. 	695
705	et se l’en te demande 	et se lon te demande 	696
706	qui t’i envoie, 	qui ti enuoie: 	697
707|708	si diras « cil |qui ot les ames blanches le jor 	Si diras que cil qui ot les armes blanches. le ior 	698
709	que li chastials fu conquis. » 	que li chastiax fu conquis 	699
710	Et il li fiance 	et cil li fiance 	700
711	que tot ensi le fera il. 	que tout ainsi le fera il. 	701
712	Lors prent Lancelos la lame par le plus gros chief, 	Lors prent lanc̃. la lemme par le plus gros chief. 	702
713	si tire de grant force 	si la tire de si grant force 	703
714	qu’a pou qu’il ne se deront tos, 	que a pou |quil ne se desront tous. 	704|705
715	si que li sans li vole par mi le nes et par mi la boche 	Si que li sans li uole parmi le nes et parmi la boche 	706
716	et li cors li sue d’anguoisse. 	et li cors li sue dangoisse 	707
717	Mais por tote la destrece ne remaint 	mais portoie la destresce ne remaint 	708
718	qu’il n’ait la tombe levee en haut à; mes nule dolors 	que il nait la tombe leuee en haut. 	709
719|720	qu’il eust onques ne monte rien a cele dolor |qu’il ot, 	mais nule dolors que il eust onques ne monte sur rien. A cele 	710
721	quant il vit le cors Galehout tot ensi armé com il estoit; 	que il ot quant il uit le cors Galehot. |ensi arme con il estoit. 	711|712
722	si trova s’espee delés lui 	si troua lespee deles lui 	713
723	qui molt estoit et bone et clere; 		
724|725	et sans faille de l’espee meesmes se fust il ocis, |se la damoisele ne li eust tolue erraument. 	qui mout estoit bele et bone. et sans faille de lespee meismes ce fust il ocis se la damoisele ne li eust tolue. 	714
726	Lors fist Lancelos une biere fere de fust 	Lors fait lanc̃. faire une biere de fust 	715
727	et la fist covrir des plus riches pailes de laiens, 	et la fait courir des plus biax pailes de laiens et	716
728	et quant il l’ot atornee al plus richement 	quant il lot atornre au plus richement 	717
729|730	qu’il pot, li chevaliers prisons li dist: « Sire, fet il, |se l’en movoit tot de nuis, ce seroit sens. — 	que il pot. Li cheualiers prisons dit si fait il se len mouoit tout de nuit se seroit sens. 	718
731	Por quoi ? fet il. — 	Por ce fait il	719
732	Por ce que, se li chevalier de cest païs savoient 	que ce li cheualier de cest pais sauoient 	720
733	que l’en len deust porter, il feroient gaitier les trespas 	que on le deust laiens porter: il feroient garder les trespas. 	721
734	si qu’il seroit arestés en alcun lieu ; 	si que il seroit arester en aucun lieu. 	722
735	et por ce vos loeroie je 	et porce loeroie ie 	723
736	qu’il meust orendroit, 	que il meust orendroit. 	724
737|738	kar il seroit bien eslongiés, |ains qu’il fust jors, XX. lieues englesches. 	Car il seroit bien eslongiez .xx. lieues Galesches ains quil fust iors. 	725
739	Et il s’i acorde bien; 	et il si acorde bien. 	726
740	si met la litiere sor Il. palefrois amblans 	Si mestent la biere seur ii cheuaus anblans.	727
741	et enportent ensi Galehout fors de sa region; 	et enportent ainsi Galeh̾. fors de la religion. 	728
742	si en font li frere grant duel 	Si en font li frere mout grant duel 	729
743|744	et molt en sont corocié et dolenta de ce |que l’en l’enporte. 	et mout en sont dolent. 	730
