406|407	Quant ele l’ot delivré, |si le tint avec li tant 	Quant elle leust deliure elle le tint auec elle 	349
408	qu’il fu garis, 	tant qu il fut gary: 	350
409	kar molt avoit eu mesaise en la prison, 	et moult y auoit eu mesaise. 	351
410	et puis l’envoia a la cort le roi Artu 	et puis lenuoia a la court du roy artus la 	352
411	ou il ocist Meleagan, 	ou il occist meleagant. 	353
412	ce savons nos or bien.	mais tantost 	354
413	Mais si tost com li parent sorent 	que ses parens sceurent 	355
414|415	qu’ele avoit Lancelot osté de la prison, |si distrent 	que elle auoit iecte lancelot hors de prison 	356
416	qu’ele l’avoit fait por Meleagan ocirre; 	ilz la occuperent de la mort de meleagant. 	357
417|418	si le pristrent a force |et l’acheisonerent de sa mort 	et fut dit 	358
419|420	et distrent |que, s’ele ne trovoit 	que se elle ne trouuoit 	359
421	qui l’en desfendist. 	qui la deffendist	360
422	qu'il feroient de lui justice si grant	que len feroit de elle telle iustice 	361
423	com l’en doit fere de cele 	que len deuoit faire de femme 	362
424	qui son frere ocist. 	qui son frere auoit occis. 	363
425	Et ele dist 	Et elle dit 	364
426	qu’ele troveroit bien 	que elle trouueroit bien 	365
427	qui la desfendroit: 	qui len deffendroit. 	366
428	si mist jor d’amener I. chevalier por li desfendre, 	Si lui fut iour determine de trouuer ung cheualier pour elle deffendre. 	367
429	si s’est puis porchaciee en Pluisors liex,	Et elle a depuis pour chasse en plusieurs lieux 	368
430	mais onques ne trova chevalier 	mais oncques ne trouua cheualier 	369
431	qui ses armes en osast prendre contre celui 	qui ses armes osast prendre centre celui 	370
432	qui apelee l’avoit. 	qui lauoit appelle. 	371
433	Or si est tant la chose alee 	Or est tant la chose allee 	372
434	que li jors est aterminés a hui ; 	que le iour est ennuy termine: 	373
435	si n’a trové la pucele nul desfendeor 	si na trouue nul desfendeur. 	374
436	et por ce dient li un et li autre 		
437	qu’ele est atainte del meffet 		
438	que l’en li met sus : 		
439|440	si l’ont jugiee, |ce m’est vis, a ardoir le matin 	et pource lont iugiee a estre arse au matin 	375
441	et por ce 	et cest la cause 	376
442|443	qu’il m’en membroit, |or em ploroie je si durement, 	qui me fait plourer 	377
444	kar certes ele estoit une des plus cortoises damoiseles ! del monde et une des plus vaillans. — 	car elle estoit une des plus haultes damoiselles du monde: et des plus uaillantes. 	378
445	Or me dites, damoisele, fet Lancelos, 	OR me dictes damoiselle fait lancelot 	379
446	et s’ele trovoit demain 	se elle trouuoit demain 	380
447|448	qui la deffendist, |dont ne seroit ele quite del jugement 	qui la deffendist ne seroit elle pas quicte du iugement. Sire dit elle ie ne scay. 	381
449	que l’en a fet ? — Sire, fet ele, je ne sai. —		
450|451	Et est ce, fet il, gaires loing |que ele est ? — Sire. fet ele, il n’i a que. VI. lieues englesches. 	Et esse fait il gaires loingz dicy. Sire dit elle il ny a que six lieues anglesches/ 	382
452	Se vos leviés demain matin, vos i seriés ains prime. — 	et|se uous partiez demain matin uous y seriez demain a prime. 	383|384
		Et	385
453|454	Ou le porrai je, fet il, trover ? — |Al chastel a, fet ele, de Floego 	ou la pourroie ie fait il trouuer. En la forest de florega:	386
455	et cis chemins vos i menra droit, 	et ce chemin icy uous y menera tout droit 	387
456	se vos le volés tenir. — 	se uous le sauez tenir. Il se part de la damoiselle 	388
457|458	Or vos commant a Dieu, damoisele », fet il.|Si s’em part atant 	et la commande a dieu. 	389
459	et cele s’en vet faisant son duel. 	Et celle sen reua faisant son deul. 	390
460|461	Et il chevalche |tant 	et il cheuauche tant	391
462	qu’il vint fors de la forest, 	quil uint hors de la forest 	392
463|464	si vit devant lui une maison de religion |et il torne cele part 	si uoit deuant lui une maison de religion.Il tourne celle part pour hebergier. 	393
465	por herbergier.		
466	Et quant il i vint, 	Et quant il uint la	394
467	si trueve a la porte IlII. des freres 	si trouua deux freres 	395
468	qui ja avoient chanté complie 	qui auoient chantee complie: 	396
469	et estoient venu hors? al serain;	et ilz estoient uenus hors au serain 	397
470	si saillent encontre lui 	si saillent encontre lui 	398
471	por fere descendre 	pour le descendre 	399
472	et dient 	et dient	400
473	que bien soit il venus; 	que bien soit il uenu. 	401
474|475	si le font entrer laiens |et li demandent 	aprez lui demandent 	402
476|477	s’il a mengié, |et il dist 	sil menga huy. Il dit 	403
478	que nenil, 	que nenny. 	404
479	et il font erraument mettre la table, 	et ilz font incentinent mettre la table le pain et le uin dessus 	405
480	mais il dist 	mais il dit 	406
481	qu’il ne mengera devant 	qu il ne mengera deuant	407
482	qu’il ait esté al mostier, 	quil ait este au monstier dire ses oraisons 	408
483	lar il n’i entra hui. 	car il ny auoit huy este 	409
484	Lors entre en l’eglise. 	Lors entre en leglise 	410
485	por orer et en ce qu’il se fu agenoilliés, 	et ainsi 	411
486	si regarde a destre	quil fut agenoullons si regarde a dextre partie 	412
487|488	et voit unes prones d’argent trop richement fetes a floretes d’or et a oisials et a bestes, |et dedens avoit V. chevaliers armés, les hialmes es testes, les espees es mains, 	et uoit unes prones dargent moult bien faictes a florectes dor a bestes et a oiseaulx de diuerses manieres Dedens auoit cinq cheualiers armez de toutes armes les espees en leurs mains	413
489|490	ausi apresté de deffendre |que	ainsi prestz a deffendre 	414
491	se l’en les volsist asaillir. De ce se merveilla molt Lancelos ;	comme se len uoulsist assaillir. |De ce se merueille lancelot 	415|416
492	si se drece erraument 	si se dresse sur piez 	417
493|494	et vet cele part, |si salue les chevaliers	et ua celle part et salue les cheualiers. 	418
495	et il dient 	Et ilz dient 	419
496|497	que bien soit il venus. |Et il entre dedens les prones par un petit huisselet a 	que bien soit il uenu. et lancelot entre dedens les prones par ung petit huysset 	420
498	et esgarde les prones	et regarde les prones 	421
499	qui tant sont riches 	qui tant sont belles et riches 	422
500	qu’il ne cuide pas 	quil ne cuide pas 	423
501	que nus rois les peust esligier; 	que ung roy les peust esligier. 	424
502	puis voit delés les chevaliers une tombe, la plus riche	et uoit delez les cheualiers une tombe la plus riche 	425
503	qui onques fust fete par home, 	que encques feust ueue de nul homme: 	426
504	kar ele ert tote d’or fin a chieres pierres precioses 	car elle estoit de fin or a pierres precieuses 	427
505	qui molt valoient miels d’un grant roialme. 	qui plus ualloient |que ung grant royaume. 	428|429
506	Se la tumbe fu de grant bialté, 	Et se la tombe fut de grant beaute/ 	430
507|508	nient ne monte la bialtés envers la richece |dont ele estoit 	ce nestoit riens enuers la grant richesse: 	431
509	et avec ce estoit ele la greignor 	et auec ce estoit elle la greigneure	432
510	que Lancelos eust onques veue : 	qu il uist encques. 	433
511	si se merveille molt 	si est moult esmerueillie 	434
512	qui puet estre li princes 	qui pouoit estre le prince 	435
513	qui dedens fu mis. Il demande as chevaliers 	qui fut illec mis. |Et il demande aux cheualiers 	436|437
514	qui sont iluec. « Sire, font il, nos gardons le cors	qui illec sont |de quoy ilz seruent. Sire nous gardons le corps 	438|439
515	qui en ceste tumbe est. 	qui gist dedens ceste tombe 	440
516	qu'il n’en soit portez fors de çaiens;	qu il ne soit porte hors de ceans. 	441
517	si somes. V. 	Si sommes cinq 	442
518	por garder le de jors, par nuit en i a autres. V. 	pour le garder chacun iour: |et par nuit en y a autres cinq 	443|444
519	qui font autretel servise 	qui font autel seruice 	445
520	comme nos faisons de jors. — 	comme nous faisens de iour.	446
521	Et por quoi, fet Lancelos, avez vos poor 	Et pour quoy auez uous paour fait lancelot 	447
522|523	qu’il n’en soit portés? — Sire, font il, |por ce 	quil ne soit emporte. Sire fent ilz pource 	448
524|525	que uns des freres de çaîens |qui molt est preudom et de sainte vie nos dist n’a encor gaires 	que ung des freres de ceans nous dist na encores gaires 	449
526|527	que uns chevaliers vendroit ceste part |qui a force l’en osteroit 	que ung cheualier uendroit ceste part 	450
528|529	et fors de cest païs l’en feroit porter. |Et nos, gens de ceste terre, voldrions miels morir 	qui a force len osteroit et hors de ce pais le feroit porter et nos gens de ceste terre aymeroient mieulx mourir 	451
530|531	qu’il fust remués d’entre nos : por ce |si le gardons issi 	que il fust remue dentre nous 	452
532|533	com vos veez, |lar li preudom i nos dist 	car le preudomme nous dist 	453
534	que li chevaliers ne demoreroit pas 	que le cheualier ne demouroit pas	454
535	qu’il ne venist — 	quil ne uenist. 	455
536	Or me dites. fet Lancelos, 	Or me dictes fait lancelot. 	456
537	ne fu cil molt haus princes 	Ne feust pas cest cheualier hault prince 	457
538	a cui l’en fist si haute sepulture? — Sire, font cil, haus hom fu il et riches; avec ce 	a qui len feist ceste sepulture. Sire font ilz ce fust ung hault homme et riche/ 	458
539	qu’il fu haus hom fu il li plus preudom 	auec ce fust le plus preudomme 	459
540	qui onques fust a son tens. —	qui onques fust en son temps. 	460
541	Ha, Diex, fet Lancelos, 	Haa dieux fait lancelot 	461
542	qui fu il ?— Sire, font il, 	qui fust il. Sire font ilz 	462
543	se vos conoissiés letres, veoir le porriés, 	sy uous cengnossies lettres bien |pouries scauoir	463|464
544	kar ses nons est escris el chief de cele lame. » 	qui il fust/ |car son nen est escript au chief de celle lame/ 	465|466
545|546	Lors va Lancelos cele part, |si regarde les letres 	lors ua lancelot celle part sy treuue les lettres 	467
547	qui dient: « 	qui disoient.	468
548	Ci gist Galehout li fiz a la Jaiande, li sires des Lointaignes Isles a, 	Icy gist gallehault le filz a la gayande 	469
549	qui por l’amor de Lancelot morut. » 	qui pour lamour de lancelot mourust/ 	470
550	Et quant il vit ce, 	et il uoit ce si chiet pausme. 	471
551|552	si chiet pasmés et gist grant piece a terre |sans mot dire; 	et geust grant piece a terre sans mot dire 	472
553	et li chevalier le corent relever, 	et les cheualiers le courent releuer	473
554	si se merveillent molt 	si se merueillent 	474
555	qu’il puet estre. 	qui il peult estre. 	475
556	Et quant il revint de pasmison, 	Et quant il est leue de paumoisens 	476
557	si s’escrie: « 	si se escrie et dist/ 	477
558|559	Ha, las! |Quel dolor et quel damage!» 	Helas quelle douleur 	478
560	Et lors fiert l’un poing en l’autre 	quel ennuy	479
561	et esgratine son viaire	et quel dommage/ 	480
562|563	si qu’il en fet le sanc salir de totes pars, |si se prent as chevels 	lors se tourne a part 	481
564	et se fiert grans cops del poing en mi le front et en mi le pis 	et pleure 	482
565	et crie si durement 	et crie monlt durement 	483
566|567	qu’il n’i a celui |qui tote pitiés n’en preigne; 	si que cest pitie de le uoir 	484
568	si se laidenge et maldit l’ore 	et mauldit leure	485
569|570	qu’il fu nes |et dit: « 	qui fust onques ne et dit. 	486
571	Ha, Diex ! 	Haa dieux 	487
572	Quel damage, 	quel dommage 	488
573|574	quel perte del plus preudome del monde |qui mors est por le plus vil chevalier et por le plus malvés 	et quelle parte du plus preudomme du mende. 	489
575	qui onques fust ! 		
576	Tant fet Lancelos grant duel 		
577|578	que tuit cil de laiens le vienent regarder a merveille; |si li demandent 	ceulx de leans le regardent a merueilles/ 	490
579	qui il est 		
580	et il ne puet mot dire, 		
581|582	ains crie totes voies |et se debat et descire. 	ains crie et se debat et deschire. 	491
583|584	Quant il a son duel demené grant piece, |si regarde les letres 	et apies qu il a son deul demene grant piece il regarde les lettres 	492
585	qui dient 	qui dient	493
586	que por lui est mors Galehout; 	que pour luy mourust galle. 	494
587	si dist 	Si dist 	495
588|589	que|or seroit il trop malvés, 	que ores seroit bien mauuais	496
590	s’il ausi ne moroit por 	sil ne mouroit pour luy. 	497
591	lui:si saut maintenant jus des prones 	Si sault hors du prosne 	498
592	et pensa 	et dist	499
593	qu’il iroit querre s’espee 	que il yra querir son espee/ 	500
594	et qu’il s’en ocirroit, 	et que il se occira 	501
595	kar ausi avoit ele esté Galehout a, 	quant	502
596	Et maintenant	ainsy est galle. mort pour lui 	503
597|598	qu’il fu issus del mostier, |si encontra une des damoiseles del Lac, cele 	et a lissue du menstier il encentra une des damoiselles a la dame du lac celle a qui boort 	504
599	qui a Boort avoit parlé devant le chastel de Honguefort et ele le conuit bien, 	auoit parle au chastel de honguesfort 	505
600	si le prent par le pan de la cote et l’areste. « 	et celle le print par le poing et le arreste/ 	506
601	Qu’est ce ? fet ele. 	quoy fait elle 	507
602	Ou alés vos ensi ? — 	ou alles uous ainsy/	508
603	Ha, damoisele, fet il, laissiés moi mes dolors finer,	Haa damoiselle fait il laissies moy mes douleurs parfournir. 	509
604	kar jamés n’avroie joie ne repos en cest siecle. — Parlés, fet ele, a moi. » 	car ia mais ne auray ioie ne repos en ce siecle/ |Parles a moy fait elle 	510|511
605	Et il ne li dit mot, 	et il ne luy respent mot 	512
606	ains se lance outre 	ains se lance oultre si	513
607	si qu’il li eschape des mains. 	que il luy eschappe des mains 	514
608|609	Et quant ele l’en vit aler, |si li crie: « Je vos deffent, fet ele, par la rien 	et quant elle le uoit ainsy aller si dist. Sire ie uous deffens de par la riens 	515
610	que vos plus amez en cest monde 	que plus aimes 	516
611	que vos n’ailliés avant tant 	que uous ne alles en auant premier 	517
612	que vos aiés parlé a moi. » 	que aies parle a moy/ 	518
613	Et il s’areste, 	et il sarreste 	519
614	si la regarde 	si la regarde. 	520
615|616	et quant il la conut, |si li dist	Et il la congnoit il dist 	521
617	que bien soit ele venue. « 	que bien soit elle uenue. 	522
618	En non Dieu, fet ele, vos me deuissiés fere plus bele chiere 	Eu nen dieu fait elle uous me deussies faire plus belle chere 	523
619|620	que vos ne me fetes, |al mains 	que uons ne faictes au moins pource 	524
621|622	por ce que je sui messages vostre dame del Lac. —|Ha, damoisele, fet il, 	que ie suys a uostre dame du lac. damoiselle fait il ne uous desplaise 	525
623	por Dieu ne vos poist, 		
624	certes je ai tant de dolor 		
625	que nus for Diex ne me porroit conforter, 		
626	ne a ne cuidiés 	et ne cuidiez pas 	526
627	que jamés aie joie por aventure 	que iamaiz iaie ioie pour auanture 	527
628	qui me puist avenir. — En non Dieu, fet ele, 	qui me puisse aduenir. |Eu nen dieu fait elle si aures. 	528|529
629	si avrois. Escotez 	Or escoutes 	530
630|631	que ma dame vos mande. — |Or dites, fet il. — Ele velt, fet ele, 	que ma dame uous mande Elle uous mande 	531
632	que vos ostés le cors Galehout de caiens et le fetes porter en litiere en la Dolerose Garde 	que uous ostes le corps de gallehault |qui est ceans et le faictes porter dedens le chastel de la douloureuse garde 	532|533
633	et iluec soit mis en la tombe meismes 	et soit mis en la tombe 	534
634	ou vos trovastes vostre non escrit; 	ou uous trouuastez son nom en escript 	535
635	et ele le velt ensi, 	et elle le ueul ainsy pource 	536
636	por ce qu’ele set bien 	quelle scait bien 	537
637	que en cel lieu sera vostre cors enterrez. » 	que en ce mesmes lieu sera uostre corps enterre. 	538
638|639	Et quant il l’ot, |si en est molt liés 	Et quant il entent ce sy dist 	539
640|641	et dist |que molt li sont ces noveles plaisans, 	que moult luy sent ces nouuelles plaisans 	540
642|643	kar tot ensi le fera il ; |puis demande 	car tout ainsy le fera il/ puys demande 	541
644	comment sa dame le fet. « 	comment sa dane le fait/ 	542
645	Par foi, fet ele, ele a esté. VIlI. jors deshaitiee trop durement, 	par ma foy elle a este uiii. iours malade durement 	543
646	kar ele trova en son sort, 	car elle trouua en son sort 	544
647	si com ele meismes me dist puis, 	que si tost 	545
648	que si tost com vos troveriés la tombe Galehout, 	comment uous trouueries la tombe de gal. 	546
649	que vos vos ocirriés de duel, 	que uous uous occiries de deul 	547
650|651	se vos n’estiés destornez. |Por ce m’envoia ele ça a grant besoing, 	et pour ce menuoia elle ceste part 	548
652	si vos mande 	et uous prie	549
653	que vos laissiés le duel ester, 		
654|655	qu’il ne vos puet fere |se nuire non,	que uous lessies ce deul 	550
656	et vos prie par la rien 	et que pour la riens 	551
657	que vos plus amés 	que uous plus ames 	552
658|659	que vos al plus bel |que vos porrois vos reconfortés, 	que uous uous reconfortes le plus beau 	553
660	et se vos ensi ne le fetes, bien sachiés 	que uous pourres.|et se uous ne le faictes ainsy sachies 	554|555
661	que al premier besoing 	que au premier affaire	556
662	que vos avrois de li, ele vos faudroit. » 	que uous aures elle uous fauldra. 	557
663	Et il dist 	et il dyt 	558
664	qu’il se confortera,	qui se cenfortera puys 	559
665	puis qu’ele le velt. « 	quelle ueult. 	560
666	Or vos covient, fet ele, vos armes prendre, 	Or uous cenuient uos armes prendre 	561
667	kar je voi bien 	car le scay bien tant des cheualiers de ceans 	562
668	qu’il ne le vos en lairont mie en pes porter 	quilz ne le uous lesserent point emporter 	563
669|670	tant com il le porront deffendre.» |Et il dist 	tant quilz le puyssent deffendre. 	564
671	qu’il i morroit ançois 		
672	qu’il ne l’ostast de laiens; 		
673|674	si se vet armer |et la damoisele vient tantost as chevaliers 	si sen ua armer tout maintetenant/ et la damoiselle uient aulx cheualiers 	565
675	qui gardoient la tombe, 	qui gardoient la tombe 	566
676	si lor dist: « Seignor, fet ele, volés vos destorner ce	si leur dist. Seigneurs uoulles uous deffendre ce 	567
677|678	qu’il covient estre a force ?» |et demandent 	qui cenuient a estre oste a force/ 	568
679|680	por quoi ele le dist. « Je le di, fet ele, |por le cors 	ie le dys fait elle pour le corps 	569
681	que vos gardez et si savés bien 	que uous gardes|car uous saues bien 	570|571
682|683	qu’il en sera ostez. — Non sera, font il, |que nos puissons. — 	qu il sera oste 	572
684	En non Dieu, fet ele,		
685	si iert, 		
686|687	et bien sachiés, fet ele, |que cil est venus 	car celuy est uenu	573
688	qui l’en ostera. 	qui len ostera/ 	574
689	Et se vos le contredites, vos en morrois tuit: 	et se uous centredistes uous en mourres tous. 	575
690	por ce vos vendroit il miels 	Et pour ce uauldroit il mieulx 	576
691	que vos le laississiés atant, 	que uous le lessies uenir 	577
692	ains que vos vos en façois ocirre. » 	que de uous faire occire. 	578
693|694	Et cil dient |que ja tant	Et ceulx dient 	579
695|696	com il soient vif n’en sera portés. « |Et bien sache, font il, li chevaliers 	que tant quilz seront uifz ne le lesront emporter. A ces parolles uint leans lancelot tout arme. 	580
697	qui venus est por avoir le, 		
698|699	que s’il estoit encore plus preus |que Lancelos n’est, 	Et	581
700	si n’en menra il point. —		
701	Or verrons, fet ele, 		
702|703	comment il vos en avendra. » A ces paroles vint laiens Lancelos tos armés |et quant li chevalier le voient venir, 	quant les cheualiers le uoyent uenir 	582
704	si li demandent 	si luy demandent 	583
705	qu’il velt fere. « Je vueil, fet il, avoir le cors 	que il ueult faire ie uueil |auoir fait il le corps 	584|585
706	qui laiens est. — 	qui leans gist. 	586
707	Par foi, font il, vos ne l’avrois mie por nient. 	Par|ma foy font il uous ne laures point 	587|588
708	Nos ¡ morrons ançois tuit 	ains y mourrent tous	589
709	que vos l’enportois. — A morir, fet il, en estes donc tuit, 	que uous lemportes. au mourrir estes uous tous uenus 	590
710	puis	puis que a moins 	591
711|712	que a mains ne vos en volés soffrir !» |Si saut dedens les prones 	ne uous en uoulles passer 	592
713|714	et il li corent sus, |kar arrieres le cuident fere sailir 	Ceulx sont dedens les prosnes et il leur court sus incentinent 	593
715	por poor de morir; 		
716|717	si le fierent par la ou il le pueent ataindre |et il ot el poing l’espee nue ;	et eulx a luy. lancelot tire son espee toute nue 	594
718	si lor done grans cops et pesans 		
719|720	et fiert le premier |qu’il encontre si durement 	et frappe sur eulx en telle maniere 	595
721|722	que por le hialme ne por la coife de fer ne remaint |qu’il ne li mete l’espee 	que le premier 	596
723	jusqu’al test; 		
724|725	et il le hurte de soi, |Si l’abat a terre. 	quil attaint il le met par terre. 	597
726|727	Et lors saillent molt irieement tuit li autre, |si depiecent son escu et son hialme et son hauberc 	lors le assaillent les aultres moult uigoureusement: 	598
728	et le blecent en pluisors lieus. 		
729|730	Mais il ne li chaut de rien |qu’il li facent, 	mais peu leur prouffite: 	599
731	kar tant est dolens 	car tant est dolent 	600
732	que nus plus; 	que nul plus. 	601
733|734	si lor laisse corre par grant ire |et lor done de l’espee si grans cops 	si leur laisse courir par grant ire tant 	602
735	que tos les fet guenchir avant lui.	que tous les fait reculer de lui. 	603
736	Et lors esgarde celui des IllI. 	Lors regarde lun des quatre 	604
737	qui plus li faisoit mal et cil estoit molt grans et molt fors; 	qui plus lui faisoit mal a son auiz 	605
738|739	et Lancelos |qui le vient ataignant li done par mi le hialme si grant cop 	si lui donne sur son heaume tel coup 	606
740	qu’il en fet le feu saillir, 	qu il en fait le feu saillir/ 	607
741	et l’espee glace 	et lespee glace	608
742	qui de droit ne fu pas ferue. 		
743|744	si descent desus la senestre espaule. |Li cops fu grans et par ire ferus, 	si descent sur la destre espaulle du cheualier: 	609
745	et bien i parut 		
746	que l’espee cola par mi l’espaule a al chevalier, 		
747|748	si que li bras a tote l’espaule chiet desus le pavement. |Et lors sont molt esmaié li autre troi, 	si que le bras lui cheut atout lespee sur le pauement. Celui trebucha a terre 	610
749	si font molt malvés samblant d’els deffendre por le grant cop		
750	qu’il ont veu et por l’espee 	et se pasma de langoisse 	611
751	que chescuns d’els a ja sentie jusqu’al sanc. 	quil sentist. |Lors sont moult esmaiez les autres .iii. 	612|613
752	Et Lancelos lor cort sus 	et lancelot leur court sus 	614
753	et en fiert I. el hialme 	et en fiert tellement ung ament le heaume 	615
754	si qu’il le fet flatir a terre d’ambesdeus les paumes. 	qu il le fait flatir a terres 	616
755|756	Et|quant li autre dui voient ce, 	Et quant les autres deux uoient ce 	617
757	si tornent en fuies vers l’uis a garison; 	si tournent uers luys a garant. 	618
758|759	et Lancelos vint ataignant le deerrain, |si le fiert par entre l’escu et le bras 	Et lancelot uient attaignant le derrain par entre lescu et le col 	619
760	si qu’il li trenche le poing 	si lui trenche le bras: 	620
761|762	et li escus chiet a terre, |et cil torne en fuies 	et lescu chiet a terre. Lancelot court a lautre	621
763	qui maheignié se sent. 	qui ia se releuoit 	622
764|765	Et Lancelos vient a l’autre |qui ja se relevoit, sel fiert de l’espee si grant cop 	et le fiert si grant coup 	623
766	qu’il li fet le hialme voler en la place. 	qu il lui fait uoler le heaume de la teste en la place. 	624
767	Et quant cil sent son chief nu, 	Quant celui sent sa teste 	625
768	si cria merci 	nue il crie mercy 	626
769	et dist 	et dit 	627
770	qu’il ne l’ocie pas, 		
771|772	kar il est pres de sa volenté fere. « |Or te covient donc, fet Lancelos, fiancer	qu il est prest de faire sa uoulente. Il te conuient denc promettre dit lancelot 	628
773|774	que tu le cors mon seignor Galehout conduiras a la Dolerose Garde|et iluec le feras garder 	que tu conduiras le corps de gallehaut a la douloureuse garde	629
775	tant que je i viegne; 	tant que ie y uiengne/ 	630
776	et se l’en te demande 	et se len te demande 	631
777	qui t’i envoie, 	qui te y enuoie 	632
778	si diras « cil 	si dis: celui 	633
779	qui ot les ames blanches le jor 	qui eut les blanches armes le iour	634
780	que li chastials fu conquis. » 	que le chasteau fut cenquis 	635
781|782	Et il li fiance |que tot ensi le fera il. 	et cefui lui promet. 	636
783	Lors prent Lancelos la lame par le plus gros chief, 	Lors prent lancelot la lame par le gros chief 	637
784|785	si tire de grant force |qu’a pou qu’il ne se deront tos, 	et la tire de si graut force 	638
786|787	si que li sans li vole par mi le nes et par mi la boche et li cors li sue d’anguoisse. |Mais por tote la destrece ne remaint	que a peu 	639
788	qu’il n’ait la tombe levee en haut à; mes nule dolors 	quil ne se derompt tout et tant que le corps lui sue dangoisse/ |mais nulle douleur 	640|641
789	qu’il eust onques ne monte rien a cele dolor 	quil eust |mais ne monte riens a celle douleur 	642|643
790	qu’il ot, 	qu il eust 	644
791	quant il vit le cors Galehout tot ensi armé 	quant il uist le corps de gallehaut tout arme ainsi 	645
792	com il estoit; 	comme il estoit. 	646
793	si trova s’espee delés lui 	Si trouua son espee empres lui 	647
794|795	qui molt estoit et bone et clere; |et sans faille de l’espee meesmes 	qui tant estoit benne et belle. et sans faulte il sen eust occiz 	648
796	se fust il ocis, 		
797	se la damoisele ne li eust tolue erraument. 	se la damoiselle ne lui eust ostee. 	649
798	Lors fist Lancelos une biere fere de fust 	Lors fist lancelot une biere de fust 	650
799|800	et la fist covrir des plus riches pailes de laiens, |et	et la fist couurir du plus riche drap de leans. 	651
801	quant il l’ot atornee al plus richement 	Quant il leust apointe le mieulz 	652
802	qu’il pot, li chevaliers prisons li dist: « Sire, fet il, 	qu il peut le cheualier prisonnier lui dist. Sire il seroit bon 	653
803	se l’en movoit tot de nuis, ce seroit sens. — 	de emporter le corps de nuit. |Pour quoy fait lancelot 	654|655
804|805	Por quoi ? fet il. — |Por ce	Pource fait il 	656
806	que, 	que	657
807	se li chevalier de cest païs savoient 	se les cheualiers de ce pais sauoient 	658
808|809	que l’en len deust porter, il feroient gaitier les trespas |si qu’il seroit arestés en alcun lieu ; 	que len le deust emporter ilz feroient garder le trespas. 	659
810	et por ce vos loeroie je 	Et pour ce uous conseilleroie 	660
811	qu’il meust orendroit, 	que on partist 	661
812	kar il seroit bien eslongiés, 	car il seroit bien eslongnie 	662
813	ains qu’il fust jors, XX. lieues englesches.	ains qu il feust iour dix lieues anglesches. 	663
814	Et il s’i acorde bien; 	Et il se y accorde/ 	664
815	si met la litiere sor Il. palefrois amblans 	si met la littiere sur deux pallefrois amblans 	665
816	et enportent ensi Galehout fors de sa region; 	et emportent ainsi gallehaut hors de la maison. 	666
817	si en font li frere grant duel 	Si en ont les freres grant deul 	667
818|819	et molt en sont corocié et dolenta de ce |que l’en l’enporte. 	et sont dolens 	668
820	Et Lancelos le convoie grant piece de nuis, plorant et regretant sa proesce et sa valor 	que on lemportoit. Lancelot le compartie uoie grant piece de la nuit plourant et plaignant|et regrettant sa prouesse et sa ualeur. 	669|670
821	et se ne fust la damoisele 	Et se ne feust la damoiselle 	671
822	qui avec lui estoit molt en eust plus fet	qui auec lui estoit moult en eust fait plus 	672
823	qu’il ne fist, 	quil ne faisoit: 	673
824	mais ele l’en detorna, 	mais elle len destourna. 	674
825	et il deffendi al chevalier 	Et lancelot commande au cheualier 	675
826	que il nel feist en terre metre devant 	qu il ne feust enterre 	676
827	que il fust venus. 	deuant quil uenist. 	677
828|829	Si se part atant li uns de l’autre |et il retorne a l’abeie, 	Si se depart de lui et retourne a la religien se couchier 	678
830	si se couche, c’onques la nuit 		
831|832	ne volt mengier |ne boivre por chose 	et oncques ne uoulut la boire ne mengier. 	679
833	que l’en li deist, 		
834	ains plora et dolosa tot adés; 		
835	si li anuioit molt li jors 	si lui ennuya moult le iour 	680
836	qui tant demoroit a venir. a Al matin, 	qui tant demouroit a uenir. |Et au matin 	681|682
837	si tost com li jors aparut, se leva	si tost comme le iour apparust |se leua	683|684
838|839	et oi messe entre lui et la damoisele |et puis s’arma. 	et ouist messe lui et la damoiselle. 	685
840	Lors » li dist ele les noveles de Boort 	Lors elle lui dist nouuelles de boort 	686
841|842	et ce |qu’ele en avoit veu devant Honguefort, 	et que elle lauoit ueu deuant a honguefort 	687
		et comment il le fait. 	688
843	et il en fu molt liés. 	et il en fut moult ioyeux. 	689
844	Et ele li dist: « Sire, il vos vet querant 	Aprez elle lui dit. Sire il uous ua querant 	690
845	ne jamés ne finera	ne iamais ne finera 	691
846	tant qu’il vos avra trové. — Damoisele, fet il, 	deuant |quil uous aura trouue. Damoiselle fait lancelot 	692|693
847	se vos le cuidiés trover ains de moi, je vos voldroie proier 	se uous le trouuez |auant que moy ie uous uouldroie prier 	694|695
848|849	que vos feissiés tant por moi |que vos li portissiés ceste espee 	que uous lui porteissiez ceste espee 	696
850	qui fu mon seignor Galehout, 	qui fut a mon compaignen gallehaut 	697
851	et li dites 	et lui dictes 	698
852	qu’il la DOrt de par moi, 	quil la porte de par moy 	699
853	que molt est bone. » 	car elle est moult bonne et belle. 	700
854	Et ele dist 	Et elle dist	701
855	qu’ele le trovera par tens	que elle le trouuera par temps 	702
856	et bien fera cest message; 	et bien fera ce message. 	703
857	si s’en part atant de lui et il s’en vet droit vers le chastel de Floego, 	Si se part atant de elle |et sen ua uers le chasteau de florega 	704|705
858	si i vint a hore de prime. 	si y uint entour prime. 	706
859	Et il esgarde es pres defors la vile, 	et il regarde es prez hors la uille 	707
