374	Et il dient 	Et il dient 	378
375	que si feront il volentiers, 	que ce feroient il uolentiers. 	379
376	si montent erranment; 	Si montent erraument. 	380
377	et quant il sont hors del chastel, li rois les apele	Et|quant il sont hors del chastel li rois les apele 	381|382
378	et lor dist : «Seingnor, savez vos 	et lor dist. Seignors sauez uos ou ge uos ueil mener. 	383
379	ou ge vos maing? — Nanil, font il. — Je vos maing, fait il, veoir merveilles, 	Nenil font il. Ie uous menrai fet il ueoir merueilles . 	384
380	car je vos mousterrai orandroit I. sol chevalier 	Car ge uous mousterrai orendroit .i. seul cheualier 	385
381	qui a en soi toutes les vertuz 	qui a en soi toutes les uertuz par	386
382	par quoi bons doit estre loez. 	quoi home doit estre loez. 	387
383	ne nus n’en est si bien garniz 	Ne nus nen est si bien garniz	388
384	com il est, 	comme il est. 	389
385	car il est li plus biaux chevaliers dou monde 	Car il est li plus biaux cheualiers del monde.	390
386	et a or en soi plus de prouesce 	et a en soi plus proesce 	391
387	qu’il n’a en home mortel, 	quil na ore en home mortel.	392
388	et de sa valor ne porroit uns autres estre 	Et de sa ualeur ne portoit nus autres estre. 	393
389	et est li mieldres chevaliers et li plus desirrez 	Et est le meilleur cheualier et li plus desirrez 	394
390	que je onques veisse, 	que ie onques ueisse. 	395
391	Et que vos celeroie je ? 	Et que uous raconteroie |ge. 	396|397
392	Nus ne vos porroit tant bien dire de lui 	nus ne uous porroit tant de bien dire de lui 	398
393	qu’il n’en i eust plus C. tanz.	quil nen y eust .e̾. tanz plus. 	399
394	Si sai bien, onques Diex nel fist fors 	Si sai bien |que onques diex nel fist. fors 	400|401
395|396	por estre mireor as autres chevaliers. — |Par foi, font il, vos dites merveilles 	por estre mireoir as autres cheualiers. par foi font il uous dites merueilles. 	402
397|398	et s’il est tex |com vos dites, 	Et sil est tiex comme uous dites len deuroit bien aler .C. lieues de terre 	403
399	l’an devroit bien aler C. liues loing por veoir le. — 	pour ueoir le.	404
400	Par foi, fait li rois, 	Par foi fet li rois. 	405
401	si a l’an ja fait maîntes fois : je vi ja faire J. queste por lui 	si a len ia mainte foiz molt plus. Ie ui ia fere une queste pour lui. 	406
402	ou il ot deci a LXV. chevaliers 	ou il ot desci a .xlu. cheualiers. 	407
403	qui tuit estoient prodome et hardi 	qui tuit estoient preudome et hardi. 	408
404	et le quistrent I. an antier 	Et le quistrent .i. an entier 	409
405	por veoir le, 	pour ueoir le. 	410
406	ne n’i ot nul d’aux 	Ne ni ot celui dels	411
407	qui le veist a ceste foiz. 	qui le ueist a ceste foiz. 	412
408	Or sachiez	Or sachiez 	413
409	que cil en alerent plus de M. liues 	que cil en alerent plus de .M. lieues. 	414
410	et si nel troverent il mie. » 	et si nel trouuerent il mie. 	415
411	Tant ont alé 	TAnt ont ale 	416
412	qu’il vindrent a l’abaie ou Lancelo. estoit ; 	quil uindrent a labaye |ou lanc̃. estoit. 	417|418
413|414	si descendent. |Et li vallez vint avant 	Si descendent. et li uarlez uint auant. 	419
415	qui dist a la damoisele: « Dame, mes sires li rois est venuz.» 	qui dist a la damoisele. Dame messires li rois est uenuz. 	420
416	Et ele vait encontre lui 	Et ele uait encontre lui 	421
417	et le prant par la main et le moinne en une chambre 	et le prent par la main. |Et le maine en une 	422|423
418	ou Lanceloz estoit, 	chambre.ou lancelot estoit. 	424
419	mes il ne dormoit mie. 	Mes il ne dormoit mie. 	425
420|421	Et|quant il voit le roi Bademagu venir. 	Et quant il uoit li Rois badem̃. uenir. 	426
422	si se dresce en estant	si se dresce en son estant. 	427
423	et li cort a l’encontre 	et li court a lencontre. 	428
424	et li giete ses braz au col	et li giete les braz au col. 	429
425	et li dist 	et li dit 	430
426	que bien soit il venuz; 	que bien soit il uenuz	431
427	puis court as autres	Puis uait as autres 	432
428	et lor fait molt bele chiere. 	et leur fet molt bele chiere. 	433
429	Et li rois s’umelie mout et li dist 	Et li rois sumelie a lui molt durement |et dit 	434|435
430	qu’il est ses sergenz et ses amis. « 	quil est ses serianz et ses amis. 	436
431	Ha, sire, fet Lanceloz, 	ha: sire fet lanc̃. pour dieu merci. 	437
432	por Dieu merci, ne me dites jamés tex paroles, 	Ne me dites iames tel parole. 	438
433	que vos ne me porriez plus couroucier, 	Car uous me porriez plus courrecier. 	439
434	car uns rois ne doit estre sergenz a nul si povre chevalier 	Car nus Rois ne doit estre seriant a si poure cheualier. 	440
435	comme je sui, 	comme ge sui.Messires	441
436	mais sires et commanderres. — 	et commanderres. 	442
437	Ha, sire, fait il, vos n’estes mie si povres 	Ha: sire: fet il. uous nestes mie si poure 	443
438	que je ne chanjasse la moitié de ma richesce a la vostre de tel povreté 	que ge ne chauiasse la moitie de ma richesce. a la moitie de tel pourete 	444
439	com vos avez, 	comme uous auez 	445
440	se vos m’an voliez faire compaingnon. — Sire, fait il, 	se uous me uoliez fere compaignon. Sire fet il. 	446
441	or laissons cels paroles, 	or lescon ces paroles. 	447
442	car ce n’est mie comparoison de mestre I. povre chevalier contre J. riche roi puissant, 	Car ce nest mie comparison. de metre .i. poure cheualier. contre .i. riche roy poissant. 	448
443	mais dites moi 	Mes dites moi	449
444	comment vos l’avez puis fet 	comment uous auez puis fet 	450
445|446	que je ne vos vi. —|Certes, sire, fait li rois, je vos ai puis molt desirré a veoir. Ier meismes 	que ge ne uous ui. certes biax doulz sire fet li rois. Ie uous ai puis molt desirre a ueoir. 	451
447	quant mi home furent torné de place, vos regretoie je assez, 	Et hier meesmes |quant mes hommes furent torne de place. uous regretai ge assez. 	452|453
448	car se je tout seul vos tenisse avec moi, je sai bien 	Car se ge tout seul. uous tenisse auec moi. ge sai bien 	454
449	que tuit li autre fussent desconfit. 	que tuit li autre fussent desconfit. 	455
450	Et je vos proi por Deu et pour amor et por ce 	Et ge uous pri pour dieu et par amour. 	456
451	que je soie vostre ami a toz jorz 	Et pour ce que ie soie uostre ami a touz iors mes. 	457
452	mais que vos nos aidiez demain a desconfire le grant orgoil. » 	Que uous aidiez demain a desconfire le grant orguil 	458
453	Et il dist 	et il dist 	459
454	que si fera il volentiers, « 	que si fera il uolentiers.	460
455	mais je vos requier, fait il, 	Mes ge uous requier sire. fet il 	461
456	que vos ne me faciez connoistre a home 	que uous ne me faciez connoistre a home 	462
457	qui de moi demant, 	qui de moi demant. 	463
458|459	car se je i estoie conneuz, |tost m’em porroit venir courouz. — 	Car se gi estoie coneuz tost men porroit uenir courrouz. 	464
460	Si m’aïst Diex, fait li rois, ja par moi n’en orra home novele». 	Si mait diex fet li rois. ia par moi nen orra home nouuele. 	465
461	Et il dist 	Et il dit 	466
462|463	que|donc i yra il volentiers. 	qe dont ira il uolentiers. 	467
464	Grant piece fu li rois laienz tant	Grant piece fu laienz li rois. 	468
465	qu’il orent mengié a disner. 	tant quil orent mengie a disner. 	469
466	Mais se li III. compaingnon se mervillerent	Mes se li .iiii. compaignon le roi. se merueillierent. et	470
467	et s’il resgarderent volentiers Lancelot, ce ne fet mie a demander, 	sil regarderent uolenters lanc̃. |ce ne fet mie a demander. 	471|472
468	car il ne virent onques mes home 	Car il ne uirent onques mes home 	473
469	qu’il prisasent autretant 	quil prisassent autretant 	474
470	com il font lui. 	comme il font lui.	475
471	Quant vint a ore de none 	QUant uint a heure de nonne 	476
472	qu’il orent par loisir mengié, si dist li rois 	quil orent par loisir mengie. |Si dist li rois 	477|478
473	qu’il s’an voloit aler 	que il sen uoloit aler. 	479
474	et prist congié a Lancelot 	Et prist congie a lanc̃. 	480
475	et il laisse IlI. de ses chevaliers avec lui 	et li lessa .iii. de ses cheualiers. 	481
476	por faire lui compaingnie 	pour fere lui compaignie et pour ce 	482
477	et por ce qu’il ne viengne pas demain seus au tornoiement. 	quil ne uiengne demain seulz au tornoiement. 	483
478	Et li rois s’en ala au chastel de la Herpe ou	Et li rois sen ala au chastel de la herpe. 	484
479	si home l’atandoient. 	ou si home latendoient.	485
480	Quant il fu descenduz, 	quant il fu descendus 	486
481	si li demandent 	si li demandent. 	487
482	si home	si home. 	488
483	ou il avoit tant demouré 	ou il auoit tant demore. 	489
484	et il dist en I. tel leu	Et il dist en .i. tel lieu. 	490
485	ou il avoit si bien faite sa besoingne 	ou il auoit|si bien fete sa besoingne. 	491|492
486	com il voloit, «	comme il uoloit. 	493
487	car je vos di vraiement, fait il, 	Car ie uous di uraiement fet il 	494
488	que j’ai puis trové tele aide 	que iai puis troue tele aide 	495
489	dont cil de la seront vaincu : 	dont cil dela serout uaincu. 	496
490	si le sai certainnement» ; 	si le sai bien certainement. 	497
491	ne plus ne lor an vost dire. 	Ne plus ne lor en uolt dire. 	498
492	Celui jor firent li dui roi loges drecier en mi les prez 	Celui iour firent li rois et lun et lautre. loges drecier enmi les prez. 	499
493	ou il avoit fenestres et apoiaux as dames et as damoiseles. 	ou il auoit fenestres et apoiaux. a hues les dames et les damoiseles. 	500
494	Et il estoit lors acostumé	Et il estoit lors coustume 	501
495	que les roines et les hautes dames aloient veoir le tornoiement Il. jornees loing ou III. et touz les chevaliers erranz 	que les roynes et les haultes dames. aloient ueoir les tornoiemenz .ii. iornees loing ou .iii. |Et tuit li cheualier errant 	502|503
496|497	qui les tornoiemenz sivoient |et amenoient avec aux lor amies 	qui les tornoiemenz siuoient. y amenoient auec els leur amies. 	504
498	por veoir les millors chevaliers;	pour ueoir les meilleurs cheualiers. 	505
499	et por ce faisoit l’an par tout la 	Et pour ce fesoit len par tout la 	506
500	ou li tornoiemenz devoit estre les loges drecier. 	ou les tornoiemenz |deuoient estre les loges drecier. 	507|508
501	Cele nuit fu Lanceloz serviz et honerez tant	Cele nuit fu lanc̃. seruiz et honorez. 	509
502	com li IlI. baron porent, cels 	tant com li .iii. barons porent cels 	510
503	que li rois i avoit laissiez. Au matin 	que li rois y auoit lessiez. Au matin.	511
504	quant li jorz aparut, 	quant li iourz apparut. 	512
505	ainz que Lanceloz fust levez, vint laienz la damoisele, cele 	ainz que lanc̃. fust leuez. uint a lu la damoisele cele 	513
506	por qui il estoit laienz remez, 	qui laienz lauoit fet demorer. 	514
507	et li dist 	Et li dist 	515
508	que bon jor li donnast Diex 	que bon iour li donast diex 	516
509|510	et il li randi son salu molt tost; |si dist: « Sire, je vieng prandre congié a vos 	et il li rendist son salu molt tost. Sire fet ele ge uieng prendre congie a uous 	517
511	por aler as loges del tornoiement, 	por aler as loges del tornoiement 	518
512	car je ne voil plus demourer por la presse des chevaux 	Car ge ne ueul pas demorer pour la presse des cheuaux 	519
513	qui ja i sera si granz	qui ia issera si grant 	520
514|515	que je n’i porroie passer. — |Alez a Deu, fait il. — Sire, fait ele, gardez 	que ge ni porroie passer. alez a dieu fet il. Sire fet ele gardez 	521
516	que je vos i voie, 	que ge uous i uoie. 	522
517	car si m’atst Diex, je n’iroie ja autrement.» 	Car si mait diex ge niroie ia autrement. 	523
518	Et il dist 	Et il dist 	524
519	qu’il i ira. 	quil ira. 	525
520	Lors s’em part la damoisele de laienz o grant compaingnie de dames et de damoiseles, 	Lors sem part la damoisele de laienz o grant compaignie de dames et de damoiseles. 	526
521	et quant ele vint es prez, 	Et quant ele uient asprez.	527
522	si voit 	si uoit 	528
523	que les loges sont ja toutes plainnes de dames et de damoiseles 	que les loges sont ia toutes plaies de dames et de damoiseles. 	529
524	qui ja estoient montees as fenestres 	qui ia estoient montees as fenestres. 	530
525|526	et atandoient tant |que li tornoior venissent. 	et atendoient tant que li torneor uenissent. 	531
527	Et la fille le roi de Norgales, cele 	Et la fille li rois de norgales. cele 	532
528	que mes sire Gauvain out eue pucele, 	que misires .G. auoit eu pucele. 	533
529	si com li contes a devisé, estoit illuec venue o grant compaingnie de dames et de damoiseles. 	si comme li contes a deuise. estoit ileuc uenue o grant compaignie de dames et de damoiseles. 	534
530	Et quant ele voit venir la fille le roi Bademagu, 	Et quant ele uoit uenir la fille le roi bademaguz. 	535
531	si vait encontre lui 	si uait encontre li	536
532	et la reçoit a molt grant joie 	et la recoit a molt grant ioie. 	537
533	et la fait lez lui seoir 	et la fet lez li seoir. 	538
534	et conmancerent a parler d’unnes choses et d’autres, 	Et commencent a parler dunes et dautres. 	539
535	et tant que la fille Baudemagu une damoisele 	et tant que la fille le roy badem̃. |demanda 	540|541
		qui miex lauoit fet a lautre assemblee.	542
		Et une damoisele 	543
536	qui delez lui seoit li dist 	qui lez li seoit li dist. 	544
537	que Madors de la Porte, I. des chevaliers le roi Artus, 	que mador de la porte .i. des cheualiers. le roy artur. 	545
538	et Mordrez, li frere mon signor Gauvain, avoient tout vaincu. — 	Et mordret le frere monseignor .G. auoient tout uaincu. 	546
539	Et quels chevaliers est cil Madors ? fait ele. — 	Et quiex cheualiers. est cilz madors de la porte 	547
540	Par foi, fait l’autre, 	fet ele. 	548
541	ce est J. des greingnors chevaliers 	par foi fet lautre ce est .i. des greignors cheualiers 	549
542	que je onques veisse 	que ge onques ueisse. 	550
543	et li mielz feranz de lance.»	et li miex feranz de lance.	551
544	Einsi parloient entr’elz des chevaliers. 	Einssi parolent entre eles des cheualiers. 	552
545	Et Lanceloz est vestuz et aparilliez et or messe, 	Et lanc̃. est uestuz et apareilliez|et oy messe. 	553|554
546|547	et li III. chevalier orent envoié |querre lor armes au chastel 	Et li .iii. cheualiers. orent enuoie querre lor armes au chastel 	555
548	ou il les orent laissies. 	ou il les orent lessiees. 	556
549	Et li rois Bademaguz lor manda	Et li roys bademagus lor manda 	557
550	qu’il ne venissent au tornoiement devant aprés prime 	quil ne uenisent au tornoiement deuant apres prime. 	558
551|552	et qu’il baillassent a Lancelot couvertures blanches |et ausi a son cheval 	Et quil baillaisent a lanc̃. couuertures blanches a lui et a son cheual. 	559
553	et l. escu blanc;	et .i. escu blanc 	560
554	et il le firent ainsi. 	et il le firent einssi . 	561
555	Quant vint entor prime 	Quant uint entour prime.	562
556	qu’il erent tuit armé fors de lor hiaumes, 	qui erent tuit arme. fors de lor hialmes. 	563
557	si distrent a Lancelot 	Si distrent a lanc̃.	564
558	qu’il manjast I. poi pour aler plus seurement; 	quil meniast .i. poi. |pour aler plus seurement 	565|566
559	mais il dist 	Mes il dist 	567
560	que no feroit et il a monterent maintenant 	que non feroit. |Et il monterent maintenant. 	568|569
561	et se partirent de laienz 	et se partirent de laienz. 	570
562	et errerent par la forest 	Et errerent parmi la forest 	571
563	tant qu’il vindrent en la place. 	tant quil uindrent en la place. 	572
564	Si erent ja assamblé	Si erent ia assemble. |que dune part 	573|574
565|566	que d’unne part que d’autre plus de XX. mile |et le faisoient bien d’ambe JI. parz, 	que dautre plus de .xx.m et le fesoient bien dambedeus parz. 	575
567	mais moult avoit plus grant gent li rois de Norgales 	Mes trop auoit plus gent li rois de norgales par deuers lui 	576
568	que li rois Bademaguz 	que li rois badem̃. 	577
569	Quant Lanceloz vint pres des jostanz,	quant lancelot uint pres des ioustanz 	578
570	si se traist a une part lui et ses compaingnons 	si se tret a une part lui et ses compaingnons.	579
571	et resgardent liquel le font mielz; 	et regarde li |quel le font miex. 	580|581
572	si voit III. chevaliers par desus le roi de Norgales 	Si uoit .iii. cheualiers. par deuers le roy de norgales 	582
573	qui trop bien le faisoient, 	qui trop bien le fesoient. 	583
574|575	car il donnoient hardement as leur par lor bien faire |a: 	Car il donoient hardement as lor par lor bien fere. 	584
576	si avoient ja tant fet 	Si auoient ia tant fet 	585
577	que la gent Bademagu estoient ja reculé plus d’unne archie. 	que la gent badem̃. estoit reculee plus dune archiee. 	586
578	Et la fille au roi de Norgales em parole a ses compaignes 	Et la fille le roy de norgales. en parole a ses compaignes 	587
579	qui illuec estoient	qui ileuc estoient. 	588
580	et dist oiant toutes : « 	Et dist oiant toutes. par dieu. 	589
581	Par Dieu, moult fust i ancui biaux cist tornoiemenz, 	molt fust enqui biaux cist tornoiz 	590
582	se cil de la poïssent soffrir les noz. 	se cil de la poissent souffrir les nos. 	591
583	Mais il m’est? avis, a ce qu’il vont reculant, 	Mes il mest auis a ce |quil uont reculant. 	592|593
584	qu’il seront par tans mis a la fuie; 	quil seront par tens mis a la fuie. 	594
585	et ja Diex ne m’aïst, 	Et ia diex ne mait 	595
586	se molt ne font a prisier. cil IlI. chevalier 	se molt ne font aproisier cil .iii. cheualiers. 	596
587	qui par devers les noz sont,	qui par deuers les nos sont. 	597
588	car pour aux sont desconfit cil de Gorre. — Damoisele, fait la fille Baudemagu, 	Car par euls sont desconfit cil de gorre. Damoisele fet la fille badem̃. 	598
589	qui sont il cil 	qui sont il. cil 	599
590	qui doivent estre prisié ? —	qui tant doiuent estre proisie. |par foi 	600|601
591	Par foi, fait ele, li uns en est Mordrez, li freres mon signor Gauvain a ce vermeil escu, 	fet ele li uns en est mordret li freres monseignor .G. |a cel uermeil escu.	602|603
592	et li autres est Madors de la Porte, li graindres chevaliers 	Et li autres est mador de la porte. li graindres cheualier 	604
593	qui ci soit, 	qui ci soit. 	605
594	et li tierz est Galehodin, mes nies, cil 	Et li tierz est Galehoudin. |mes nies cil 	606|607
595	qui porte cel escu blanc. 	qui porte cel escu blanc. 	608
596	Ce sont cil	Ce sont cil 	609
597	qui mielz le font de toute ceste place 	qui miex le font de toute ceste place. 	610
598	et par cui vostre gent sont desconfit. — 	et par qui uostre gens sont desconfit. 	611
599	Or ne vos esmaiez, damoisele, fait cele de Gorre, 	OR ne uous esmoiez damoisele fist cele de gorre. 	612
600	car si m’aïst Diex 	Car si mait diex. 	613
601|602	que se li rois vostre peres ne|s’anfuit il verra? ancui donner telz cox 	se li rois uostre pere ne senfuit. il uerra enqui donner tiex colpz. 	614
603|604	dont il n’atandroit I. |por tote sa terre perdre. — 	dont il natendroit .i. pour toute sa terre perdre. 	615
605	He, Diex, fait ele, 	He : diex fet ele 	616
606	qui les donra? — 	qui les dorra. 	617
607	Par foi, fait ele, veoir le porrez par tans, 	par foi fet cele ueoir le porrez par tens. 	618
608	car il est venuz 	Car cil est uenuz 	619
609	qui tex cox donne. » 	qui tiex colz donne. 	620
610	En ce qu’eles parloient einsi,	En ce quil parloient einssi. 	621
611	si oïrent le cri lever sor çaux de Gorre 	si oirent leuer le cri sor cels de gorre. 	622
612	qui s’anfuioient, 	qui sen fuioient. 	623
613	et les aloient prenant cil de Norgales. 	Et les aloient prenant cil de norgales. 	624
614	Et Lanceloz apele cels 	Et lanc̃. apele cil 	625
615	qui avec lui estoient 	qui auuec lui estoient. 	626
616	et lor dist : « Sivez moi, 	et lor dist siuez moi. 	627
617	car trop avons atandu. » 	Car or auons nous trop atendu. 	628
618	Lors laisse corre par mi les rans 	Lors lesse corre parmi les rens. 	629
619	quanque cheval puet aler, 	quanque cheual puet aler. 	630
620	si fiert si durement le premier 	si fiert si durement le premier 	631
621	qu’il encontre 	quil encontre. 	632
622	qu’il porte lui et le cheval a terre tout en I. mont 	quil porte lui et le cheual a terre. tout en .i. mont. 	633
623	et fiert del retor un autre 	Et fiert de retrox .i. autre. 	634
624	sì qu’il li fait la sele vuidier. 	si quil li fet la sele widier. 	635
625	Et quant il a son glaive brisié, 	quant il a son glaiue brisie. 	636
626	si met la main a l’espee 	Si met la main a lespee. 	637
627	dont il se savoit bien aidier, 	dont il se sauoit bien aidier. 	638
628	si conmance a ferir tout entor lui	Si commence a ferir tout entour lui.	639
629	et a donner granz cox et point amont 	et a doner si granz cox. 	640
630	et aval ne n’ataint home 	Et point amont et aual. ne nataint home 	641
631	qu’il ne le port a terre. Il esrache escuz des cox et hiaumes des testes, 	quil ne port a terre. il errache escuz de colz. et hiaumes de testes. 	642
632	si fait tant em poi d’ore 	si fet tant em poi deure 	643
633	que touz li tornoiz s’areste sor lui por veoir les merveilles 	que touz li tornoiz sareste tout entour lui |pour ueoir les merueilles 	644|645
634	qu’il fet. 	que il fet. 	646
635	qu’il n’i a mais nul, 	Car il naconsuit home |tant soit preuz 	647|648
636	tant soit hardiz, 	quil ne port a terre ou mort ou mehaignie. |Et lont conneu en poi deure. cil	649|650
637	qui a cop l’ost atandre:	qui onques ne lauoient ueu. 	651
		Et tant lont redoute por les merueilles	652
638	si occist 	quil fet. 	653
		quil ni a mes nul tant soit hardiz. 	654
		qui a cop lost atendre. 	655
639	et mehaingne touz cels de Norgales 	Si ocit et mehaigne tant de cels de norgales	656
640	tant que a fine force les fait retorner plus de IIl. archies. 	que a fine force les fet retorner plus de .iii. archiees 	657
641	Tant fait par sa proesce 	Tant fet par sa proesce. 	658
642	que tuit en parolent loing et pres 	que tuit em parolent loing et pres. 	659
643	et dient 	Et dient 	660
644	que tout vaint li ehevaliers as armes blanches ?; 	que tout uait li cheualiers. bademaguz. cil as blanches armeures. 	661
645	et li III. compaingnon 	ET li .iii. compaignons 	662
646	qui devant ce avoient mis cels de Gorre a la voie 	qui deuant ce auoient mis cele de gorre a la fuie. 	663
647	et qui estoient issu del tornoiement 	et qui estoient issuz del tornoiement 	664
648	por aux reposer I. 	pour els reposer .i.	665
649	poi s’an merveillent molt,	poi. sen merueillent molt 	666
650	quant il voient lor genz afoïr: 	quant il uoient lor gent afuir. 	667
651	si demandent 	si demandent	668
652	que ce est. «	que ce est. 	669
653	Que ce est ? fait I. vallez. 	Que ce est: fet .i. uallet. 	670
654	N’avez vos pas veu les merveilles 	nauez uous pas ueu les merueilles 	671
655	qu’il i a ? — 	quil ya. 	672
656	Quels merveilles i a il ? fait Mordrez. — 	quex merueilles y a il fet mordret : 	673
657	Par foi il i a l. chevalier a unes blanches armes, I. deable, L. aversier 	Par foi il y a .i. cheualier. a unes armes blanches .i. dyable .i. auresier. 	674
658	qui plus occirroit ancui de gent	qui plus ocirroit encui de gent 	675
659	que l’an ne porroit d’omes morz enterrer en Il. arpanz de terre. N’alez mie cele part, 	que len ne porroit enterrer domes mors. en .ii. arpenz de terre. |Ne nalez mie cele part. 	676|677
660	se vos ne volez morir. 	se uous ne uolez morir. 	678
661	Que ja Diex ne m’aïst se encontre 	que ia diex ne mait. 	679
662	s’espee puet durer fers ne aciers!» 	se encontre sespee puet durer fer ne acier. 	680
663	Lors relacent lor hiaumes li III. i compaignon 	Lors relacent lor hialmes li .iii. compaignon. 	681
664	et montent es chevax 	et montent es cheuaux. 	682
665	et prannent escuz et lances 	et prennent escuz et lances. 	683
666	et laissent corre a Lancelot devant 	Et lessent corre a lancelot. 	684
667	que cil de Norgales fuient ainsi comme li lievres devant les chiens. 	deuant que cil de norgales fuient. aussi comme lieures deuant chiens. 	685
668	Et Lanceloz ot lance recouvree 	Et lancelot ot lance recouree. 	686
669	qu’il toli a J. de ceaux 	quil toli a .i. de cels 	687
670|671	qui s’anfuioient, |si s’adrece vers l’un de cels III. chevaliers, 	qui sen fuioit. si sadresce uers lun des .iii. compaignons. 	688
672	et ce estoit Mordrez, 	Et ce estoie |Mordret.et le fiert 	689|690
673|674	et le fiert |si qu’il li met par mi l’espaule senestre le fer a tout le fust; il s’ampaint bien 	si quil li met parmi lespaulle senestre le fer o tout le fust. il lempaint bien.	691
675	et le porte a terre tot anferré. 	et le porte a terre tout enferre 	692
676	Et li rois Bademaguz 	Et li rois badem̃. 	693
677	qui derrier lui estoit li baille I. autre glaive 	qui derriere lui estoit. li baille .i. autre glaiue. 	694
678	et li dist: « Sire, tenez, monstrez nos encore conment vos savez lances brisier. » 	Et li dit tenez. sire moustrez nos encore |comment uous sauez lances brisier. 	695|696
679	Et il lesse maintenant corre vers Mador de la Porte, 	et il lesse maintenant corre uers mador de la porte. 	697
680	et cil li brise son glaive en mi le piz, 	et cil li bruise le glaiue contre le piz. 	698
681	et Lanceloz 	Et lanc̃. 	699
682	qui la soue porte bas le fiert 	qui la seue porte bas. le fiert. 	700
683	si qu’il li met par mi la cuisse le fer o tout le fust, sì porte lui et le cheval a terre tout en I. mont	si quil li met parmi la cuisse le fer otout le fust. |si porte lui et le cheual a terre tout en .i. mont. il sen passe outre 	701|702
684|685	et s’em passe outre |et trest l’espee 	et tret lespee. 	703
686	et fiert Galehodin en l’escu blanc 	et fiert galehodin en lescu blanc. 	704
687	si qu’il en a abatus I. grant chantel : 	si quil en abat ius .i. grant chaucel. 	705
688	et l’espee descent jus sor le cheval 	Et lespee descent ius sor le cheual. 	706
689	si qu’il li coupe le col par devant les espaules 	si quil li colpe le col par deuant les espaulles . 	707
690|691	et abat en I. mont chevalier et cheval. |Quant li rois de Norgales 	et abat en .i. mont cheual et cheualier. QUant li Rois de norgales 	708
692	qui ot ja assez resgardé Lancelot por les merveilles 	qui ot ia assez regarde lanc̃. pour les merueilles 	709
693	qu’il faisoit voit celui cop, 	quil fesoit. uoit celui cop. 	710
694	si ne l’ose plus atandre, 	si ne lose plus atendre.	711
695	ainz torne en fuie 	ainz sen torne en fuie 	712
696	quanque li chevaux pot aler. 	quanque li cheuals puet aler. 	713
697	Lors conmance la criee trop mervilleuse, 	Lors commence la criee trop merueilleuse. 	714
698	car tuit cil de Norgales s’enfuient 	Car ctuit cil de norgales senfuient. 	715
699	et cil de Gorre les anchaucent 	Et cil de gorre les enchaucent 	716
700	et les prannent a lor volenté. 	et les prennent a leur uolente. 	717
701	Et quant Lanceloz voit	Et quant lanc̃. |uoit 	718|719
702	qu’il sont del tout torné a desconfiture 	quil sont del tot torne a desconfiture. 	720
703	et qu’il n’i a mes nul recouvrier, 	et quil ni a mes nul recourier. 	721
704	si se fiert en la forest 	Si se fiert en la forest. 	722
705	et s’en vait grant oirre, 	et sen uait grant erre. 	723
706	car il ne velt estre arestez de nelui. 	Car il ne uelt estre arrestez de nullui. assez fu quis 	724
707	Assez fu quis et demandé, 	et demandez. 	725
708	mais il n’i ot celui 	Mes il ni ot cil 	726
709	qui le poïst trouver. 	qui le poist trouer. 	727
710|711	Et|quant li rois Bademaguz vit 	Et quant li rois badem̃. uit 	728
712	qu’il s’en estoit tornez en tel manniere»	que il sen estoit alez en tel man̾e. |et quil ne seroit mie trouuez. 	729|730
		si est si dolenz 	731
713	qu’il ne set 	quil ne set 	732
714	qu’il doie dire ne faire, 	que il doie fere ne dire. 	733
715	et dist 	Et dist	734
716	que voirement est il li plus maleurez hom 	que uoiremet est il li plus maleureus home 	735
717	qui onques fust, 	qui onques fust. 	736
718	quant il avoit ore o soi le meillor chevalier dou monde 	quant il auoit ore o soi le meillor cheualier del monde. 	737
719	qui il deust faire joie 	A qui il deust fere ioie 	738
720	et feste 	et feste. 	739
721	et ore l’a perdu par sa mauvestié. 	et or la perdu par sa mauuestie. 	740
722	Et Galehodin	Et Galehoudin 	741
723	que Lanceloz ot abatu fu remontez 	que lanc̃. ot abatu. fu remontez 	742
724	si com il pot 	si comme il pot. 	743
725	et vient au roi Baudemagu 	et uient au roy badem̃. 	744
726	et se fait connoistre a lui; 	et se fet connoistre a lui.	745
727	et quant il le connoist, 	Et quant il le connoist 	746
728|729	si li fait molt grant joie |et li dist: « Sire, je sui venuz a vos, 	si li fet molt grant ioie et li dit. Sire ge sui uenuz a uous. 	747
730	que vos me diez 	que uous me diez.	748
731	qui li chevaliers est 	qui li cheualiers. est. 	749
732	qui si bien l'a hui fait par deça. — Biaux douz sire, fet Baudemaguz, 	qui la hui si bien fet par deuers uus. |Biaux douz sire fet badem̃. 	750|751
733	por quoi le me demandez vos ? — Sire, fait il, 	pour quoi le me demandez uous: Sire fet il 	752
734	por ce que je sui jones hom 	pour ce |que ge sui genties hom. 	753|754
735	et sai encore poi des ames: 	Et sai en encore poi des armes. 	755
736|737	si avroie mestier d’acointier moi d’.l. |si prodome	Si auroie mestier dacointier moi dun si preudome 	756
738	com il est, 	comme il est. 	757
739	por ce qu’il m’en apreist 	pour ce |quil men apreist 	758|759
740	et por ce que j’en amanderoie de lui et de sa compaingnie. — 	Et pour ce|que ge amenderoie de lui et de sa compaignie. 	760|761
741|742	Certes, sire, |s’il vos quenoissoit, il vos avroit molt chier, 	Certes sire sil uous connissoit il uous auroit molt chier. 	762
