472	si mist jor d' amener I	Ei lui fut iour determine de trouuer ung cheua	330
473|474	chevalier|por li desfendre	lier pour elle deffendie	331
475|476	si s' est|puis porchaciee en Pluisors liex	Et elle a depuis pour chasse en plusieurs lieux	332
477	mais onques ne trova chevalier	mais oncq̃s ne trou ua cheualier	333
478	qui ses armes en osast prendre contre celui	qui ses armes osast prendre cõtre celui	334
479	qui apelee l' avoit	qui lauoit appelle	335
480	Or		
481|482	si est tant la chose alee|que li jors est aterminés a hui ;	Or est tãt la chose al lee q̃ le iour est ẽnup termine:	336
483	si n' a trové la pucele nul desfendeor	si na trouue nul desfendeut	337
484	et por ce dient li un		
485	et li autre		
486	qu' ele est atainte del meffet		
487	que l' en li met sus :		
488	si l' ont jugiee ce m' est vis a ardoir le matin	⁊ pource lont iugiee a estre arse au matin	338
489	et por ce	⁊ cestl a cause	339
490|491	qu' il m' en membroit or em ploroie je|si durement	qui me fait plourer	340
492	kar certes ele estoit une des plus cortoises damoiseles ! del monde	car el le estoit une des plꝰ haultes damoiselles du monde:	341
493	et une des plus vaillans	et des plus uaillantes	342
494|495	— Or me dites damoisele fet Lancelos|et s' ele trovoit demain	ꝑ me dictes damoiselle fait lancelot se elle trouuoit demain	343
496|497	qui la deffendist|dont ne seroit ele quite del jugement	qui la deffẽdist ne seroit elfe pas quicte du iugemẽt	344
498	que l' en a fet		
499|500	? — Sire fet ele je ne sai|—	Sire dit el le ie ne scay	345
501|502	Et est ce fet il gaires loing|que ele est	Et esse fait il gaires loingz dicy	346
503|504	? — Sire|fet ele il n' i a que	Sire dit ille il ny a q̃ six lieues anglesches	347
505	VI	Parcie	348
506|507	lieues englesches|Se vos leviés demain matin vos i seriés ains prime	⁊ se uous partiez demain matin uous y seriez demain a prime	349
508	— Ou le porrai je fet il trover	Et ou la pourroic ie fait il trouuer	350
509	? — Al chastel a fet ele de Floego	En la forest de florega:	351
510|511	et cis chemins vos i menra droit se vos le volés tenir|— Or vos commant a Dieu damoisele fet il	⁊ ce chemĩ icy uous ꝑ menera tout droitse uous le sauez te nir	352
512	Si s' em part atant	Il se part de la damoiselle	353
513	et cele s' en vet faisant son duel	⁊ la comman de a dieu|Et celle sen reua faisant son deul	354|355
514|515	Et il chevalche tant|qu' il vint fors de la forest	⁊ il cheuauche tant quil uint hors de la forest	356
516	si vit devant lui une maison de religion	si uoit deuant lui une maison de religion	357
517|518	et il torne cele part|por herbergier	Il tourne celle part pour hebergier	358
519	Et quant il i vint	Et quant il uint la	359
520|521	si trueve a la porte IlII|des freres	si trouua deux freres	360
522	qui ja avoient chanté complie	qui auoient chã tee complie:	361
523|524	et estoient venu hors|? al serain;	⁊ ilz estoiẽt uenus hors au serain	362
525|526	si saillent encontre lui|por fere descendre	si saillent ẽcontre lui pour le descẽdre	363
527|528	et dient|que bien soit il venus;	⁊ diẽt q̃ bien soit il uenu aprez lui demad ent sil menga huy	364
529	si le font entrer laiens		
530	et li demandent s' il a mengié		
531	et Les gardiens de la tombe de Galebout (XLIX )		
532	¡l dist	Il dit	365
533	que nenil	que ne nnp	366
534|535	et il font erraument mettre la table a|mais il dist	⁊ ilz font incõtinẽt mettrefa table le pain	367
536	qu' il ne mengera devant	⁊ le uin dessus	368
537	qu' il ait esté al mostier b lar il n' i entra hui	mais il dit qͥl ne mẽgera deuantquil ait este au mo n stier dire ses oraisons	369
538|539	Lors entre en l' eglise|por orer	car il np auoit huy este Lors entre en leglise	370
540|541	et en ce|qu' il se fu agenoilliés	⁊ ainsi quil fut agenoul lons	371
542	si regarde a destre	si regarde a dextre partie	372
543|544	et voit unes prones d' argent trop richement fetes a floretes d' or|et a oisials	⁊ uoit unes prones dargent moult bien faictes a florectes do: a bestes	373
545	et a bestes		
546|547	et dedens avoit V|chevaliers armés les hialmes es testes les espees es mains ausi apresté de deffendre	⁊ a oiseaulx de diuerses manieres Drdẽs auoit cinq cheualiers armez de toutes armes les espees en leurs maĩs ainsi prestz a deffendre comme se len uoulsist assaillir	374
548|549	que se l' en les volsist asaillir|De ce se merveilla molt Lancelos ;	De ce se merueillelãcelot	375
550	si se drece erraument	si se dresse sur piez	376
551	et vet cele part	⁊ ua celle part	377
552	si salue les chevaliers	⁊ salue les cheualiers	378
553|554	et il dient|que bien soit il venus	Et ilz dient q̃ bien soit il uenu	379
555	Et il entre dedens les prones par un petit huisselet a	⁊ lancelot ẽtre de dẽs les pro nes par ung petit hupsset	380
556	et esgarde les prones	⁊ regar de les prones	381
557	qui tant sont riches	qui tant sont belles	382
558	qu' il ne cuide pas	⁊ riches quil ne cuide pas	383
559	que nus rois les peust esligier;	que ung roy les peust esligier	384
560	puis voit delés les chevaliers une tombe la plus riche	⁊ uoit delez les cheualiers une tombe la plus riche	385
561	qui onques fust fete par home	que õcq̃s feust ueue de nul homme:	386
562	kar ele ert tote d' or fin a chieres pierres precioses	car elle estoit de fin or a pierres piecieuses	387
563	qui molt valoient miels d' un grant roialme	qui plus ualloient|que ung grant royaume	388|389
564	Se la tumbe fu de grant bialté nient ne monte la bialtés envers la richece	Et sela tõbe fut de grãt beaute|ce nestoit riens enuers la grant riches se:	390|391
565|566	dont ele estoit|et avec ce estoit ele la greignor	⁊ auec ce estoit elle la greigneure qͥl uist õc ques	392
567	que Lancelos eust onques veue :		
568	si se merveille molt	si est moult esmerueillie	393
569|570	qui puet estre li princes|qui dedens fu mis	qui pouoit estie le prince qͥ fut illecmis	394
571	Il demande as chevaliers	Et il demãde aux che ual iers	395
572	qui sont iluec	qui illec sant de quoy ilz seruent	396
573	Sire font il nos gardons le cors	Si re nous gardons le corps	397
574|575	qui en ceste tumbe est|qu'il n' en soit portez fors de çaiens;	qui gist dedẽs ceste tombe qͥl ne soit portehors de ceãs	398
576|577	si somes|V	Si sõmes cinq pour le garder chacun iour:	399
578|579	por garder le de jors par nuit en i a autres|V	⁊ par nuit en y a autres cinq	400
580|581	qui font autretel servise comme nos faisons de jors|—	qui font autel seruice cõme noꝰ faisõs de iour	401
582|583	Et por quoi fet Lancelos avez vos poor|qu' il n' en soit portés	Et pour quoy auez uoꝰ paour fait lancelot quil ne soit emporte	402
584	? — Sire font il		
585	por ce		
586	que uns des freres de çaîens		
587|588	qui molt est preudom|et de sainte vie nos dist n' a encor gaires	Sirefõt ilz pource q̃ ung des freres de ceãs nous dist na encores gaires	403
589	que uns chevaliers vendroit ceste part	que ung cheualier uendroit ceste part	404
590	qui a force l' en osteroit	qui a force lẽ osteroit	405
591	et fors de cest païs l' en feroit porter	⁊ hors de ce pais le feroit perter	406
592	Et nos gens de ceste terre voldrions miels morir	et nos gens deceste terre apmeroient mieulx mourir	407
593	qu' il fust remués d' entre nos :	que il fust remue dẽtre nous	408
594	por ce		
595|596	si le gardons issi com vos veez lar li preudom i nos dist|que li chevaliers ne demoreroit	car le preudõme noꝰ dist q̃ le cheualier ne demouroit pas quil ne uenist	409
597	? pas		
598	qu' il ne venist a		
599	— Or me dites	Or me di	410
600	fet Lancelos ne fu cil molt haus princes a cui l' en fist	ctes fait lancelot	411
601	si haute sepulture	Ne feust pas cest cheualier hault prince a qͥ len feist ceste sepulture	412
602	? — Sire font cil haus hom fu il	Sire font ilz ce fust ung hault hõme	413
603	et riches; avec ce	et riche	414
604	qu' il fu haus hom fu il li plus preudom	auec ce fust le plus preudõme	415
605	qui onques fust a son tens	qui onques fust en son temps	416
606|607	— Ha Diex fet Lancelos|qui fu il	Haa dieux faitlancelot qͥ fust il	417
608	?— Sire font il se vos conoissiés letres veoir le porriés	Sire font ilz sy uous cõg nossies lettres bien pouries scauoir qͥ il fust	418
609	kar ses nons est escris el chief de cele lame	car son nõ est escript au chief de celle lame	419
610|611	Lors va Lancelos cele part|si regarde les letres	lors ua lancelot celle part sy treuue les lettres	420
612	qui dient Ci gist Galehout li fiz a la Jaiande li sires des Lointaignes Isles a	qui disoiẽt|Icy gist gallchault le filz a la garande	421|422
613	qui por l' amor de Lancelot morut	qui pour lamour de lancelot mourust	423
614	Et quant il vit ce	⁊ il uoit ce	424
615	si chiet pasmés	si chiet pausme	425
616	et gist grant piece a terre sans mot dire;	⁊ geust grãt piece a terre sãs mot dire	426
617	et li chevalier le corent relever	et les cheualiers le courẽt releuer	427
618	si se merveillent molt	si se merueil lent	428
619	qu' il puet estre	qui il peult estre	429
620	Et quant il revint de pasmison	Et quant il estleue de paumoisõs	430
621	si s' escrie Ha las!	si se escrie|⁊ dist	431|432
		Helas q̃lle dou leur	433
622	Quel dolor	quel ennuy	434
623	et quel damage	⁊ q̃l dõmage	435
624|625	Et lors fiert l' un poing en l' autre|et esgratine son viaire	lors se tourne apart	436
626	si qu' il en fet le sanc salir de totes pars		
627|628	si se prent as chevels|et se fiert grans cops del poing en mi le front	et pleure	437
629	et en mi le pis		
630|631	et crie|si durement	⁊ crie monlt duremẽt	438
632|633	qu' il n' i a celui|qui tote pitiés n' en preigne;	si q̃ cest pitie de le uoir	439
634	si Douleur de Lancelot (XLIX ) se laidenge		
635	et maldit l' ore	et maul dit leure	440
636	qu' il fu nes	qui fust onq̃s ne	441
637	et dit Ha Diex !	et dit|Haa dieux	442|443
638	Quel damage	quel dõmage	444
639	quel perte del plus preudome del monde		
640	qui mors est		
641	por le plus vil chevalier		
642|643	et por le plus malvés|qui onques fust ! b i	et q̃lle ꝑie du plus pieudõme du mõ de	445
644	Tant fet Lancelos grant duel		
645	que tuit cil de laiens le vienent regarder a merveille;	ceulx de leans le regardent a merueilles	446
646	si li demandent	aĩs crie	447
647	qui il est		
648	et il ne puet mot dire ains crie totes voies		
649	et se debat	et se debat	448
650	et descire	et deschire	449
651|652	Quant il a son duel demené grant piece|si regarde les letres	et apies qͥl a son deul demene grãt piece il regar de les lettres	450
653|654	qui dient|que por lui est mors Galehout;	qui diẽt q̃ pour luy mourust galle	451
655|656	si dist|que or seroit il trop malvés s' il ausi ne moroit	Si dist q̃ ores seroit biẽ mau uais sil ne mouroit pour lup	452
657|658	por lui:si saut maintenant jus des prones|et pensa	Si sault hoie du prosne ct dist q̃ il yra querir son espee	453
659	qu' il iroit querre s' espee		
660|661	et qu' il s' en ocirroit|kar ausi avoit ele esté Galehout a	et q̃ il se occira quãt ainsy est galle	454
662	Et maintenant	moit pour lui	455
663|664	qu' il fu issus del mostier|si encontra une des damoiseles del Lac cele	et a lissue du mõstieril encq̃tra une des damoisilles a la dame du lac celle a	456
665	qui a Boort avoit parlé devant le chastel de Honguefort	qui boort auoit parle au chastel de honguesfort	457
666|667	et ele le conuit bien|si le prent par le pan de la cote	et celle le print par le poĩg	458
668	et l' areste	et le arreste	459
669	Qu' est ce	quoy saĩt elle ou alles uous ainsp|Haa damoiselle fait il laissies moy mes douleurs parfournir	460|461
670	? fet ele	car ia	462
671|672	Ou alés vos ensi|? — Ha damoisele fet il laissiés moi mes dolors finer lkar jamés n' avroie joie ne repos en cest siecle	mais ne auray ioie ne repos en ce siecle	463
673	— Parlés fet ele a moi	Par|les a moy faĩt elle	464|465
674	Et il ne li dit mot ains se lance outre	⁊ il ne lup cespõt mot ains se lance oultre	466
675	si qu' il li eschape des mains	si q̃ il luy eschappe des mains	467
676	Et quant ele l' en vit aler	et quãt elle le uoit ainsp aller sidist	468
677|678	si li crie Je vos deffent fet ele par la rien|que vos plus amez en cest monde	Sire ie uous deffens de par la riens q̃ plus aimes q̃ uous ne alles en auant premier	469
679	que vos n' ailliés avant		
680	tant que vos aiés parlé a moi	que aies ple a moy	470
681	Et il s' areste	et il sarreste	471
682	si la regarde	si la regarde	472
683|684	et quant il la conut|si li dist	Et il la con gnoit il dist q̃ bien soit elle uenue	473
685	que bien soit ele venue		
686	En non Dieu fet ele vos me deuissiés fere plus bele chiere	Eu nõ dieu fait elfe uoꝰ me deussies faire plus belle chere	474
687|688	que vos ne me fetes al mains|por ce	que uons ne faictes au moĩs pource	475
689	que je sui messages vostre dame del Lac	que ie sups a uostre dame du lac	476
690	— Ha damoisele fet il	damoiselle faitit Gecorde ne uoꝰ desplaise	477
691	por Dieu ne vos poist certes je ai tant de dolor		
692|693	que nus for Diex ne me porroit conforter ne a ne cuidiés|que jamés aie joie	⁊ necuidiez pas q̃ iamaiz laie ioie pour auãture	478
694	por aventure		
695	qui me puist avenir	qui me puisse aduenir	479
696	— En non Dieu fet ele	Eu nõ dieu fait elle	480
697	si avrois	si aures	481
698	Escotez	Or escoutes	482
699|700	que ma dame vos mande|— Or dites fet il	que ma dame uous mande Elle uoꝰ mande q̃ uous ostes le corps de gallehault	483
701	— Ele velt fet ele	qui est ceãs	484
702|703	que vos ostés le cors Galehout de caiens|et le fetes porter en litiere en la Dolerose Garde	et le faĩctes poiter dedẽs le chastel de la douloureu se garde	485
704|705	et iluec soit mis en la tombe meismes ou vos trovastes vostre non escrit;|et ele le velt ensi	et soit mis en la tõbe ou uous trouuastez son nom en escriptet elle le ueul ainsp pource quelle scait bien	486
706	por ce		
707|708	qu' ele set bien|que en cel lieu sera vostre cors enterrez	que en ce mesmes lieu sera uostre corps enterre	487
709	Et quant il l' ot		
710	si en est molt liés		
711|712	et dist|que molt li sont ces noveles plaisans	Et quãt il entent ce sp dist q̃ moult luy sõt ces nouuelles plaisãs	488
713	kar tot ensi le fera il ;	car tout ainsp le fera il	489
714|715	puis demande comment sa dame le fet|Par foi fet ele ele a esté	pups demãde cõmẽt sa dãe le fait par ma foy elle a este uiii	490
716	VIlI		
717	jors deshaitiee trop durement	iours mal ade duremẽt	491
718	kar ele trova en son sort	car elle trouua en son sort q̃	492
719|720	si com ele meismes me dist puis|que si tost com vos troveriés la tombe Galehout	si tost cõment uous trouueries la tõde de gal	493
721	que vos vos ocirriés de duel se vos n' estiés destornez	qui uo uous occiries de deul	494
722	Por ce m' envoia ele ça a grant besoing	et pour ce men|uoĩa elle ceste part	495|496
723|724	si vos mande|que vos laissiés le duel ester	et uoꝰ piie	497
725	qu' il ne vos puet fere se nuire non	que uous lessies ce deul	498
726	et vos prie par la rien	et q̃ pour la riẽs	499
727	que vos plus amés	que uous plus ames	500
728|729	que vos al plus bel|que vos porrois vos reconfortés	que uoꝰ uous reconfortes le plus beau q̃ uoꝰ pourres	501
730	et se vos ensi ne le fetes bien sachiés	et se uous ne le faictes ainsp sachies	502
731|732	que al premier besoing|que vos avrois de li ele vos faudroit	que au premier affaire q̃ uous aures el le uoꝰ faul dra	503
733	Et il dist	et il dpt	504
734|735	qu' il se confortera|puis qu' ele le velt	qui se cõfoitera pups quelle ueult	505
736	Or vos covient fet ele vos armes prendre		
737|738	kar je voi [ cl bien|qu' il ne le vos en lairont mie en pes porter tant com il le porront deffendre	Or uous cõuient uos armes prẽdrecat le scay bien tant des cheualiere de ceans quilz ne le uous lesserõt point ẽporter tant quilz le pupssẽt deffendre	506
739	Et il dist		
740	qu' il i morroit ançois		
741|742	qu' il ne l' ostast de laiens;|si se vet armer	si sen ua armer tout maĩte tenant	507
743	et la damoisele vient tantost as chevaliers	et la damoiselle uiẽt aulx cheualiers	508
744	qui gardoient la tombe	qui gardoient la tõde	509
745	si lor dist Seignor fet ele volés vos destorner ce	si leur dist|Seigneurs uoulles uous deffendre ce	510|511
746	qu' il covient estre a force	qui cõuient a estre oste a force	512
747	?		
748	et demandent		
749|750	por quoi ele le dist a|Je le di fet ele	ie le dys fait elle pour le corps q̃ uous gardes	513
751	por le cors		
752	que vos gardez		
753|754	et si savés bien|qu' il en sera ostez	car uous saues bien qͥl sera oste	514
755	— Non sera font il		
756	que nos puissons		
757	— En non Dieu fet ele		
758	si iert		
759|760	et bien sachiés fet ele|que cil est venus	car celuy est uenu	515
761	qui l' en ostera	qui len ostera	516
762	Et se vos le contredites vos en morrois tuit:	et se uous cõ tredistes uous en mourres tous	517
763	por ce vos vendroit il miels	Et pour ce uauldroit il miculo	518
764	que vos le laississiés atant ains	que uous le lessies uenir	519
765	que vos vos en façois ocirre	que de uous faire occire	520
766|767	Et cil dient|que ja tant com il soient vif n' en sera portés	Et ceulx dient q̃ tãt quilz seront uifz ne le lesront empoiter	521
768	Et bien sache font il li chevaliers		
769	qui venus est		
770	por avoir le		
771	que s' il estoit encore plus preus		
772	que Lancelos n' est		
773	si n' en menra il point		
774	— Or verrons fet ele comment il vos en avendra		
775	A ces paroles vint laiens Lancelos tos armés	A ces parolles uint leans lancelot tout arme	522
776	et quant li chevalier le voient venir	Et quãt les cheualiers le uoyent uenir	523
777	si li demandent	si luy demandent	524
778|779	qu' il velt fere|Je vueil fet il avoir le cors	que il ueult faire ie uueil auoir fait il le corps	525
780	qui laiens est	qui leans gist	526
781|782	— Par foi font il vos ne l' avrois mie|por nient	Par ma foy font il uous ne laures point ains ꝑ mourrõt tous q̃ uous lemportes	527
783	Nos ¡ morrons ançois tuit		
784|785	que vos l' enportois|— A morir fet il en estes	au mourrir estes uous tous uenus	528
786	donc tuit		
787|788	puis que a mains ne vos en volés soffrir|Si saut dedens les prones	puis que a moins ne uous en uoulles passer Ceulx sont de dẽs les presnes	529
789|790	et il li corent sus|kar arrieres le cuident fere sailir	⁊ il leur court sus incõtinent	530
791	por poor de morir;	⁊ eulx a luy	531
792|793	si le fierent par la ou il le pueent ataindre|et il ot el poing l' espee nue ;	lãcelot tire son espee toute nue	532
794|795	si lor done grans cops|et pesans	et frappe sur eulx en telle maniere	533
796|797	et fiert le premier|qu' il encontre	que le premier quil attaint il le met par terre	534
798	si durement		
799	que por le hialme ne		
800	por la coife de fer ne remaint		
801	qu' il ne li mete l' espee jusqu' al test;		
802	et il le hurte de soi		
803	Si l' abat a terre		
804|805	Et lors saillent molt irieement tuit li autre|si depiecent son escu	lors le assaillent les aultres moult uigoureusement:	535
806	et son hialme		
807	et son hauberc		
808	et le blecent en pluisors lieus		
809|810	Mais il ne li chaut de rien|qu' il li facent	mais peu leur y rouffite:	536
811	kar tant est dolens	car tant est dolent	537
812	que nus plus;	que nul plus	538
813	si lor laisse corre par grant ire	si leur laisse cou rir par grant ire	539
814	et lor done de l' espee		
815|816	si grans cops|que tos les fet guenchir avant lui	tant que tous les fait reculer de lui	540
817	Et lors esgarde celui des IllI	Lois regarde lun des quatre	541
818|819	qui plus li faisoit mal|et cil estoit molt grans	qui plus lui faisoit mal a son auiz	542
820	et molt fors;		
821	et Lancelos		
822	qui le vient ataignant li done par mi le hialme		
823|824	si grant cop|qu' il en fet le feu saillir	si lui donne sur son heaume tel coup qͥl en faĩt le feu saillir	543
825	et l' espee glace	⁊ lespee glace	544
826|827	qui de droit ne fu pas ferue|si descent desus la senestre espaule	si descẽt sur la destre espaulle du che ualier:	545
828	Li cops fu grans	si q̃ lebras lui cheut atout lespee sur le pauement	546
829	et par ire ferus	Celui trebucha a terre	547
830|831	et bien i parut|que l' espee cola par mi l' espaule a al chevalier	⁊ se pasma de langoisse quil sentist	548
832	si que li bras a tote l' espaule chiet desus le pavement b		
833	Et lors sont molt esmaié li autre troi	Lors sont moult esmaiez les autres	549
834	si font molt malvés samblant d' els deffendre		
835	por le grant cop		
836	qu' il ont veu		
837|838	et por l' espee|que chescuns d' els a ja sentie jusqu' al sanc	iii	550
839	Et Lancelos lor cort sus	⁊ lancelot leur court sus	551
840	et en fiert I		
841|842	el hialme|si qu' il le fet flatir a terre d' ambesdeus les paumes	⁊ en fiert tellemẽt ung amõt le heaume qͥl le fait flatir a terresEt	552
843	Et quant li autre dui voient ce	quant les autres deux uoient ce	553
844	si tornent en fuies vers l' uis a garison;	si tournent uers fuys a garant	554
845|846	et Lancelos vint ataignant le deerrain|si le fiert par entre l' escu	Et fancelot uient astaignant le derrain par entre lescu	555
847	et le bras	⁊ le col	556
848	si qu' il li trenche le poing	si lui trenche le bras:	557
849	et li escus chiet a terre	⁊ lescu chiet a terre	558
850	et cil torne en fuies		
851|852	qui maheignié se sent|Et Lancelos vient a l' autre	Lancelot court a laulre qͥia se releuoit	559
853	qui ja se relevoit sel fiert de l' espee	⁊ le fiert	560
854|855	si grant cop|qu' il li fet le hialme voler en la place	si grant coup qu il lui fait uoler le he aume de la teste en la place	561
856|857	Et quant cil sent son chief nu|si cria merci	Quant celui sẽt sa tesie nue il crie mercp	562
858	et dist		
859	qu' il ne l' ocie pas		
860|861	kar il est pres de sa volenté fere|Or te covient donc fet Lancelos fiancer	⁊ dit qͥl est prest de fai re sa uoulẽte	563
862|863	que tu le cors mon seignor Galehout conduiras a la Dolerose Garde|et iluec le feras garder	Il ie conuient dõc promettredit lancel ot q̃ tu conduiras le corps de gallehaut a la doulouteuse garde fant q̃ ie y uiengne	564
864|865	tant que je i viegne;|et se l' en te demande	et se len te demande quite ꝑ enuoie	565
866	qui t' i envoie		
867|868	si diras « cil|qui ot les ames blanches le jor	si dis: celui qͥ eut les blãches an es fe iour q̃ le chasteau fut cõquis	566
869	que li chastials fu conquis		
870|871	Et il li fiance|que tot ensi le fera il	⁊ cefui lui ꝓmet	567
872	Lors prent Lancelos la lame par le plus gros chief	Lors prentlancelat la same par le gros chief	568
873	si tire de grant force	⁊ la tire de|si graut for ce	569|570
874|875	qu' a pou|qu' il ne se deront tos	que a peu quil ne se derompt tout	571
876	si que li sans li vole par mi le nes		
877|878	et par mi la boche|et li cors li sue d' anguoisse	⁊ tant q̃ le corps lui sue dangoisse	572
879	Mais por tote la destrece ne remaint	mais nulle douleur quil eust	573
880|881	qu' il n' ait la tombe levee en haut à; mes nule dolors|qu' il eust onques ne monte rien a cele dolor	mais ne monte riens a celle douleur qͥl eust quãt il uistle corps de gallehaut tout arme ainsi cõme il estoit	574
882	qu' il ot		
883	quant il vit le cors Galehout tot ensi armé com il estoit;		
884	si trova s' espee delés lui	Si trouua son espee empres lui	575
885	qui molt estoit	qui tant estoit bõne	576
886	et bone	⁊ belle	577
887|888	et clere;|et sans faille de l' espee meesmes se fust il IId) ocis se la damoisele ne li eust tolue erraument b	⁊ sans faulte il sen eust occiz se la damoiselle ne lui eust ostee	578
889	Lors fist Lancelos une biere fere de fust	Cors fist lancelot une biere de fust	579
890	et la fist covrir des plus riches pailes de laiens	⁊ sa fist couurir du plus riche drap de leans	580
891	et quant il l' ot atornee al plus richement		
892	qu' il pot li chevaliers prisons li dist Sire fet il se l' en movoit tot de nuis ce seroit sens	Quãt il leust apointe le mieulz qͥl peut le che ualier prisonnier lui dist	581
893	—	Gire il seroit bon de emporter le corps de nuit	582
894|895	Por quoi|? fet il	Pour quop fait lãce lot Põurce fait il	583
896	—		
897|898	Por ce que se li chevalier de cest païs savoient|que l' en len deust porter il feroient gaitier les trespas	que st les cheuatiers de ce pais sauoient q̃ len le deust ẽportet ilz feroiẽt garder le trespas	584
899	si qu' il seroit arestés en alcun lieu ;		
900	et por ce vos loeroie je	Et pour ce uous conseille	585
901	qu' il meust orendroit	roie q̃ on partist	586
902|903	kar il seroit bien eslongiés ains|qu' il fust jors XX	car il seioit bien eslongnir aĩs qͥl feust iour dix lieues anglesches	587
904	lieues englesches		
905	Et il s' i acorde bien;	Et il se p accorde	588
906|907	si met la litiere sor Il|palefrois amblans	si met lalittiere sur deux pallefrois amblans	589
908	et enportent ensi Galehout fors de sa region;	⁊ emportẽt ainsi gallehauthors de fa maison	590
909	si en font li frere grant duel	Ei en ont les freres grant deul	591
910	et molt en sont corocié	et sont dolens	592
911	et dolenta de ce		
912	que l' en l' enporte	que on lemportoit	593
913	Et Lancelos le convoie grant piece de nuis plorant	Lancelotlecs Partie uoie grãt piece de la nuit plourant|⁊ plaignãt	594|595
914	et regretant sa proesce	⁊ regretiant sa prouesse	596
915	et sa valor	⁊ sa ualeur	597
916	et se ne fust la damoisele	Et se ne feust la damoiselle	598
917|918	qui avec lui estoit molt en eust plus fet|qu' il ne fist	qui auec lui estoit moult en eust fait plus quil ne faisoit:	599
919	mais ele l' en detorna	mais elle len destourna	600
920|921	et il deffendi al chevalier|que il nel feist en terre metre devant	Et lãcelot commãde au cheualier qͥl ne feust enterre deuant quil uenist	601
922|923	que il fust venus|Si se part atant li uns de l' autre	Sise depart de lui	602
924|925	et il retorne a l' abeie|si se couche c' onques la nuit ne volt mengier ne boivre	⁊ retourne a la religiq̃ se couchier	603
926	por chose		
927|928	que l' en li deist ains plora|et dolosa tot adés;	et oncq̃s ne uoulut la boire ne mengier	604
929	si li anuioit molt li jors	silui ẽnupa moult le iour	605
930|931	qui tant demoroit a venir|a	qui tant demouroit a ue nir	606
932	Al matin	Et au matin	607
933	si tost com li jors aparut se leva	si tostcomme le iour apparust se leua	608
934	et oi messe entre lui	⁊ ouist messe lui	609
935	et la damoisele	⁊ la damoiselle	610
936	et puis s' arma		
937	Lors li dist ele les noveles de Boort	Lors ellelui dist nouuelles de booit	611
938|939	et ce|qu' ele en avoit veu devant Honguefort	⁊ que elle lauoit ueudeuant a honguefort	612
		et commẽt il le fait	613
940	et il en fu molt liés	⁊ il en fut moult ioyeux	614
941	Et ele li dist Sire il vos vet querant ne jamés ne finera tant	Aprez elle lui dit|Sire il uous ua q̃rant ne iamais ne fine ra deuant quil uous aura trouue	615|616
942	qu' il vos avra trové		
943|944	— Damoisele fet il se vos le cuidiés trover ains de moi je vos voldroie proier|que vos feissiés tant	Damoisel le fait lãcel ot se uous le trouuez auãt q̃ moy ie uous uoul droie prier q̃ uous lui porteissiez ceste espee	617
945	por moi		
946	que vos li portissiés ceste espee		
947	qui fu mon seignor Galehout	qui fut a mon cõpaignõ galleh aut	618
948|949	et li dites|qu' il la DOrt de par moi	⁊ lui dictes quil la porte depar moy	619
950	que molt est bone	car elle est moult bonne|⁊ belle	620|621
951|952	Et ele dist|qu' ele le trovera par tens	Et elle dist q̃ elle le tiou uera par temps	622
953	et bien fera cest message;	et bien fera ce message	623
954	si s' en part atant de lui	Si se part atant de elle	624
955	et il s' en vet droit vers le chastel de Floego	⁊ sen ua uers le chasteau de florega	625
956	si i vint a hore de prime	si y uint entour prime	626
957	Et il esgarde es pres defors la vile	⁊ il regarde es prez hors la uille	627
958	si voit molt grant gent entor le feu ou l' en devoit ardoir la suer Meleagan	si p uist moult grant gẽt en tour ung feu ou len deuoit ardoir la seur de mel eagant	628
959	et quant il aperçoit le feu	Quant il apperceust le feu	629
960	si a poor de la damoisele	si eut grant paour dela damoiselle	630
961	Lors broche le cheval	Lors srappe le cheual des esperons	631
962|963	et vint errant cele part tant com il puet del cheval traire|Et quant il est venus jusque la	⁊ uient celle part	632
964|965	si esgarde|et voit la damoisele	⁊ quãt il uoit la damoiselle	633
966|967	qui ja estoit amenee al feu|por destruire	qui ia estoit amenee au feu pour destruire laquelle estoit en une poure chemise	634
968	si estoit en pure sa chemise		
969|970	et le tenoient|VI	⁊ la tenoient six pautõniers	635
971	pautonier trois d' une part	trois de une part	636
972	et trois d' autre;	et trois dautre:	637
973	si n' atendoient a geter le el feu fors le commandement as juges	⁊ ne actẽdẽt la iecter au feu fors le commandemẽt du iuge	638
974	et ele ploroit trop durement	Et elle plouroit moult tendrement	639
975	et regretoit Lancelot:	⁊ regrettoitlance lot: en disant	640
976	Ha gentilx chevaliers Lancelos	Haa gentil homme lãcelot	641
977	kar pleust ore a nostre Salveor	car pleust a dieu	642
978	que vos seuissiés ceste novele		
979|980	si fuissiés pres de ci a demie lieue! Certes a l' aide de Dieu|et de la vostre seroie je encore anuit rescosse malgré tos mes enemis	que uous feussiez prez de cy a de mplieue certes a laide de dieu ie seroie rescous se mal gre tous mes ennemis	643
981	Mais vos ne le savés pas a		
982|983	si me covendra ore morir|por la vie	si me conuẽdra mourir pour la uie	644
984	que je vos sauvai emprés Dieu;	que ie uous sauuay aprez dieu	645
985|986	mais certes il ne m' en poise pas tant|por moi com il fet	mais certes dit elle il ne me poise pas tãt pour moy commẽt il fait pour le courroust q̃ uous aucez	646
987	por le coros		
988	que vos en avrois		
989	quant vos le savrois	quant uous le saurez	647
