399	porque aquella es vna delas altas donzellas del mundo agora me deçid donçella dixo lançarote	Car certes ele est une des plus cortoises damoileles dou monde|et une des plus uaillans	484|485
		Or me dites damoisele fait lancelot	486
		se le trouoit	487
400	si ella fallase tras quien la defendiese seria ella quita del todo señor dixo ella no se	qui la desfendist|dont ne seroit ele quite del iugement	488|489
		que len li a fait	490
401	E es muy lexos de aqui ado ella esta dixo lançarote señor dixo ella no ay mas de aqui alla de seis leguas ynglesas	sire fait ele ie ne sai|et esse fai il gaires long	491|492
402	e si quisieredes Bien podedes yr alla a ora de Prima Ado la podre fallar dixo lançarote enla floresta de donseglorega dixo la donçella	sire il ni a|que	493|494
403	e este camino vos lleuara alla	ui|lieues englesches	495|496
404	si lo supieredes guardar Pues a dios vos encomiendo dixo el	se uous leuiez demain matin uus i seriez ains tierce|Ou la porroie ge fait il trouer	497|498
405	e luego se partio el vno del otro	Au chastel fait ele de floego|et ciz chemins uos i merroit se uos le uoliez tenir	499|500
406	e la donçella yua llorando	Or uos comant a dieu damoisele fait il|si sen part	501|502
407	e la donçella yua agora tanto porsu camyno fastaque salio dela floresta	et sele sen ua faisant son duel|et il cheuauche tant quil uient fors de la forest	503|504
408|409	e llego avna casa de Religion|e el fue alla	Si uoit deuant lui une maison de religion	505
410	por aluergar	et il torne cele part por herbreger|et quant il i est uenus	506|507
411	e fallo ala puerta dos frailes	si trueue a la porte iiii freres	508
412	que auian dicho conpletas	qui ia auoient chantee complie	509
413	e estauan al ayre	et estoient uenu au serain	510
414	e ellos fueron contrael porlo ayudar a desçender	Si saillent encontre lui por liu dessandre	511
415	e dixeron	Oroient	512
416	que vien fuese venido	que bien soit il uenus	513
417	e Metieronlo enel monesterio	sire font entrer laiens	514
418	e los frailes le dixeron señor auedes	et li demandent cil a mengue|et il dit	515|516
419	oy comido no señores dixo el	que nennil	517
420	e luego mandaron ellos quele pusiesen la mesa mas lançarote no quiso	et il font erraument mestre la la table|mais il dit quil ne mangera deuant quil ait este en mostier	518|519
421	luego comer ante dixo	Car il ni entra encor hui	520
422|423	que entraria enla yglesia|por fazer oraçion	Lors entre lanceloz en lesglise por orer	521
424	e desque el entro enla yglesia finco los ynojos	et en ce quil se fu agenoilliez	522
425	e el façiendo oraçion cato asu diestro	si garde a destre	523
426	e vio vnos arcos de plata muy Ricamente fechos a flores de oro	si uoit unes prones de fer dargent trop richement faites|et florestes dor	524|525
427	e a bestias de diuersas maneras	et a oisiax|et a bestes	526|527
428	e ante ellos estauan çinco caualleros armados de todas armas elos yelmos enlas cabezas	et dedans auoit u|cheualiers tous armes les hiaumes laciez les espees es mains ausi aprestes de desfandre: comme se len les uosist asaillir	528|529
429	e las espadas enlas manos	Si se meruilla moult lancelot	530
430	como si quisiesen defender de algunos quelos quisiesen acometer Desto se marauillo mucho lançarote	si se dresce erraument|et ua cele part	531|532
431	e fue alla contraellos	et salue les cheualiers	533
432	e ellos le dixeron señor bien seades venido	et il dient|que bien soit il uenus	534|535
433	e el les rrindio sus saludes	et il entre dedens les prones par|i	536|537
434	e lançarote cato vn poco los arcos	petit usselet|et esgarde les prones	538|539
435|436	Porque heran muy Ricos|e muy fermosos	qui tant sont riches quil ne cuide pas	540
437|438	que vien cuidaua|Que vn Rey No los podia tales façer	que uus rois les poist eligier	541
439|440	e el|asi Catando vio dentro enlos arcos vna muy Rica tumba qual nunca tal viera el ni ome del mundo	et puis uoit deles les cheualiers une tonbe la plus riche	542
441	que hera toda de oro fino	qui onques fust ueue|par home	543|544
442|443	e de piedras preçiosas|que estaua toda labrada de diuersas maneras	Car ele ert tote dor fin a pierres precieusez	545
444|445	e de muy muchas cosas de figuras|e de otras cosas	qui plus ualoient dun roiamne	546
446	que tal tumba de tal manera nunca viera ni ome del mundo	et dee la conbe fu de grant biaute	547
447	que la non ouiese visto no podria asmar la fermosura	Noiant monte a la richesce|dont ele estoit	548|549
448	que enella auia de tales cosas	et auec ce estoit ele la grignors	550
449	como enella estauan	que lancelot	551
450	e don lançarote se marauillo	ueist onques	552
451	e dixo entresi mesmo Quien podria ser el prinçipe	Si se merueille moult|qui pot estre li princes	553|554
452	que enella yaçia	qui dedens fu mis	555
453	e lançarote pregunto alos caualleros	si demande as cheualiers	556
454	e dixo señores	que il font illuec	557
455	que estades aqui façiendo señor dixeron los caualleros nos guardamos el cuerpo	Sire font il nos garoons le cors|qui est dedens ceste tonbe	558|559
456	que yaze enesta tumba quelo no lleuen dende aqui	que il nen soit portes hors de saiens|Si i somes	560|561
457	e nos lo guardamos çinco caualleros de dia	u|por le garder chascun ior	562|563
458	e otros çinco de noche	et par nuit en i a autre|u	564|565
459	que no façemos y al Auedes miedo dixo Lançarote	qui font autretel seruise con uos faisons de ior|et porcoi fait lanc᷑	566|567
460	que voslo lleuen de aqui señor dixeron ellos	auez uos pa our|que il nen soit portes	568|569
461	si que vn fraile de aqui	SIre font il|por ce que uns freres de saiens	570|571
462	que mucho es buen ome	qui est moult preudoms	572
463	e de sancta vida nos a dicho	et de sainte uie nos dit na encore gaires	573
464	que vn cauallero vernia aesta tierra	que uns cheualiers uandroit ceste part	574
465	que por fuerça lo lleuaria desta tierra	qui a frce len osteroit|et fors de cest pais len feroit porter	575|576
466	e las gentes desta tierra querrian antes ser muertos	et nos gens de ceste terre uodriens miex morir quil fust remuez dantre nous	577
467	que el fuese lleuado de entre nos	porce	578
468|469	e poreso lo guardamos|asi como vedes	si le gardons ensi con uos ueez	579
470|471	ca el ome bueno nos dixo|que no tardaria mucho el buen cauallero	Car li preudons nos dit quil ne demorroit mie: quil ne uenit	580
472	Que no viniese alo sacar Agora me deçid dixo lançarote quien fue este tan Rico prinçipe	Or me dites fuit lancelot ne fu cil moult riche princes a cui|si riche sepouture fu faite	581|582
473	que yaze entan rrica sepultura Señor Dixeron ellos Mucho fue alto ome	Sire font a haus homs	583
474	e el mas noble	et riches fu il	584
475	Que nunca fue visto ay dios dixo lançarote quien fue señor dixeron ellos	et li plus prendons|qui onques fust a son tans	585|586
476	si sabedes leer vien podedes saber quien es	Ha: diex fait il	587
477	el que aqui yaze	qui fu il	588
478	que ala cabezera dela su tumba lo fallaredes escrito	Sire font il se uos quenoisiez lestre sauoir le poez Car ses nons est escris el chief de cele lame	589
479	e lançarote se fue ala cabeça dela tunba	Lors ua lancelot|cele part	590|591
480	e fallo las letras	et regardent les lestres	592
481	que deçian aqui yaze galeote el fijo dela fermosa Jaiana	qui dient: ci gistGalehot li fiz a la bele iaiende des longainnes illes|et li sires de sorelois	593|594
482	que por amor de lançarote murio	qui por lanmor lancelot|del lac morut	595|596
483	e quando lançarote ovo las letras leydo cayo amorteçido en tierra	et quant il uoit ce|si chiet pasmez	597|598
484	e estubo	et gist grant piece a terre sans madire|et li cheualier le corent releuer	599|600
485	ansi gran pieça	si se merueille moult	601
486	que no pudo fablar	que il puet estre	602
487	e los caualleros fueron ael porlo leuantar	et qnt il reuient de pasmissons	603
488	e mucho se marauillauan	si sescrie|halas	604|605
489	que podia Aquello ser	quel dolor|et quel damage	606|607
490	e quando lançarote acordo començo a dar vozes	et lors fiert lun pong a lautre|et esgratine son uiaire	608|609
491	e a dezir ay	et or fait le sanc de totes pars saillir|Si se prant as cheuex	610|611
492	que duelo	et se fiert grant corx del pong el fronc|et enmi le piz	612|613
493	e que daño	et crie	614
494|495	e luego començo a dar del vn puño enel otro|e a rrascar el Rostro	si durement qul ni a celui	615
496|497	asi que la sangre le salia|por todas partes	qui pitie nen prangne	616
498	e a mesar sus fermosos cabellos	et maudit leure quil fu nez	617
499|500	e a darse puñadas grandes enel rrostro|e enlos pechos	et dit ha diex	618
501|502	e a dar tales vozes|que todos auian piedad del	que perte	619
503|504	e maldeçia el dia|en que fuera nasçido	et quel dammage del plus preudome del monde	620
505|506	e deçia ay|que duelo	qui mors est por le plus uil cheualier	621
507|508	e que daño morir el mejor ome del mundo porel mas mal Cauallero|e mas malauenturado	et por li plus mauuais del monde	622
509	que enel es Mucho fiço lançarote gran llanto	Tant fait Lanceloz grant cri	623
510	e daua tales vozes	et grant plain	624
511|512	que todo el mundo lo cataua|e se marauillaua del	que tuit cil de laiens le uon esgarder	625
513	e preguntaronle	Si li demandent	626
514	como auia nombre mas el no podia Responder Ante daua vozes	qui il est|et il ne lor uost mo dire ains crie totesuoies	627|628
515	e gritos todavia	et se debat|et dessire	629|630
516	e desque el fiço su duelo gran pieça cato las letras otra vez	et quant il a son duel mene grant piece	631
517	e quando vio	et il regarde les lestres	632
518	que deçia	qui dient	633
519	Que Porel hera Muerto dixo	que por lui est mors Galehoz|si dit	634|635
520|521	que asaz seria mal auenturado|si porel no muriese	que or seroit il trop mauuais se il ausi ne moroit por lui	636
522	e luego se partio dende	Si saut mainteuaut hors des prones|et panse	637|638
523	e fuese buscar su espada	que il ira querre sespee|et quil sen ocirra	639|640
524	para se matar conella	car ausi auoit ele este Galehot maintenant|que lancelot fu fors del mostier	641|642
525	e luego el sabiendo Dela yglesia encontro con vna donzella dela dueña del lago aquella	Si encontre une damoisele del lac|Celi	643|644
526	que fallo con Boores ante el castillo de ongeforte	qui a behort|auoit parle deuant le chastel de honguefort	645|646
527	e ella lo conoçio	et ele le quenut bien	647
528	e trauole dela mano	Si le prant par le pan de la coste	648
529	e tirolo contrasi	et lareste	649
530	e dixole ado ydes vos	Que esce fait ele ou alez uos ainsint	650
531	asi ay donçella dixo lançarote dexadme mis dolores acabar	ha; damoisele fait il laissiez moi mes dolors finer	651
532	que jamas no abre plazer ni folgura eneste mundo fablad conmigo dixo la donçella	Car iamais nauroye ioie ne repos : en cest siecle|Parles a moi fait ele	652|653
533	e el no le rrespondio palabra antese escapo dela mano	et il ne dit mot ains se lance outre|si quil li eschape del mains	654|655
534	e se fue	Et quant ele len uoit aler	656
535	e quando la donçella esto vido dixole señor yo vos defiendo porla cosa del mundo	si li escrie|Ie uous desfan fait ele par la riens	657|658
536	que mas amades	que uos plus amez en monde;	659
537	que no vaiades mas adelante fastaque fabledes conmigo	que uos nales auant iusqu atant|que uos aiez parle a moi	660|661
538	e lançarote se detubo	Lors sareste|si la regarde	662|663
539	luego e la cato tanto	et quant il la quenoit	664
540	que la conoçio	si li dit	665
541	e dixole donçella vien seades venida Pardios dixo ella vos deuedes fazer mas alegre cara de	que bien soit ele uenue|En non dienu fait ele uos me deussiez Sire moult plus bele chiere	666|667
542	Quanto façedes	que uos ne faites au mains	668
543	Por quanto yo so mensaxera devuestra señora la donçella del lago dixo el non vos pese	por ce que ie sui mesage uostre dame del lac|ha: damoisele fait il por dieu ne uos poist	669|670
544	ca no cuidedes	Certes ie ai tantes dolors	671
545	que jamas aya yo plazer ni alegria	que nus fors dieu ne men porroit reconforter	672
546	por auentura	Ne ne cuidiez pas|que ie iamais aie ioe: p̃ auanture	673|674
547	que me venga Pordios dixo la donçella	qui me puit auenir|En non dieu fait ele	675|676
548	si aueredes agora sabed	si aurois|escotes	677|678
549	que mi señora vos ymbia a deçir	que madame uos mande|Or dites fait il	679|680
550	que vos tiredes el cuerpo de galeote de aqui	Ele wet|que uos ostes le cors Galehotde saiens	681|682
551	e lo fagades lleuar al castillo dela dolorosa guarda	et len faites porter en litiere|a la dolereuse garde el chastel	683|684
552	e lo fagades meter en aquella tumba mesma ado fallastes su cuerpo escripto	et illuecques soit mis en terre en la tombe meismes ou uos trouastes uostre non escrit|Car ele wet ainsi	685|686
553	ca ella lo quiere	por ce que ele set bien	687
554	ansi Ca el vuestro cuerpo mesmo sera y enterrado conel	que illuec sera uostres cors enterres	688
555	e quando el esto oyo fue muy alegre	et quant il ot se|si en est moult liez	689|690
556	e dixola	et dit	691
557	que Mucho heran aquellas nuebas plazenteras	que moult li sont ses noueles plaisans	692
558	que asi lo faria Puesque ella lo ymbiaua a mandar	Et tout ainsi le fera il|pius demande comment sa dame le fait	693|694
559	Por buena fee dixo la donçella vien a ocho dias	Par foi fait ele ele a este	695
560	Que vuestra señora esta muy triste	uiii|iorls deshaitie	696|697
561	porque ella vido ensus suertes segund	Car ele troua en son sort	698
562	que me ella dixo	si con ele me dit	699
563|564	que asi|como fallasedes la tumba de Galeote	que si tost Ꝯ uos trouerrez la tombe Galehot	700
565	que luego vos matariades sino ouiesedes quien vos esforçase	que uos uous ocirriez de duel	701
566	e quien vos estoruase	se uos nen estiez trestornez	702
567	e poresto me ymbio ella aca a gran priesa	et porce menuoia la a grant besong|si uos mande	703|704
568	e vos manda dexar este duelo	que uos laissiez le duel ester	705
569	e vos Ruega	Car il ne uous puet aidier de nuire non|et uos prie par la rien	706|707
570|571	por la cosa del mundo|que mas amades	que uos plus amez en se monde	708
572	que vos conortedes lo mejor	que uos au plus bel	709
573	que pudieredes	que uus porrois uos reconfortes	710
574|575	e que|si lo no fiçieredes	Et se uos ainsi nel fasiez bien sachiez	711
576	que ella vos tirara el ayuda	que au premier afaire|que uos ariez de li ele uos faudroit	712|713
577	que della auedes	et il dit|que ore se confortera il	714|715
578	asi lo fare dixo lançarote puesque aella plaze agora vos conuiene dixo la donçella de armar	puis que madame le wet|OR uos couuient fait ele uos arme prandre	716|717
579	ca yo se bien	Car ie sai bien	718
580	que aquellos caualleros no voslo dexaran llebar en	que cil|qui le gardent nel uos la iront pas en pais porter tant comme il le puissent desfandre	719|720
581	quanto lo pudieren defender o yo morire dixo lançartoe o yo lo tirare donde esta	Et il dit|que il i morroit ansois	721|722
582	E luego se fue armar	que il lait laiens|Si sen ua armer	723|724
583	e la donçella se fue alos caualleros quela tumba guardauan	et la damoisele uient tandiz as cheualiers|qui le gardoient	725|726
584	e dixoles señores queredes vos defender aquello	et lor dit|Signor fait ele uolez uous destorner ce	727|728
		que il couient auenir par force	729
585	Que conuiene a ser afuerça yo lo digo dixo ella Porel cuerpo	et il li demandent por coi ele le dit|gel di fait ele por cel cors	730|731
586	que guardades	que uos Gardes	732
587	ca sabed	et si sauez bien	733
588	que vos sera tomado non sera dixeron ellos en	que il en sera ostes|no sera font il	734|735
589	quanto nos pudieremos Pardios dixo ella	que nos puissons|par foi fait ele	736|737
590	si sera	si sera	738
591	que aqui es venido quien voslo tolera	que ciz est uenus|qui lostera	739|740
592	e si lo quisieredes contradeçir a todos conuiene morir	et se uos le contredites uos i morres tuit|et porte uos uodroit il miex	741|742
		que uos le laissisiez atant	743
		Ains	744
		que uos uous en laisisiez ocirre	745
593	e poresto querria quelo dexasedes anteque vos matasen porende ya enquanto nos fueremos vibos dixeron los caualleros No sera de aqui llebado	et cil dient|que ia tant comme il soient uif nen sera portes	746|747
594	e bien sepa el cauallero	et bien saichent font il li cheualiers	748
595	que porel es venido	qui uenus	749
596	que aunque fuese mejor ome	et por lauoir|que cil estoit encore plus preus	750|751
597	que lançarote quelo no moueria de aqui vn punto agora vere dixo la donçella	que lancelot|nest nen manra il point	752|753
598	como vos auerna Ellos	Se uerrez uos fait ele coment il uos en auanra iusquaa nagaires A ces paroles uint laiens lancelot	754
599	asi fablando llego ay lançarote Armado de todas armas	tous armez|Et quant li cheualier le uoient uenir	755|756
600|601	e los caualleros|que lo vieron preguntaron	si li demandent	757
602	Que que queria fazer yo quiero dixo el el cuerpo	que il wet faire|ie weil fait il auoir le cors	758|759
603	que alla esta Pordios dixeron ellos vos no lo aueredes	qui saiens est|Par foi font il uos ne laures pas por noiant	760|761
604	que ante seremos aqui todos muertos	donc i morrons ansois tuit	762
605	que vos	que uous lenportoit	763
606	asi lo lleuar a morir vos conuiene Dixo lançarote	Au morir fait il estes uos tuit	764
607	pues no vos queredes sofrir	puis que au mains ne uos en uolez souffrir	765
608	e luego salieron los Caualleros delos arcos	Lors saut dedens les pronez|et cil li corrent sus	766|767
609	do estauan con miedo de ser Muertos	car arreres le cuident faire flatir por paour de mort|si le fierent par la ou il pueent ataindre	768|769
610	e començaronlo a ferir	et il ot el poing lespee nue	770
611	por do mas mal lo podian fazer	si lor done grant cox	771
612	e lançarote metio mano ala espada	et pesans	772
613|614	e firio al primero|que fallo	et fiert le premier quil puet encontre	773
615	asi duramente	si durement:	774
616	que porel yelmo ni Porel almofar no finco quele no metiese la espada porla Cabeça	que por hiaume ne por la coiffe ne remaint|que il ne li meste lespee iuscau test	775|776
		Si le hurte desor	777
617	e dio conel en tierra	et labat a terre	778
618	e los otros lo començaron a ferir muy rreçia mente porel escudo	et lors saillent tuit li autre|si li deprirent son haubert	779|780
619	e porel yelmo	et son escu	781
620	e porla loriga	et son hiaume	782
621|622	asi que selo quebrantaron|e Ronpieron	et le blecerent en plusors lieus	783
623	Por muchos lugares mas el no daua cosa	Mais il ne len chaut de rien	784
624	por aquello quele façian tanto estaua de sañudo	Car tant est dolens|que nus plus ne puet estre	785|786
625	e dexo de correr aellos Con gran yra	Si lor laisse corre par grant ire	787
626	e dauales dela espada tales Golpes	et lordone de lespee|si grant cox	788|789
627|628	asi quelos façia de|si arredrar	que toz les fait guenchir auant lui	790
629	e Lançarote Paro mientes en	Lors esgarde de celui des quatre	791
630	aquel que mas mal le façia	que miex le faissoit a son essianc	792
631	que hera muy grande	et cil estoit moult grans cheualiers|et moult fors	793|794
		et lancelotqui le uient atangnant li done parmi le hiaume	795
632|633	e muy fuerte|e diole	si gnt cop	796
634	asi vn golpe tan grande ençima del yelmo	que il en fait le fen saillir|et lespee glace	797|798
635	que el fuego fiço salir del	qui droit ne fu pas ferue	799
636	e el golpe desçendio al honbro	Si li descent desous la senestre espaule	800
637	e Como fue dado de gran fuerça	et li cox fu grans|et par ire feruset bien i parut	801|802
638	asi que porla loriga no finco quele no derribase el braço conla espada en tierra	que lespee cola parmi lespaule au cheualier|Si que li bras atout lespee chai seur le pauement	803|804
639	e el cauallero conel gran dolor cayo	et cil trebuche a terre	805
640	luego en tierra amorteçido	et se pasme: de langoisse	806
641	e los otros desque aquel golpe vieron fueron muy desmayados	que il sent|Et lors sont moult esmaiet li autre trois	807|808
642	e fiçieron mal senblante dese defender porlos grandes golpes	Si font moult mauuais sanblant daus desfandre	809
643	que façia	por le grant cop quil ont ueu	810
644	e porla espada	et por lespee	811
645	que auia sentido cadavno enlas carnes	que chascuns daus a sentie iussqua sanc	812
646	e lançarote no cato mas	et lanceloz	813
647	aquel que derribo ante dio al otro vn tal golpe	qui ne recroit pas lor cor sus|et en fiert	814|815
648	por çima del yelmo quele fiço dar con anbas manos en tierra	i|amont el hiaume	816|817
649|650	e desque los otros esto vieron començaron a foir|por guaresçer	si quil le fait flatir a teree	818
651	e lançarote alcanço	danbedeus les paumes	819
652|653	aquel que yua de tras|e firiolo	et quant li autre dui uoient ce:	820
654	asi duramente entre el onbro y el escudo	si corret᷑ uers luis|et uiennent a garison	821|822
655	que tenia enbraçado	et lancelot uient atangnant	823
656	que el braço conel escudo le fiço bolar en tierra	et en fiert a grant uue par entre lescu|et le bras	824|825
657	e el cauallero fuese fuyendo	si quil li tranche le poing	826
658	ansi llagado	et li escus chiet a terre|et sil torne en fuie	827|828
659	como estaua	qui afolez ce sent	829
660	e lançarote fuese enpos el otro	et lancelot uient a lautre	830
661	que auia fincado	que ia se releuois	831
662	e firiolo	si le fiert de lespee	832
663	asi enlo alcançado ençima del yelmo	si grant cop	833
664	que selo fiço volar dela cabeza	que le hiaume li fait uoler en pieces	834
665	e el cauallero desque vido su cabeça desarmada Con pauor de muerte	et quant cis sent son chief nu:	835
666	que ovo pidio le merçed	Si crie merci	836
667	e dixole ay buen cauallero no me matedes	et dit quil ne locie pas|Car il est pres de sa uolente faire	837|838
668	que yo fare toda vuestra voluntad tu me juraras dixo lançarote	sans contredit Or te couient|dont a fiencier fait lancelot	839|840
669	que llebes el cuerpo demi señor galeote ala dolorosa guarda	que tu le cors Galehot condiuras a la dolereuse garde|et illuec le feras garder	841|842
670	e desque y fueres	tant que ie i uaigne	843
671	si te preguntaren quien te ymbia tu les diras	et se lon te demande|qui ti enuoie:	844|845
		Si diras	846
672	que el cauallero delas armas blancas	que cil|qui ot les armes blanches	847|848
673	que el castillo conquisto te ymbia alla	le ior|que li chastiax fu conquis	849|850
674	e el cauallero selo juro	et cil li fiance	851
675|676	asi façer|e lançarote se fue	que tout ainsi le fera il	852
677	luego parala tumba	Lors prent lancelot	853
678	e tomo a manos el cobertor Porel Cabo	la lemme par le plus gros chief|si la tire de	854|855
679	que mas hera grueso	si grant force	856
680	asi afuerça porlo leuantar quela sangre le quebro porla cabeça	que a pou quil ne se desront tous|Si que li sans li uole parmi le nes	857|858
681	e porlas narizes quelas açerdas de todo el cuerpo se le estendieron muy fuertemente	et parmi la boche|et li cors li sue dangoisse	859|860
682	asi que por fuerça ovo el cobertor a leuantar maguer Mucho hera pesado Mas nunca el tal duelo ovo	mais portoie la destresce ne remaint|que il nait la tombe leuee en haut	861|862
683	como estonçe	mais nule dolors|que il eust onques ne monte sur rien	863|864
684	e tal Pesar	A cele	865
685	quando el vido el cuerpo de Galeote	que il ot|quant il uit le cors Galehot	866|867
686	e estaua armado de todas armas	ensi arme con il estoit	868
687	e tenia su espada cabe	si troua lespee deles lui	869
688	si que hera muy buena	qui moult estoit bele	870
689	e clara	et bone	871
690|691	e sin falta el se ouiera conella muerto|si la donçella	et sans faille de lespee meismes ce fust il ocis se la damoisele ne li eust tolue	872
692	Que del lago auia venido delas manos no sela tirara	Lors fait lancelot|faire une biere de fust	873|874
693	e luego fiço façer lançarote vnas andas	et la fait courir des plus biax pailes de laiens	875
694|695	e cobrir de muy Ricos paños|e poner enellas el cuerpo de Galeote	et quant il lot atornre au plus richement	876
696	e el cauallero Dixo a lançarote señor yo vosloaria	que il pot|Li cheualiers prisons dit	877|878
697|698	si vos plugiese|que luego Mouiese de aqui conel cuerpo de galeote	si fait il se len mouoit tout de nuit se seroit sens	879
699	Porque dixo lançarote	Por ce fait il	880
700|701	porque señor dixo el cauallero|porque si los caualleros desta tierra lo supieren	que ce li cheualier de cest pais sauoient	881
702	que de aqui lo queredes llebar faran guardar los tres pasos	que on le deust laiens porter: il feroient garder les trespas	882
703	asi que sera detenido en algund lugar	si que il seroit arester en aucun lieu	883
704	e poresto seria bien	et porce loeroie ie	884
705	que nos alongasemos de aqui esta noche vnas diez leguas bien acordades Dixo lançarote	que il meust orendroit|Car il seroit bien eslongiez	885|886
706	e luego fiço poner las andas sobre dos palafrenes muy andadores	xx|lieues Galesches ains quil fust iors	887|888
707	e lleuarlo	et il|si acorde bien	889|890
708	asi Mas mucho ouieron gran pesar los frailes	Si mestent la biere seur ii cheuaus anblans|et enportent ainsi Galehot fors de la religion	891|892
709	quando asi lo vieron lleuar	Si en font li frere moult grant duel|et moult en sont dolent	893|894
710	e lançarote fue gran pieça llorando conel cuerpo de Galeote	et lancelot le conuoie gn̾t piece de nuit plorant|et plangnant	895|896
711|712	e diçiendo sus proezas|e su valor	et regretant sa proesce	897
713	e si no fuese porla donçella	et se ne fust la damoisele	898
714	que del lago auia venido Mucho fiziera mayor duelo mas ella selo estoruaua	qui auec lui estoit moult en eust plus fait quil ne fist	899
715	e anteque lançarote del cuerpo se tornase Dixo al cauallero yo vos defiendo	mais le le desfandi au cheualier|que il ne fust enterres deuant	900|901
716|717	Que el Cuerpo demi señor galeote no fagades enterrar fastaque yo mesmo alla vaya|e el Cauallero dixo	que lanc᷑	902
718	que asi lo faria	i fust uenus	903
719	entonçe se partio dellos lançarote	Si se partent li un de lautre	904
720	e tornose al abadia mas en toda aquella noche no quiso comer ni veuer	et lancelot retorne a labeye|et se coche ne onques la nuit ne uot mangier ne boire por chose	905|906
721|722	por cosa|que le dixesen	que len li deist	907
723	e non fazia sino llorar	ains plora	908
724	e mucho se quexaua	et dolosa tout ades	909
725	Porque tanto aquella noche le duraba	si li anuia moult li iors|qui tant demora a uenir	910|911
726	e luego	Au mation	912
727|728	Que el dia aparesçio lançarote se leuanto|e la donzella otrosi	si tost con li iors aparut se lena lancelot	913
729|730	e fueron a oyr misa|e desque la misa fue aCabada Armose	et oi messe entre lui	914
731|732	e despidiose del fraile|e entro ensu camino conla donzella	et la damoisele	915
733	e ellos	et puis sarma	916
734	asi yendo la donçella le conto nuebas de boores	et lors dist ele les nouelles de behort	917
735|736	e de|como le contesçiera enel castillo de ongeforte	et se quele en auoit uen deuant le chastel de honguefort	918
737	e el fue dello muy alegre	et il en fu moult liez	919
738	e ella le dixo sabed señor	et ele li dist	920
739	que vos a buscado	Sire il uos ua querant ne ia	921
740	e nunca jamas quedara fastaque vos falle Ay donçella dixo lançarote	mais ne finera tant quil uos ait troue|ha; damoisele fait il se uus le cuidiez trouer ains de moi	922|923
741	si vos lo cuidades fallar yo vos querria rrogar	Ie uous uodroie prier	924
742	que fiziesedes tanto pormi quele llebasedes esta espada	que uous feissiez tant por amor de moie:|que uos li portissiez ceste espee	925|926
743	que fue demi señor galeote	qui fu monsignor Galehot	927
744	e dezilde quela traiga pormi amor	et li dires quil laport de par moi	928
745	ca mucho es buena	car moult est bone	929
		et ele dist	930
746	e fermosa yo lo fare dixo la donçella de grado	que ele le trouera par tans|et que bien fera cest mesaige	931|932
747	Luego se partio el vno del otro	Atant se part de lancelot	933
748	e lançarote se fue contra el castillo de florenga	la damoisele|et il sen ua tout droit uers le chastel de floego	934|935
749	e andubo tanto	Si i uint a hore de prime|et des garde es pres de fors La uille	936|937
750	que llego alla ante de prima	si auoit moult de gent entor|i	938|939
751	e vio ante la villa gran jente alrrededor de vn fuego	fe	940
752	e en aquel fuego auian de quemar ala hermanade meliangas	Et quant il aparsoit le feu|si a paor de la damoisele	941|942
753	e lançarote	et lors broche li cheual	943
754	que aquello vido dio delas espuelas al cauallo	et uient corant cele part|tant comme il puet de cheual traire	944|945
755	e llego alla	et|quant il uien iusque la	946|947
756	ca bien cuidaua	si esgarde	948
757	que ya quemauan la donçella	et uoit la damoisele|que ia estoit amenee au feu por destruire	949|950
758	e quando el y llego vio la donçella estar ante el fuego envna muy pobre camisa	Si estoit en la pure chemisse|si la tenoien	951|952
759	e tenianla seis billanos tres dela vna parte	ui|pautenier trois deuant	953|954
760	e tres dela otra	et trois derier	955
761	e no esperauan al sino el mandamiento delos juezes parala hechar enel fuego	Si natandoient a geter li el feu fort le comandement les menistres	956
762	e la donzella lloraua muy fuertemente	et ele ploroit trop meruilleusement	957
763|764	e llamaua a lançarote|e deçia ay mi buen cauallero	et regretoit lancelot ha gentil cheualiers lancelot	958
765	e pluguiese agora anuestro señor	car pleust ore a dieu	959
766	que supiesedes estas nuebas	que uos seussiez ceste nouelle	960
767	e estubiesedes çerca de aqui media legua	et uos fussiez pres de ci a demi lieue	961
768	e conla ayuda de dios	Certes a laide de dieu	962
769|770	e conla vuestra seria yo aCorrida|e librada	et ala uostre seroie ie encore ennuit rescouce maugre mes anemis	963
771	e mas vos no lo sabedes	Mais uos ne le sauez pas	964
772	e asi me conuerna a morir mas no me pesa tanto pormi	si me couanra morir|por la uie	965|966
773	como porel pesar	que ie uos sauuai apres dieu|mais certes il ne men poise pas tant por moi comme por uos	967|968
774	que vos abredes	por le corrous	969
775	Quando lo supieredes Mas esto me conorta mucho	que uos en arrois qnt uos le saurois|mais ce me reconforte moult	970|971
776	que yo se quelas donçellas ganaran mucho enla my muerte	que ie sai bien queles damoisele gaangneront tant en ma mort	972
777	que jamas donzella no vos rrequirira de ayuda	que iamais nule ne uos requerra a aide	973
778|779	que le vos non fagades tanto|que vos acuerde demi	que uos li faillois tant comme il uos menbera de moi	974
780	ca vos sodes tan noble	Car uostres cuers est	975
781|782	e tan franco|que siempre dareis buen galardon a todos aquel	si sains quil ne puet estre sans grant merites rendre a totes celes	976
783	los que demi se lamentaren	qui de par moi se reclameront|Si mest auis	977|978
784|785	e mucho me sera buena al alma esta muerte|que Resçibire	que il est miex a marme de morir por la loiaute faire	979
